index,CZ -> AT,CZ -> SK,CZ -> DE,CZ -> PL
2022-01-06 16:00:00+0000,2140.0,2442.0,405.0,0.0
2022-01-06 17:00:00+0000,2181.0,2387.0,616.0,0.0
2022-01-06 18:00:00+0000,2168.0,2493.0,556.0,0.0
2022-01-06 19:00:00+0000,2113.0,2432.0,683.0,0.0
2022-01-06 20:00:00+0000,2128.0,2327.0,878.0,0.0
2022-01-06 21:00:00+0000,2202.0,2489.0,795.0,0.0
2022-01-06 22:00:00+0000,2250.0,2422.0,893.0,0.0
2022-01-06 23:00:00+0000,2113.0,2188.0,717.0,0.0
2022-01-07 00:00:00+0000,2002.0,1800.0,801.0,0.0
2022-01-07 01:00:00+0000,2010.0,1700.0,765.0,0.0
2022-01-07 02:00:00+0000,1779.0,1519.0,531.0,0.0
2022-01-07 03:00:00+0000,1733.0,1570.0,376.0,0.0
2022-01-07 04:00:00+0000,1870.0,1752.0,463.0,0.0
2022-01-07 05:00:00+0000,2093.0,2027.0,373.0,0.0
2022-01-07 06:00:00+0000,2162.0,2180.0,358.0,0.0
2022-01-07 07:00:00+0000,2246.0,2212.0,435.0,0.0
2022-01-07 08:00:00+0000,1958.0,1932.0,350.0,0.0
2022-01-07 09:00:00+0000,1710.0,1709.0,185.0,0.0
2022-01-07 10:00:00+0000,1574.0,1781.0,32.0,0.0
2022-01-07 11:00:00+0000,1460.0,1693.0,2.0,0.0
2022-01-07 12:00:00+0000,1432.0,1830.0,0.0,0.0
2022-01-07 13:00:00+0000,1545.0,1934.0,0.0,0.0
2022-01-07 14:00:00+0000,1599.0,1974.0,6.0,0.0
2022-01-07 15:00:00+0000,1649.0,2159.0,46.0,0.0
2022-01-07 16:00:00+0000,1855.0,2219.0,167.0,0.0
2022-01-07 17:00:00+0000,1968.0,2370.0,378.0,0.0
2022-01-07 18:00:00+0000,1827.0,2179.0,274.0,0.0
2022-01-07 19:00:00+0000,2024.0,2340.0,336.0,0.0
2022-01-07 20:00:00+0000,1951.0,2210.0,271.0,0.0
2022-01-07 21:00:00+0000,2053.0,2175.0,347.0,0.0
2022-01-07 22:00:00+0000,1960.0,2012.0,377.0,0.0
2022-01-07 23:00:00+0000,2057.0,2227.0,332.0,0.0
2022-01-08 00:00:00+0000,1823.0,1930.0,202.0,0.0
2022-01-08 01:00:00+0000,1800.0,1781.0,181.0,0.0
2022-01-08 02:00:00+0000,1736.0,1706.0,160.0,0.0
2022-01-08 03:00:00+0000,1715.0,1627.0,169.0,0.0
2022-01-08 04:00:00+0000,1868.0,1825.0,156.0,0.0
2022-01-08 05:00:00+0000,2086.0,1980.0,208.0,0.0
2022-01-08 06:00:00+0000,2000.0,2041.0,131.0,0.0
2022-01-08 07:00:00+0000,1976.0,1818.0,164.0,0.0
2022-01-08 08:00:00+0000,1950.0,1795.0,169.0,0.0
2022-01-08 09:00:00+0000,1990.0,1780.0,193.0,0.0
2022-01-08 10:00:00+0000,1907.0,1654.0,261.0,0.0
2022-01-08 11:00:00+0000,1901.0,1639.0,297.0,0.0
2022-01-08 12:00:00+0000,1880.0,1623.0,152.0,0.0
2022-01-08 13:00:00+0000,1895.0,1704.0,157.0,0.0
2022-01-08 14:00:00+0000,2058.0,1931.0,238.0,0.0
2022-01-08 15:00:00+0000,2237.0,2212.0,353.0,0.0
2022-01-08 16:00:00+0000,2272.0,1976.0,419.0,0.0
2022-01-08 17:00:00+0000,2308.0,2023.0,438.0,0.0
2022-01-08 18:00:00+0000,2278.0,1939.0,457.0,0.0
2022-01-08 19:00:00+0000,2334.0,2143.0,380.0,0.0
2022-01-08 20:00:00+0000,2277.0,1907.0,434.0,0.0
2022-01-08 21:00:00+0000,2255.0,1669.0,528.0,0.0
2022-01-08 22:00:00+0000,1877.0,1096.0,640.0,0.0
2022-01-08 23:00:00+0000,1749.0,913.0,659.0,0.0
2022-01-09 00:00:00+0000,1318.0,409.0,637.0,0.0
2022-01-09 01:00:00+0000,1183.0,224.0,778.0,0.0
2022-01-09 02:00:00+0000,1053.0,207.0,712.0,0.0
2022-01-09 03:00:00+0000,1089.0,227.0,788.0,0.0
2022-01-09 04:00:00+0000,1380.0,839.0,597.0,0.0
2022-01-09 05:00:00+0000,1510.0,1589.0,362.0,0.0
2022-01-09 06:00:00+0000,1620.0,1758.0,358.0,0.0
2022-01-09 07:00:00+0000,1560.0,1516.0,562.0,0.0
2022-01-09 08:00:00+0000,1685.0,1738.0,436.0,0.0
2022-01-09 09:00:00+0000,1883.0,1782.0,308.0,0.0
2022-01-09 10:00:00+0000,1747.0,1721.0,333.0,0.0
2022-01-09 11:00:00+0000,1563.0,1701.0,161.0,0.0
2022-01-09 12:00:00+0000,1584.0,1597.0,200.0,0.0
2022-01-09 13:00:00+0000,1665.0,1685.0,239.0,0.0
2022-01-09 14:00:00+0000,1544.0,1456.0,217.0,0.0
2022-01-09 15:00:00+0000,1587.0,1598.0,239.0,0.0
2022-01-09 16:00:00+0000,1494.0,1393.0,316.0,0.0
2022-01-09 17:00:00+0000,1518.0,1295.0,531.0,0.0
2022-01-09 18:00:00+0000,1460.0,1390.0,633.0,0.0
2022-01-09 19:00:00+0000,1607.0,1394.0,758.0,0.0
2022-01-09 20:00:00+0000,1470.0,1265.0,878.0,0.0
2022-01-09 21:00:00+0000,1415.0,1005.0,1079.0,0.0
2022-01-09 22:00:00+0000,1300.0,304.0,1474.0,0.0
2022-01-09 23:00:00+0000,1078.0,2.0,1729.0,0.0
2022-01-10 00:00:00+0000,806.0,0.0,2324.0,0.0
2022-01-10 01:00:00+0000,752.0,0.0,2542.0,0.0
2022-01-10 02:00:00+0000,632.0,0.0,2177.0,0.0
2022-01-10 03:00:00+0000,661.0,0.0,1907.0,0.0
2022-01-10 04:00:00+0000,954.0,119.0,1275.0,0.0
2022-01-10 05:00:00+0000,1120.0,907.0,991.0,0.0
2022-01-10 06:00:00+0000,1292.0,1211.0,773.0,0.0
2022-01-10 07:00:00+0000,1197.0,814.0,847.0,0.0
2022-01-10 08:00:00+0000,1106.0,640.0,849.0,0.0
2022-01-10 09:00:00+0000,1067.0,671.0,844.0,0.0
2022-01-10 10:00:00+0000,1039.0,758.0,724.0,0.0
2022-01-10 11:00:00+0000,972.0,841.0,636.0,0.0
2022-01-10 12:00:00+0000,915.0,800.0,684.0,0.0
2022-01-10 13:00:00+0000,1031.0,929.0,751.0,0.0
2022-01-10 14:00:00+0000,1018.0,979.0,686.0,0.0
2022-01-10 15:00:00+0000,1105.0,1036.0,674.0,0.0
2022-01-10 16:00:00+0000,1200.0,1001.0,746.0,0.0
2022-01-10 17:00:00+0000,1244.0,956.0,859.0,0.0
2022-01-10 18:00:00+0000,1348.0,937.0,939.0,0.0
2022-01-10 19:00:00+0000,1355.0,950.0,1068.0,0.0
2022-01-10 20:00:00+0000,1344.0,938.0,1056.0,0.0
2022-01-10 21:00:00+0000,1568.0,1012.0,919.0,0.0
2022-01-10 22:00:00+0000,1528.0,843.0,796.0,0.0
2022-01-10 23:00:00+0000,1430.0,885.0,671.0,0.0
2022-01-11 00:00:00+0000,1277.0,731.0,657.0,0.0
2022-01-11 01:00:00+0000,1239.0,481.0,781.0,0.0
2022-01-11 02:00:00+0000,1325.0,690.0,611.0,0.0
2022-01-11 03:00:00+0000,1575.0,980.0,480.0,0.0
2022-01-11 04:00:00+0000,1897.0,1393.0,399.0,0.0
2022-01-11 05:00:00+0000,2006.0,1710.0,336.0,0.0
2022-01-11 06:00:00+0000,1982.0,1854.0,46.0,0.0
2022-01-11 07:00:00+0000,1990.0,1947.0,64.0,0.0
2022-01-11 08:00:00+0000,2004.0,1590.0,261.0,0.0
2022-01-11 09:00:00+0000,1929.0,1507.0,427.0,0.0
2022-01-11 10:00:00+0000,1931.0,1359.0,480.0,0.0
2022-01-11 11:00:00+0000,1982.0,1497.0,293.0,0.0
2022-01-11 12:00:00+0000,1949.0,1476.0,147.0,0.0
2022-01-11 13:00:00+0000,2044.0,1608.0,187.0,0.0
2022-01-11 14:00:00+0000,1940.0,1818.0,209.0,0.0
2022-01-11 15:00:00+0000,1849.0,1858.0,325.0,0.0
2022-01-11 16:00:00+0000,1805.0,1710.0,351.0,0.0
2022-01-11 17:00:00+0000,1861.0,1706.0,458.0,0.0
2022-01-11 18:00:00+0000,1893.0,1805.0,462.0,0.0
2022-01-11 19:00:00+0000,1945.0,1829.0,567.0,0.0
2022-01-11 20:00:00+0000,1933.0,1761.0,635.0,0.0
2022-01-11 21:00:00+0000,2036.0,1769.0,651.0,0.0
2022-01-11 22:00:00+0000,2176.0,1839.0,680.0,0.0
2022-01-11 23:00:00+0000,1969.0,1631.0,499.0,0.0
2022-01-12 00:00:00+0000,1938.0,1445.0,596.0,0.0
2022-01-12 01:00:00+0000,1792.0,1294.0,636.0,0.0
2022-01-12 02:00:00+0000,1706.0,1268.0,593.0,0.0
2022-01-12 03:00:00+0000,1656.0,1326.0,532.0,0.0
2022-01-12 04:00:00+0000,1733.0,1588.0,566.0,0.0
2022-01-12 05:00:00+0000,1735.0,1746.0,456.0,0.0
2022-01-12 06:00:00+0000,1498.0,1631.0,230.0,0.0
2022-01-12 07:00:00+0000,1601.0,1716.0,273.0,0.0
2022-01-12 08:00:00+0000,1634.0,1810.0,419.0,0.0
2022-01-12 09:00:00+0000,1581.0,1616.0,608.0,0.0
2022-01-12 10:00:00+0000,1574.0,1464.0,808.0,0.0
2022-01-12 11:00:00+0000,1602.0,1487.0,665.0,0.0
2022-01-12 12:00:00+0000,1613.0,1427.0,574.0,0.0
2022-01-12 13:00:00+0000,1606.0,1367.0,694.0,0.0
2022-01-12 14:00:00+0000,1520.0,1516.0,630.0,0.0
2022-01-12 15:00:00+0000,1570.0,1472.0,671.0,0.0
2022-01-12 16:00:00+0000,1705.0,1705.0,556.0,0.0
2022-01-12 17:00:00+0000,1829.0,1684.0,818.0,0.0
2022-01-12 18:00:00+0000,1921.0,1821.0,735.0,0.0
2022-01-12 19:00:00+0000,2006.0,1944.0,755.0,0.0
2022-01-12 20:00:00+0000,1983.0,2110.0,685.0,0.0
2022-01-12 21:00:00+0000,1997.0,2001.0,793.0,0.0
2022-01-12 22:00:00+0000,1929.0,1960.0,670.0,0.0
2022-01-12 23:00:00+0000,2109.0,2118.0,514.0,0.0
2022-01-13 00:00:00+0000,1995.0,1845.0,406.0,0.0
2022-01-13 01:00:00+0000,1890.0,1784.0,255.0,0.0
2022-01-13 02:00:00+0000,1885.0,1835.0,174.0,0.0
2022-01-13 03:00:00+0000,1753.0,1858.0,56.0,0.0
2022-01-13 04:00:00+0000,1909.0,1959.0,153.0,0.0
2022-01-13 05:00:00+0000,1765.0,2221.0,38.0,0.0
2022-01-13 06:00:00+0000,1631.0,2178.0,22.0,0.0
2022-01-13 07:00:00+0000,1534.0,2138.0,73.0,0.0
2022-01-13 08:00:00+0000,1378.0,2081.0,64.0,0.0
2022-01-13 09:00:00+0000,1355.0,2054.0,18.0,0.0
2022-01-13 10:00:00+0000,1448.0,2043.0,58.0,0.0
2022-01-13 11:00:00+0000,1481.0,2101.0,135.0,0.0
2022-01-13 12:00:00+0000,1497.0,2096.0,195.0,0.0
2022-01-13 13:00:00+0000,1510.0,2031.0,306.0,0.0
2022-01-13 14:00:00+0000,1603.0,2072.0,235.0,0.0
2022-01-13 15:00:00+0000,1605.0,1976.0,237.0,0.0
2022-01-13 16:00:00+0000,1670.0,2039.0,264.0,0.0
2022-01-13 17:00:00+0000,2014.0,2034.0,687.0,0.0
2022-01-13 18:00:00+0000,2023.0,1921.0,646.0,0.0
2022-01-13 19:00:00+0000,2118.0,2078.0,662.0,0.0
2022-01-13 20:00:00+0000,2178.0,2040.0,674.0,0.0
2022-01-13 21:00:00+0000,2302.0,2067.0,717.0,0.0
2022-01-13 22:00:00+0000,2261.0,2164.0,605.0,0.0
2022-01-13 23:00:00+0000,2144.0,1928.0,736.0,0.0
2022-01-14 00:00:00+0000,2196.0,1932.0,700.0,0.0
2022-01-14 01:00:00+0000,2106.0,1922.0,682.0,0.0
2022-01-14 02:00:00+0000,1759.0,1669.0,501.0,0.0
2022-01-14 03:00:00+0000,1659.0,1607.0,405.0,0.0
2022-01-14 04:00:00+0000,1650.0,1461.0,429.0,0.0
2022-01-14 05:00:00+0000,1652.0,1598.0,346.0,0.0
2022-01-14 06:00:00+0000,1703.0,1615.0,453.0,0.0
2022-01-14 07:00:00+0000,1550.0,1627.0,140.0,0.0
2022-01-14 08:00:00+0000,1645.0,1811.0,93.0,0.0
2022-01-14 09:00:00+0000,1604.0,1813.0,1.0,0.0
2022-01-14 10:00:00+0000,1585.0,1804.0,59.0,0.0
2022-01-14 11:00:00+0000,1725.0,1870.0,175.0,0.0
2022-01-14 12:00:00+0000,1738.0,1813.0,84.0,0.0
2022-01-14 13:00:00+0000,1767.0,1691.0,192.0,0.0
2022-01-14 14:00:00+0000,1745.0,1513.0,420.0,0.0
2022-01-14 15:00:00+0000,1670.0,1564.0,424.0,0.0
2022-01-14 16:00:00+0000,1769.0,1816.0,588.0,0.0
2022-01-14 17:00:00+0000,1726.0,1779.0,747.0,0.0
2022-01-14 18:00:00+0000,1530.0,1528.0,818.0,0.0
2022-01-14 19:00:00+0000,1852.0,1716.0,766.0,0.0
2022-01-14 20:00:00+0000,1861.0,1852.0,647.0,0.0
2022-01-14 21:00:00+0000,1994.0,1929.0,703.0,0.0
2022-01-14 22:00:00+0000,1958.0,1838.0,704.0,0.0
2022-01-14 23:00:00+0000,1990.0,2016.0,504.0,0.0
2022-01-15 00:00:00+0000,1807.0,1760.0,450.0,0.0
2022-01-15 01:00:00+0000,1604.0,1612.0,370.0,0.0
2022-01-15 02:00:00+0000,1484.0,1647.0,236.0,0.0
2022-01-15 03:00:00+0000,1443.0,1590.0,203.0,0.0
2022-01-15 04:00:00+0000,1444.0,1655.0,222.0,0.0
2022-01-15 05:00:00+0000,1525.0,1521.0,309.0,0.0
2022-01-15 06:00:00+0000,1650.0,1603.0,306.0,0.0
2022-01-15 07:00:00+0000,1826.0,1694.0,380.0,0.0
2022-01-15 08:00:00+0000,1840.0,1904.0,353.0,0.0
2022-01-15 09:00:00+0000,1840.0,1735.0,381.0,0.0
2022-01-15 10:00:00+0000,1820.0,1583.0,428.0,0.0
2022-01-15 11:00:00+0000,1799.0,1628.0,417.0,0.0
2022-01-15 12:00:00+0000,1769.0,1602.0,384.0,0.0
2022-01-15 13:00:00+0000,1661.0,1428.0,466.0,0.0
2022-01-15 14:00:00+0000,1695.0,1494.0,461.0,0.0
2022-01-15 15:00:00+0000,1634.0,1440.0,462.0,0.0
2022-01-15 16:00:00+0000,1870.0,1577.0,495.0,0.0
2022-01-15 17:00:00+0000,1996.0,1650.0,505.0,0.0
2022-01-15 18:00:00+0000,1991.0,1772.0,491.0,0.0
2022-01-15 19:00:00+0000,1985.0,1920.0,438.0,0.0
2022-01-15 20:00:00+0000,1887.0,1856.0,436.0,0.0
2022-01-15 21:00:00+0000,1908.0,1459.0,722.0,0.0
2022-01-15 22:00:00+0000,1850.0,1146.0,694.0,0.0
2022-01-15 23:00:00+0000,1752.0,820.0,740.0,0.0
2022-01-16 00:00:00+0000,1547.0,635.0,689.0,0.0
2022-01-16 01:00:00+0000,1469.0,399.0,767.0,0.0
2022-01-16 02:00:00+0000,1414.0,302.0,806.0,0.0
2022-01-16 03:00:00+0000,1590.0,477.0,856.0,0.0
2022-01-16 04:00:00+0000,2001.0,1234.0,826.0,0.0
2022-01-16 05:00:00+0000,1977.0,1266.0,748.0,0.0
2022-01-16 06:00:00+0000,2068.0,1576.0,728.0,0.0
2022-01-16 07:00:00+0000,2057.0,1571.0,879.0,0.0
2022-01-16 08:00:00+0000,2016.0,1664.0,708.0,0.0
2022-01-16 09:00:00+0000,2034.0,1741.0,691.0,0.0
2022-01-16 10:00:00+0000,1970.0,1797.0,563.0,0.0
2022-01-16 11:00:00+0000,1853.0,1838.0,639.0,0.0
2022-01-16 12:00:00+0000,1785.0,1756.0,709.0,0.0
2022-01-16 13:00:00+0000,1868.0,1827.0,796.0,0.0
2022-01-16 14:00:00+0000,1926.0,1705.0,946.0,0.0
2022-01-16 15:00:00+0000,1983.0,1740.0,1020.0,0.0
2022-01-16 16:00:00+0000,1924.0,1296.0,1308.0,0.0
2022-01-16 17:00:00+0000,1791.0,1130.0,1432.0,0.0
2022-01-16 18:00:00+0000,1621.0,1091.0,1357.0,0.0
2022-01-16 19:00:00+0000,1610.0,1156.0,1470.0,0.0
2022-01-16 20:00:00+0000,1887.0,1120.0,1709.0,0.0
2022-01-16 21:00:00+0000,1990.0,1032.0,1824.0,0.0
2022-01-16 22:00:00+0000,2040.0,669.0,1913.0,0.0
2022-01-16 23:00:00+0000,1921.0,449.0,1907.0,0.0
2022-01-17 00:00:00+0000,1833.0,362.0,1776.0,0.0
2022-01-17 01:00:00+0000,1866.0,414.0,1876.0,0.0
2022-01-17 02:00:00+0000,1876.0,404.0,1877.0,0.0
2022-01-17 03:00:00+0000,1946.0,667.0,1830.0,0.0
2022-01-17 04:00:00+0000,2228.0,1003.0,1806.0,0.0
2022-01-17 05:00:00+0000,2117.0,1463.0,1440.0,0.0
2022-01-17 06:00:00+0000,1888.0,1455.0,1230.0,0.0
2022-01-17 07:00:00+0000,1715.0,1121.0,1325.0,0.0
2022-01-17 08:00:00+0000,1767.0,953.0,1312.0,0.0
2022-01-17 09:00:00+0000,1784.0,867.0,1331.0,0.0
2022-01-17 10:00:00+0000,1898.0,915.0,1279.0,0.0
2022-01-17 11:00:00+0000,1858.0,717.0,1346.0,0.0
2022-01-17 12:00:00+0000,1714.0,645.0,1344.0,0.0
2022-01-17 13:00:00+0000,1415.0,655.0,1599.0,0.0
2022-01-17 14:00:00+0000,1164.0,728.0,1694.0,0.0
2022-01-17 15:00:00+0000,1092.0,850.0,1670.0,0.0
2022-01-17 16:00:00+0000,992.0,712.0,1919.0,0.0
2022-01-17 17:00:00+0000,866.0,501.0,2055.0,0.0
2022-01-17 18:00:00+0000,785.0,529.0,1977.0,0.0
2022-01-17 19:00:00+0000,1029.0,681.0,1992.0,0.0
2022-01-17 20:00:00+0000,1243.0,728.0,1888.0,0.0
2022-01-17 21:00:00+0000,1446.0,612.0,1884.0,0.0
2022-01-17 22:00:00+0000,1402.0,183.0,2208.0,0.0
2022-01-17 23:00:00+0000,1382.0,18.0,1868.0,0.0
2022-01-18 00:00:00+0000,1251.0,0.0,1889.0,0.0
2022-01-18 01:00:00+0000,1254.0,15.0,1964.0,0.0
2022-01-18 02:00:00+0000,1198.0,0.0,1766.0,0.0
2022-01-18 03:00:00+0000,1181.0,45.0,1773.0,0.0
2022-01-18 04:00:00+0000,1299.0,97.0,1616.0,0.0
