Unnamed: 0,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Status,Source,Company,Lat,Lon,Lat/Lon
,Marcinelle Energie (Carsid),413.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0270460048,0.0270460048,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,Amercoeur 1 R TGV,451.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.024767184,0.024767184,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,T-power Beringen,422.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0264691943,0.0264691943,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,Zandvliet Power,386.2,1.0,BE,,,COMC,GAS,0.57,2.0,4.0,0.03,0.03,,0.0,0.0,0.36,0.57,1.0,0.42,,,,,,,,,,,,,,,,,,,,
,HERDERSBRUG STEG,465.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0240215054,0.0240215054,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,RINGVAART STEG,385.0,1.0,BE,,,COMC,GAS,0.57,2.0,4.0,0.03,0.03,,0.0,0.0,0.36,0.57,1.0,0.42,,,,,,,,,,,,,,,,,,,,
,INESCO WKK,138.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.080942029,0.080942029,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,T-power Beringen,422.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0264691943,0.0264691943,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,SAINT-GHISLAIN STEG,350.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0319142857,0.0319142857,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,Marcinelle Energie (Carsid),413.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0270460048,0.0270460048,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,Amercoeur 1 R TGV,451.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.024767184,0.024767184,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,Zandvliet Power,386.2,1.0,BE,,,COMC,GAS,0.57,2.0,4.0,0.03,0.03,,0.0,0.0,0.36,0.57,1.0,0.42,,,,,,,,,,,,,,,,,,,,
,Marcinelle Energie (Carsid),413.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0270460048,0.0270460048,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,INESCO WKK,138.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.080942029,0.080942029,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,SAINT-GHISLAIN STEG,350.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0319142857,0.0319142857,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,HERDERSBRUG STEG,465.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0240215054,0.0240215054,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,RINGVAART STEG,385.0,1.0,BE,,,COMC,GAS,0.57,2.0,4.0,0.03,0.03,,0.0,0.0,0.36,0.57,1.0,0.42,,,,,,,,,,,,,,,,,,,,
,Zandvliet Power,386.2,1.0,BE,,,COMC,GAS,0.57,2.0,4.0,0.03,0.03,,0.0,0.0,0.36,0.57,1.0,0.42,,,,,,,,,,,,,,,,,,,,
,Amercoeur 1 R TGV,451.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.024767184,0.024767184,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,T-power Beringen,422.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0264691943,0.0264691943,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,Zandvliet Power,386.2,1.0,BE,,,COMC,GAS,0.57,2.0,4.0,0.03,0.03,,0.0,0.0,0.36,0.57,1.0,0.42,,,,,,,,,,,,,,,,,,,,
,INESCO WKK,138.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.080942029,0.080942029,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,HERDERSBRUG STEG,465.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0240215054,0.0240215054,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,RINGVAART STEG,365.0,1.0,BE,,,COMC,GAS,0.57,2.0,4.0,0.03,0.03,,0.0,0.0,0.36,0.57,1.0,0.42,,,,,,,,,,,,,,,,,,,,
,Amercoeur 1 R TGV,451.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.024767184,0.024767184,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,Marcinelle Energie (Carsid),413.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0270460048,0.0270460048,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,T-power Beringen,422.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0264691943,0.0264691943,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,SAINT-GHISLAIN STEG,350.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0319142857,0.0319142857,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,RINGVAART STEG,365.0,1.0,BE,,,COMC,GAS,0.57,2.0,4.0,0.03,0.03,,0.0,0.0,0.36,0.57,1.0,0.42,,,,,,,,,,,,,,,,,,,,
,HERDERSBRUG STEG,465.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0240215054,0.0240215054,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,Zandvliet Power,386.2,1.0,BE,,,COMC,GAS,0.57,2.0,4.0,0.03,0.03,,0.0,0.0,0.36,0.57,1.0,0.42,,,,,,,,,,,,,,,,,,,,
,T-power Beringen,422.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0264691943,0.0264691943,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,Marcinelle Energie (Carsid),413.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0270460048,0.0270460048,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,SAINT-GHISLAIN STEG,350.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0319142857,0.0319142857,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,Amercoeur 1 R TGV,451.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.024767184,0.024767184,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,INESCO WKK,138.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.080942029,0.080942029,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,Amercoeur 1 R TGV,451.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.024767184,0.024767184,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,DROGENBOS TGV,465.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0240215054,0.0240215054,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,RINGVAART STEG,357.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0312885154,0.0312885154,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,HERDERSBRUG STEG,465.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0240215054,0.0240215054,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,INESCO WKK,138.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.080942029,0.080942029,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,T-power Beringen,422.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0264691943,0.0264691943,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,Zandvliet Power,386.2,1.0,BE,,,COMC,GAS,0.57,2.0,4.0,0.03,0.03,,0.0,0.0,0.36,0.57,1.0,0.42,,,,,,,,,,,,,,,,,,,,
,SAINT-GHISLAIN STEG,350.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0319142857,0.0319142857,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,Marcinelle Energie (Carsid),405.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0275802469,0.0275802469,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,HAM-GENT WKK,52.0,1.0,BE,,,COMC,GAS,0.57,2.0,4.0,0.03,0.03,,0.0,0.0,0.36,0.57,1.0,0.42,,,,,,,,,,,,,,,,,,,,
,DROGENBOS TGV,465.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0240215054,0.0240215054,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,HERDERSBRUG STEG,465.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0240215054,0.0240215054,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,INESCO WKK,138.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.080942029,0.080942029,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,T-power Beringen,422.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0264691943,0.0264691943,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,Zandvliet Power,384.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0290885417,0.0290885417,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,Amercoeur 1 R TGV,451.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.024767184,0.024767184,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,RINGVAART STEG,357.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0312885154,0.0312885154,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,SAINT-GHISLAIN STEG,350.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0319142857,0.0319142857,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,HAM-GENT WKK,52.0,1.0,BE,,,COMC,GAS,0.57,2.0,4.0,0.03,0.03,,0.0,0.0,0.36,0.57,1.0,0.42,,,,,,,,,,,,,,,,,,,,
,Marcinelle Energie (Carsid),405.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0275802469,0.0275802469,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,DROGENBOS TGV,465.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0240215054,0.0240215054,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,HAM-GENT WKK,52.0,1.0,BE,,,COMC,GAS,0.57,2.0,4.0,0.03,0.03,,0.0,0.0,0.36,0.57,1.0,0.42,,,,,,,,,,,,,,,,,,,,
,Marcinelle Energie (Carsid),405.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0275802469,0.0275802469,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,INESCO WKK,138.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.080942029,0.080942029,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,T-power Beringen,422.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0264691943,0.0264691943,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,SAINT-GHISLAIN STEG,350.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0319142857,0.0319142857,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,RINGVAART STEG,357.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0312885154,0.0312885154,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,Amercoeur 1 R TGV,451.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.024767184,0.024767184,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,Zandvliet Power,384.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0290885417,0.0290885417,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,HERDERSBRUG STEG,465.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0240215054,0.0240215054,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,ESCH-SUR-ALZETTE STEG,376.4,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0297074468,0.0297074468,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,,,,,
,ANGLEUR TGV3,60.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.108446602,0.108446602,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,Marcinelle Energie (Carsid),413.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0270460048,0.0270460048,112542.12,,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,DIRECT ENERGIE,50.41396,4.40645,50.41396/4.40645
,AALTER TJ,18.0,1.0,BE,,,GTUR,OIL,0.24,0.0,0.0,0.092068966,0.092068966,1866.996374,,0.0,0.172413793,0.11,0.0,0.53932183,,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,Electrabel,,,
,Amercoeur 1 R TGV,451.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.024767184,0.024767184,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,Electrabel,50.430040000000005,4.39518,50.430040000000005/4.39518
,BEERSE TJ,32.0,1.0,BE,,,GTUR,OIL,0.24,0.0,0.0,0.092068966,0.092068966,1866.996374,,0.0,0.172413793,0.11,0.0,0.53932183,,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,Electrabel,,,
,CIERREUX TJ,18.0,1.0,BE,,,GTUR,OIL,0.24,0.0,0.0,0.092068966,0.092068966,1866.996374,,0.0,0.172413793,0.11,0.0,0.53932183,,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,Electrabel,,,
,DROGENBOS GT1,150.0,1.0,BE,,,GTUR,GAS,0.4,5.0,1.0,0.085923077,0.085923077,112542.12,,0.0,0.2,0.525,1.0,0.65,,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,Electrabel,,,
,DROGENBOS GT2,150.0,1.0,BE,,,GTUR,GAS,0.4,5.0,1.0,0.085923077,0.085923077,112542.12,,0.0,0.2,0.525,1.0,0.65,,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,Electrabel,,,
,DROGENBOS ST,160.0,1.0,BE,,,STUR,GAS,0.31,0.0,0.0,0.011647059,0.056882353,32975.0175,,0.0,0.317647059,0.27,0.0,0.659023614,,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,Electrabel,,,
,HERDERSBRUG STEG,465.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0240215054,0.0240215054,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,Electrabel,51.26307,3.21121,51.26307/3.21121
,IXELLES TJ,18.0,1.0,BE,,,GTUR,OIL,0.24,0.0,0.0,0.092068966,0.092068966,1866.996374,,0.0,0.172413793,0.11,0.0,0.53932183,,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,Electrabel,,,
,Noordschote TJ,18.0,1.0,BE,,,GTUR,OIL,0.24,0.0,0.0,0.092068966,0.092068966,1866.996374,,0.0,0.172413793,0.11,0.0,0.53932183,,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,Electrabel,,,
,SAINT-GHISLAIN STEG,350.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0319142857,0.0319142857,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,Electrabel,50.47167,3.82521,50.47167/3.82521
,Turon TJ,18.6,1.0,BE,,,GTUR,OIL,0.24,0.0,0.0,0.092068966,0.092068966,1866.996374,,0.0,0.172413793,0.11,0.0,0.53932183,,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,Electrabel,,,
,VILVOORDE GT,255.0,1.0,BE,,,GTUR,GAS,0.4,5.0,1.0,0.085923077,0.085923077,112542.12,,0.0,0.2,0.525,1.0,0.65,,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,Electrabel,,,
,Zandvliet Power,386.2,1.0,BE,,,COMC,GAS,0.57,2.0,4.0,0.03,0.03,,0.0,0.0,0.36,0.57,1.0,0.42,,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,Electrabel,51.36977,4.26667,51.36977/4.26667
,Zedelgem TJ,18.0,1.0,BE,,,GTUR,OIL,0.24,0.0,0.0,0.092068966,0.092068966,1866.996374,,0.0,0.172413793,0.11,0.0,0.53932183,,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,Electrabel,,,
,Zeebrugge TJ,18.0,1.0,BE,,,GTUR,OIL,0.24,0.0,0.0,0.092068966,0.092068966,1866.996374,,0.0,0.172413793,0.11,0.0,0.53932183,,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,Electrabel,,,
,Zelzate 2 Knippegroen,315.0,1.0,BE,,,STUR,OIL,0.33,4.0,4.0,0.02,0.02,,0.0,0.0,0.4,0.33,0.0,0.799636364,,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,Electrabel,51.15861,3.80746,51.15861/3.80746
,Zelzate TJ,18.0,1.0,BE,,,GTUR,OIL,0.24,0.0,0.0,0.092068966,0.092068966,1866.996374,,0.0,0.172413793,0.11,0.0,0.53932183,,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,Electrabel,51.15879,3.80815,51.15879/3.80815
,ANGLEUR TG 41,64.0,1.0,BE,,,GTUR,GAS,0.425,0.0,0.0,0.166666667,0.166666667,,0.0,0.0,0.2,0.425,0.166666667,0.564705882,,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,Luminus,50.61775,5.582669999999999,50.61775/5.582669999999999
,ANGLEUR TG 42,64.0,1.0,BE,,,GTUR,GAS,0.425,0.0,0.0,0.166666667,0.166666667,,0.0,0.0,0.2,0.425,0.166666667,0.564705882,,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,Luminus,50.61775,5.582669999999999,50.61775/5.582669999999999
,EDF Luminus Seraing GT1,150.0,1.0,BE,,,GTUR,GAS,0.4,5.0,1.0,0.085923077,0.085923077,112542.12,,0.0,0.2,0.525,1.0,0.65,,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,Luminus,,,
,EDF Luminus Seraing GT2,150.0,1.0,BE,,,GTUR,GAS,0.4,5.0,1.0,0.085923077,0.085923077,112542.12,,0.0,0.2,0.525,1.0,0.65,,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,Luminus,,,
,HAM31,58.0,1.0,BE,,,GTUR,GAS,0.425,0.0,0.0,0.166666667,0.166666667,,0.0,0.0,0.2,0.425,0.166666667,0.564705882,,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,Luminus,51.05942,3.73646,51.05942/3.73646
,HAM32,58.0,1.0,BE,,,GTUR,GAS,0.425,0.0,0.0,0.166666667,0.166666667,,0.0,0.0,0.2,0.425,0.166666667,0.564705882,,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,Luminus,51.05942,3.73646,51.05942/3.73646
,Jemeppe-sur-Sambre GT1,48.0,1.0,BE,,,GTUR,GAS,0.425,0.0,0.0,0.166666667,0.166666667,,0.0,0.0,0.2,0.425,0.166666667,0.564705882,,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,Luminus,50.44746,4.66339,50.44746/4.66339
,Jemeppe-sur-Sambre GT2,48.0,1.0,BE,,,GTUR,GAS,0.425,0.0,0.0,0.166666667,0.166666667,,0.0,0.0,0.2,0.425,0.166666667,0.564705882,,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,Luminus,50.44746,4.66339,50.44746/4.66339
,Jemeppe-sur-Sambre ST,10.0,1.0,BE,,,STUR,GAS,0.38,1.0,1.0,0.33366435,0.33366435,1.108186813,,0.0,0.49652433,0.39,0.0,0.0,,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,Luminus,50.44746,4.66339,50.44746/4.66339
,RINGVAART STEG,385.0,1.0,BE,,,COMC,GAS,0.57,2.0,4.0,0.03,0.03,,0.0,0.0,0.36,0.57,1.0,0.42,,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,Luminus,51.10496,3.72567,51.10496/3.72567
,T-power Beringen,422.0,1.0,BE,,,COMC,GAS,0.525,5.0,1.0,0.0264691943,0.0264691943,112542.12,,0.0,0.4,0.525,0.0,0.45,,,,,,,,,,,,,,,,https://www.elia.be/en/grid-data/power-generation/generating-facilities#,T-Power,,,
