Year,Month,Day,Hour,Minute,MTU,Biomass_Actual_Aggregated,Biomass_Actual_Consumption,Fossil_Brown_coal-Lignite_Actual_Aggregated,Fossil_Brown_coal-Lignite_Actual_Consumption,Fossil_Coal-derived_gas_Actual_Aggregated,Fossil_Coal-derived_gas_Actual_Consumption,Fossil_Gas_Actual_Aggregated,Fossil_Gas_Actual_Consumption,Fossil_Hard_coal_Actual_Aggregated,Fossil_Hard_coal_Actual_Consumption,Fossil_Oil_Actual_Aggregated,Fossil_Oil_Actual_Consumption,Fossil_Oil_shale_Actual_Aggregated,Fossil_Oil_shale_Actual_Consumption,Fossil_Peat_Actual_Aggregated,Fossil_Peat_Actual_Consumption,Geothermal_Actual_Aggregated,Geothermal_Actual_Consumption,Hydro_Pumped_Storage_Actual_Aggregated,Hydro_Pumped_Storage_Actual_Consumption,Hydro_Run-of-river_and_poundage_Actual_Aggregated,Hydro_Run-of-river_and_poundage_Actual_Consumption,Hydro_Water_Reservoir_Actual_Aggregated,Hydro_Water_Reservoir_Actual_Consumption,Marine_Actual_Aggregated,Marine_Actual_Consumption,Nuclear_Actual_Aggregated,Nuclear_Actual_Consumption,Other_Actual_Aggregated,Other_Actual_Consumption,Other_renewable_Actual_Aggregated,Other_renewable_Actual_Consumption,Solar_Actual_Aggregated,Solar_Actual_Consumption,Waste_Actual_Aggregated,Waste_Actual_Consumption,Wind_Offshore_Actual_Aggregated,Wind_Offshore_Actual_Consumption,Wind_Onshore_Actual_Aggregated,Wind_Onshore_Actual_Consumption
2023,,,9,0,09:00 - 10:00,638,,n/e,n/e,830,,12168,,3008,,724,,n/e,n/e,n/e,n/e,608,,38.0,1.0,2272,,331,,n/e,n/e,n/e,n/e,2357,,n/e,n/e,2972,,31,,0,,936,
2023,,,10,0,10:00 - 11:00,650,,n/e,n/e,830,,11438,,2943,,724,,n/e,n/e,n/e,n/e,609,,40.0,1.0,2084,,280,,n/e,n/e,n/e,n/e,2364,,n/e,n/e,3452,,30,,0,,1080,
2023,,,11,0,11:00 - 12:00,657,,n/e,n/e,830,,11103,,2971,,724,,n/e,n/e,n/e,n/e,608,,43.0,,2010,,227,,n/e,n/e,n/e,n/e,2324,,n/e,n/e,3488,,32,,0,,1089,
2023,,,12,0,12:00 - 13:00,660,,n/e,n/e,831,,11282,,3021,,724,,n/e,n/e,n/e,n/e,608,,39.0,,1959,,217,,n/e,n/e,n/e,n/e,2332,,n/e,n/e,3391,,32,,0,,1083,
2023,,,13,0,13:00 - 14:00,655,,n/e,n/e,829,,12295,,3025,,724,,n/e,n/e,n/e,n/e,606,,21.0,,1938,,229,,n/e,n/e,n/e,n/e,2327,,n/e,n/e,2853,,33,,0,,1056,
2023,,,14,0,14:00 - 15:00,640,,n/e,n/e,829,,13704,,3019,,724,,n/e,n/e,n/e,n/e,608,,74.0,,2051,,255,,n/e,n/e,n/e,n/e,2420,,n/e,n/e,1435,,31,,0,,927,
2023,,,15,0,15:00 - 16:00,649,,n/e,n/e,830,,14722,,3028,,724,,n/e,n/e,n/e,n/e,609,,157.0,1.0,2569,,336,,n/e,n/e,n/e,n/e,2454,,n/e,n/e,202,,30,,0,,851,
2023,,,16,0,16:00 - 17:00,645,,n/e,n/e,829,,15853,,3023,,724,,n/e,n/e,n/e,n/e,620,,333.0,1.0,3138,,651,,n/e,n/e,n/e,n/e,2522,,n/e,n/e,0,,30,,0,,827,
2023,,,17,0,17:00 - 18:00,658,,n/e,n/e,830,,15810,,3026,,724,,n/e,n/e,n/e,n/e,619,,300.0,1.0,3230,,566,,n/e,n/e,n/e,n/e,2489,,n/e,n/e,0,,33,,0,,740,
2023,,,18,0,18:00 - 19:00,658,,n/e,n/e,828,,16076,,3019,,722,,n/e,n/e,n/e,n/e,620,,319.0,1.0,3120,,578,,n/e,n/e,n/e,n/e,2502,,n/e,n/e,0,,29,,0,,700,
2023,,,19,0,19:00 - 20:00,656,,n/e,n/e,829,,14987,,3026,,723,,n/e,n/e,n/e,n/e,620,,167.0,1.0,2579,,394,,n/e,n/e,n/e,n/e,2515,,n/e,n/e,0,,29,,0,,615,
2023,,,20,0,20:00 - 21:00,662,,n/e,n/e,831,,13293,,3028,,724,,n/e,n/e,n/e,n/e,620,,31.0,26.0,2115,,282,,n/e,n/e,n/e,n/e,2381,,n/e,n/e,0,,28,,0,,714,
2023,,,21,0,21:00 - 22:00,636,,n/e,n/e,831,,11402,,3035,,724,,n/e,n/e,n/e,n/e,619,,0.0,27.0,1612,,179,,n/e,n/e,n/e,n/e,2305,,n/e,n/e,0,,33,,0,,771,
2023,,,22,0,22:00 - 23:00,628,,n/e,n/e,830,,9399,,3009,,724,,n/e,n/e,n/e,n/e,620,,0.0,25.0,1426,,106,,n/e,n/e,n/e,n/e,2206,,n/e,n/e,0,,31,,0,,808,
2023,,,23,0,23:00 - 00:00,635,,n/e,n/e,827,,7652,,2853,,760,,n/e,n/e,n/e,n/e,621,,0.0,25.0,1260,,43,,n/e,n/e,n/e,n/e,1574,,n/e,n/e,0,,35,,0,,872,
2023,,,0,0,00:00 - 01:00,636,,n/e,n/e,826,,6977,,2833,,762,,n/e,n/e,n/e,n/e,621,,0.0,819.0,1220,,43,,n/e,n/e,n/e,n/e,1651,,n/e,n/e,0,,33,,0,,803,
2023,,,1,0,01:00 - 02:00,628,,n/e,n/e,826,,6317,,2859,,756,,n/e,n/e,n/e,n/e,621,,1.0,681.0,1270,,44,,n/e,n/e,n/e,n/e,1605,,n/e,n/e,0,,31,,0,,727,
2023,,,2,0,02:00 - 03:00,608,,n/e,n/e,825,,6138,,2847,,761,,n/e,n/e,n/e,n/e,621,,11.0,843.0,1197,,64,,n/e,n/e,n/e,n/e,1600,,n/e,n/e,0,,33,,0,,682,
2023,,,3,0,03:00 - 04:00,607,,n/e,n/e,828,,6353,,2850,,760,,n/e,n/e,n/e,n/e,622,,11.0,839.0,1230,,48,,n/e,n/e,n/e,n/e,1621,,n/e,n/e,0,,33,,0,,600,
2023,,,4,0,04:00 - 05:00,603,,n/e,n/e,828,,7503,,2841,,761,,n/e,n/e,n/e,n/e,620,,9.0,992.0,1320,,104,,n/e,n/e,n/e,n/e,1632,,n/e,n/e,0,,33,,0,,518,
2023,,,5,0,05:00 - 06:00,621,,n/e,n/e,811,,9792,,2847,,751,,n/e,n/e,n/e,n/e,610,,13.0,877.0,1512,,227,,n/e,n/e,n/e,n/e,1594,,n/e,n/e,0,,33,,0,,504,
2023,,,6,0,06:00 - 07:00,628,,n/e,n/e,785,,11825,,2852,,760,,n/e,n/e,n/e,n/e,605,,115.0,1.0,1912,,342,,n/e,n/e,n/e,n/e,1868,,n/e,n/e,34,,30,,0,,566,
2023,,,7,0,07:00 - 08:00,617,,n/e,n/e,766,,11765,,2914,,758,,n/e,n/e,n/e,n/e,616,,850.0,1.0,2992,,500,,n/e,n/e,n/e,n/e,2178,,n/e,n/e,697,,31,,0,,505,
2023,,,8,0,08:00 - 09:00,598,,n/e,n/e,765,,12170,,2920,,760,,n/e,n/e,n/e,n/e,613,,611.0,1.0,3129,,493,,n/e,n/e,n/e,n/e,2229,,n/e,n/e,1961,,30,,0,,387,
2023,,,9,0,09:00 - 10:00,571,,n/e,n/e,763,,12382,,2956,,752,,n/e,n/e,n/e,n/e,615,,38.0,1.0,2347,,422,,n/e,n/e,n/e,n/e,2121,,n/e,n/e,2772,,31,,0,,324,
2023,,,10,0,10:00 - 11:00,582,,n/e,n/e,764,,11171,,2879,,752,,n/e,n/e,n/e,n/e,616,,25.0,1.0,2202,,299,,n/e,n/e,n/e,n/e,2196,,n/e,n/e,2906,,31,,1,,375,
2023,,,11,0,11:00 - 12:00,562,,n/e,n/e,764,,10989,,2881,,760,,n/e,n/e,n/e,n/e,617,,0.0,2.0,2025,,160,,n/e,n/e,n/e,n/e,2191,,n/e,n/e,2848,,31,,1,,449,
2023,,,12,0,12:00 - 13:00,564,,n/e,n/e,765,,10765,,2873,,760,,n/e,n/e,n/e,n/e,616,,0.0,2.0,1927,,148,,n/e,n/e,n/e,n/e,2173,,n/e,n/e,2810,,33,,2,,482,
2023,,,13,0,13:00 - 14:00,564,,n/e,n/e,764,,11866,,2890,,762,,n/e,n/e,n/e,n/e,615,,0.0,2.0,1926,,272,,n/e,n/e,n/e,n/e,2253,,n/e,n/e,2317,,32,,3,,478,
2023,,,14,0,14:00 - 15:00,586,,n/e,n/e,765,,12848,,2965,,761,,n/e,n/e,n/e,n/e,615,,18.0,1.0,2219,,343,,n/e,n/e,n/e,n/e,2318,,n/e,n/e,1192,,31,,2,,436,
2023,,,15,0,15:00 - 16:00,593,,n/e,n/e,800,,13312,,2968,,763,,n/e,n/e,n/e,n/e,614,,438.0,1.0,3010,,424,,n/e,n/e,n/e,n/e,2281,,n/e,n/e,198,,31,,6,,384,
2023,,,16,0,16:00 - 17:00,594,,n/e,n/e,827,,13336,,2969,,752,,n/e,n/e,n/e,n/e,617,,1525.0,1.0,3817,,530,,n/e,n/e,n/e,n/e,2266,,n/e,n/e,1,,32,,4,,300,
2023,,,17,0,17:00 - 18:00,605,,n/e,n/e,826,,13374,,2970,,731,,n/e,n/e,n/e,n/e,621,,1382.0,1.0,3802,,535,,n/e,n/e,n/e,n/e,2272,,n/e,n/e,0,,35,,1,,240,
2023,,,18,0,18:00 - 19:00,623,,n/e,n/e,827,,13547,,2962,,743,,n/e,n/e,n/e,n/e,624,,1409.0,1.0,3801,,511,,n/e,n/e,n/e,n/e,2233,,n/e,n/e,0,,34,,3,,226,
2023,,,19,0,19:00 - 20:00,630,,n/e,n/e,827,,13463,,2980,,745,,n/e,n/e,n/e,n/e,624,,278.0,1.0,2953,,503,,n/e,n/e,n/e,n/e,2059,,n/e,n/e,0,,35,,3,,289,
2023,,,20,0,20:00 - 21:00,633,,n/e,n/e,828,,11746,,2986,,746,,n/e,n/e,n/e,n/e,624,,0.0,89.0,2240,,339,,n/e,n/e,n/e,n/e,2039,,n/e,n/e,0,,32,,3,,374,
2023,,,21,0,21:00 - 22:00,620,,n/e,n/e,826,,9925,,2993,,746,,n/e,n/e,n/e,n/e,620,,0.0,325.0,1774,,207,,n/e,n/e,n/e,n/e,1857,,n/e,n/e,0,,32,,6,,413,
2023,,,22,0,22:00 - 23:00,611,,n/e,n/e,826,,7908,,2892,,741,,n/e,n/e,n/e,n/e,621,,0.0,407.0,1548,,101,,n/e,n/e,n/e,n/e,1641,,n/e,n/e,0,,32,,4,,449,
2023,,,23,0,23:00 - 00:00,620,,n/e,n/e,806,,5730,,2832,,744,,n/e,n/e,n/e,n/e,621,,0.0,190.0,1312,,71,,n/e,n/e,n/e,n/e,1259,,n/e,n/e,0,,33,,1,,462,
2023,,,0,0,00:00 - 01:00,623,,n/e,n/e,808,,5474,,2860,,741,,n/e,n/e,n/e,n/e,621,,0.0,141.0,1250,,66,,n/e,n/e,n/e,n/e,1169,,n/e,n/e,0,,31,,0,,504,
2023,,,1,0,01:00 - 02:00,623,,n/e,n/e,808,,5537,,2854,,735,,n/e,n/e,n/e,n/e,621,,0.0,403.0,1223,,69,,n/e,n/e,n/e,n/e,1168,,n/e,n/e,0,,30,,0,,474,
2023,,,2,0,02:00 - 03:00,622,,n/e,n/e,808,,5613,,2868,,738,,n/e,n/e,n/e,n/e,621,,0.0,298.0,1175,,58,,n/e,n/e,n/e,n/e,1167,,n/e,n/e,0,,32,,4,,465,
2023,,,3,0,03:00 - 04:00,615,,n/e,n/e,809,,5824,,2875,,735,,n/e,n/e,n/e,n/e,622,,0.0,409.0,1220,,72,,n/e,n/e,n/e,n/e,1181,,n/e,n/e,0,,33,,11,,523,
2023,,,4,0,04:00 - 05:00,618,,n/e,n/e,808,,6379,,2876,,739,,n/e,n/e,n/e,n/e,622,,0.0,406.0,1332,,63,,n/e,n/e,n/e,n/e,1254,,n/e,n/e,0,,33,,8,,478,
2023,,,5,0,05:00 - 06:00,619,,n/e,n/e,809,,7446,,2871,,736,,n/e,n/e,n/e,n/e,621,,0.0,114.0,1547,,207,,n/e,n/e,n/e,n/e,1364,,n/e,n/e,0,,33,,10,,483,
2023,,,6,0,06:00 - 07:00,616,,n/e,n/e,807,,9921,,2876,,738,,n/e,n/e,n/e,n/e,620,,0.0,16.0,1867,,349,,n/e,n/e,n/e,n/e,1593,,n/e,n/e,43,,32,,9,,519,
2023,,,7,0,07:00 - 08:00,604,,n/e,n/e,809,,10403,,2872,,742,,n/e,n/e,n/e,n/e,612,,66.0,1.0,3342,,748,,n/e,n/e,n/e,n/e,1780,,n/e,n/e,800,,31,,8,,573,
2023,,,8,0,08:00 - 09:00,582,,n/e,n/e,809,,10133,,2854,,731,,n/e,n/e,n/e,n/e,610,,360.0,1.0,3311,,695,,n/e,n/e,n/e,n/e,1844,,n/e,n/e,2298,,34,,6,,486,
2023,,,9,0,09:00 - 10:00,567,,n/e,n/e,809,,9542,,2783,,719,,n/e,n/e,n/e,n/e,608,,52.0,1.0,2835,,401,,n/e,n/e,n/e,n/e,1785,,n/e,n/e,3466,,33,,3,,452,
2023,,,10,0,10:00 - 11:00,586,,n/e,n/e,807,,8589,,2700,,737,,n/e,n/e,n/e,n/e,605,,0.0,26.0,2338,,326,,n/e,n/e,n/e,n/e,1661,,n/e,n/e,4398,,33,,2,,596,
2023,,,11,0,11:00 - 12:00,604,,n/e,n/e,807,,7886,,2689,,728,,n/e,n/e,n/e,n/e,605,,0.0,15.0,1866,,209,,n/e,n/e,n/e,n/e,1634,,n/e,n/e,4726,,30,,4,,729,
2023,,,12,0,12:00 - 13:00,619,,n/e,n/e,807,,8336,,2801,,723,,n/e,n/e,n/e,n/e,606,,0.0,311.0,1875,,216,,n/e,n/e,n/e,n/e,1589,,n/e,n/e,4030,,30,,7,,896,
2023,,,13,0,13:00 - 14:00,609,,n/e,n/e,811,,9897,,2856,,725,,n/e,n/e,n/e,n/e,607,,0.0,265.0,2004,,350,,n/e,n/e,n/e,n/e,1676,,n/e,n/e,3121,,32,,7,,1007,
2023,,,14,0,14:00 - 15:00,607,,n/e,n/e,808,,10532,,2846,,730,,n/e,n/e,n/e,n/e,605,,514.0,1.0,3140,,754,,n/e,n/e,n/e,n/e,1708,,n/e,n/e,1527,,31,,6,,986,
2023,,,15,0,15:00 - 16:00,603,,n/e,n/e,807,,11085,,2778,,730,,n/e,n/e,n/e,n/e,606,,1204.0,,4176,,845,,n/e,n/e,n/e,n/e,1880,,n/e,n/e,230,,32,,5,,1026,
2023,,,16,0,16:00 - 17:00,609,,n/e,n/e,807,,11353,,2692,,728,,n/e,n/e,n/e,n/e,609,,1528.0,,5068,,1079,,n/e,n/e,n/e,n/e,2002,,n/e,n/e,0,,33,,8,,1128,
2023,,,17,0,17:00 - 18:00,608,,n/e,n/e,809,,11474,,2757,,730,,n/e,n/e,n/e,n/e,610,,1499.0,,5286,,956,,n/e,n/e,n/e,n/e,1987,,n/e,n/e,0,,32,,9,,1089,
2023,,,18,0,18:00 - 19:00,610,,n/e,n/e,807,,11887,,2767,,730,,n/e,n/e,n/e,n/e,609,,1379.0,,4661,,784,,n/e,n/e,n/e,n/e,2020,,n/e,n/e,0,,31,,9,,1011,
2023,,,19,0,19:00 - 20:00,604,,n/e,n/e,807,,11613,,2806,,727,,n/e,n/e,n/e,n/e,613,,985.0,,4357,,769,,n/e,n/e,n/e,n/e,1960,,n/e,n/e,0,,34,,7,,917,
2023,,,20,0,20:00 - 21:00,609,,n/e,n/e,808,,10347,,2890,,727,,n/e,n/e,n/e,n/e,616,,28.0,1.0,2823,,439,,n/e,n/e,n/e,n/e,1773,,n/e,n/e,0,,32,,6,,834,
2023,,,21,0,21:00 - 22:00,598,,n/e,n/e,807,,8132,,2906,,728,,n/e,n/e,n/e,n/e,621,,0.0,20.0,2049,,338,,n/e,n/e,n/e,n/e,1584,,n/e,n/e,0,,32,,4,,896,
2023,,,22,0,22:00 - 23:00,592,,n/e,n/e,806,,6554,,2808,,728,,n/e,n/e,n/e,n/e,621,,0.0,25.0,1637,,181,,n/e,n/e,n/e,n/e,1478,,n/e,n/e,0,,32,,4,,945,
2023,,,23,0,23:00 - 00:00,584,,n/e,n/e,806,,6041,,2867,,709,,n/e,n/e,n/e,n/e,621,,0.0,279.0,1517,,113,,n/e,n/e,n/e,n/e,1993,,n/e,n/e,0,,33,,10,,871,
2023,,,0,0,00:00 - 01:00,588,,n/e,n/e,808,,5667,,2893,,714,,n/e,n/e,n/e,n/e,621,,0.0,542.0,1347,,123,,n/e,n/e,n/e,n/e,1878,,n/e,n/e,0,,31,,14,,769,
2023,,,1,0,01:00 - 02:00,584,,n/e,n/e,809,,5352,,2893,,709,,n/e,n/e,n/e,n/e,622,,0.0,724.0,1263,,122,,n/e,n/e,n/e,n/e,1796,,n/e,n/e,0,,32,,11,,717,
2023,,,2,0,02:00 - 03:00,587,,n/e,n/e,809,,5480,,2899,,704,,n/e,n/e,n/e,n/e,622,,0.0,941.0,1222,,59,,n/e,n/e,n/e,n/e,1750,,n/e,n/e,0,,30,,12,,709,
2023,,,3,0,03:00 - 04:00,585,,n/e,n/e,808,,5719,,2901,,713,,n/e,n/e,n/e,n/e,622,,0.0,999.0,1245,,76,,n/e,n/e,n/e,n/e,1813,,n/e,n/e,0,,31,,7,,693,
2023,,,4,0,04:00 - 05:00,585,,n/e,n/e,810,,6716,,2898,,714,,n/e,n/e,n/e,n/e,622,,0.0,990.0,1301,,113,,n/e,n/e,n/e,n/e,1864,,n/e,n/e,0,,37,,3,,736,
2023,,,5,0,05:00 - 06:00,568,,n/e,n/e,809,,9036,,2890,,703,,n/e,n/e,n/e,n/e,622,,0.0,478.0,1477,,420,,n/e,n/e,n/e,n/e,2134,,n/e,n/e,0,,36,,5,,779,
2023,,,6,0,06:00 - 07:00,578,,n/e,n/e,807,,11189,,2920,,714,,n/e,n/e,n/e,n/e,622,,2.0,1.0,2015,,445,,n/e,n/e,n/e,n/e,2339,,n/e,n/e,64,,28,,2,,877,
2023,,,7,0,07:00 - 08:00,578,,n/e,n/e,808,,11368,,2937,,710,,n/e,n/e,n/e,n/e,624,,571.0,,3179,,607,,n/e,n/e,n/e,n/e,2532,,n/e,n/e,1139,,33,,1,,1028,
2023,,,8,0,08:00 - 09:00,565,,n/e,n/e,809,,11446,,2935,,711,,n/e,n/e,n/e,n/e,623,,58.0,1.0,3301,,813,,n/e,n/e,n/e,n/e,2567,,n/e,n/e,3044,,31,,1,,1211,
