index,RO -> HU,RO -> BG
2022-04-04 11:30:00+0000,0.0,
2022-04-04 11:45:00+0000,0.0,
2022-04-04 12:00:00+0000,0.0,632.0
2022-04-04 12:15:00+0000,0.0,
2022-04-04 12:30:00+0000,0.0,
2022-04-04 12:45:00+0000,0.0,
2022-04-04 13:00:00+0000,0.0,874.0
2022-04-04 13:15:00+0000,0.0,
2022-04-04 13:30:00+0000,0.0,
2022-04-04 13:45:00+0000,0.0,
2022-04-04 14:00:00+0000,0.0,975.0
2022-04-04 14:15:00+0000,0.0,
2022-04-04 14:30:00+0000,0.0,
2022-04-04 14:45:00+0000,0.0,
2022-04-04 15:00:00+0000,0.0,596.0
2022-04-04 15:15:00+0000,0.0,
2022-04-04 15:30:00+0000,0.0,
2022-04-04 15:45:00+0000,0.0,
2022-04-04 16:00:00+0000,0.0,392.0
2022-04-04 16:15:00+0000,0.0,
2022-04-04 16:30:00+0000,0.0,
2022-04-04 16:45:00+0000,0.0,
2022-04-04 17:00:00+0000,0.0,421.0
2022-04-04 17:15:00+0000,0.0,
2022-04-04 17:30:00+0000,0.0,
2022-04-04 17:45:00+0000,3.0,
2022-04-04 18:00:00+0000,30.0,378.0
2022-04-04 18:15:00+0000,42.0,
2022-04-04 18:30:00+0000,46.0,
2022-04-04 18:45:00+0000,73.0,
2022-04-04 19:00:00+0000,69.0,458.0
2022-04-04 19:15:00+0000,60.0,
2022-04-04 19:30:00+0000,62.0,
2022-04-04 19:45:00+0000,38.0,
2022-04-04 20:00:00+0000,92.0,626.0
2022-04-04 20:15:00+0000,123.0,
2022-04-04 20:30:00+0000,127.0,
2022-04-04 20:45:00+0000,179.0,
2022-04-04 21:00:00+0000,210.0,676.0
2022-04-04 21:15:00+0000,213.0,
2022-04-04 21:30:00+0000,246.0,
2022-04-04 21:45:00+0000,216.0,
2022-04-04 22:00:00+0000,281.0,736.0
2022-04-04 22:15:00+0000,269.0,
2022-04-04 22:30:00+0000,281.0,
2022-04-04 22:45:00+0000,266.0,
2022-04-04 23:00:00+0000,300.0,784.0
2022-04-04 23:15:00+0000,303.0,
2022-04-04 23:30:00+0000,259.0,
2022-04-04 23:45:00+0000,262.0,
2022-04-05 00:00:00+0000,320.0,762.0
2022-04-05 00:15:00+0000,307.0,
2022-04-05 00:30:00+0000,309.0,
2022-04-05 00:45:00+0000,303.0,
2022-04-05 01:00:00+0000,320.0,694.0
2022-04-05 01:15:00+0000,251.0,
2022-04-05 01:30:00+0000,250.0,
2022-04-05 01:45:00+0000,244.0,
2022-04-05 02:00:00+0000,194.0,759.0
2022-04-05 02:15:00+0000,154.0,
2022-04-05 02:30:00+0000,169.0,
2022-04-05 02:45:00+0000,162.0,
2022-04-05 03:00:00+0000,213.0,828.0
2022-04-05 03:15:00+0000,183.0,
2022-04-05 03:30:00+0000,156.0,
2022-04-05 03:45:00+0000,170.0,
2022-04-05 04:00:00+0000,142.0,597.0
2022-04-05 04:15:00+0000,163.0,
2022-04-05 04:30:00+0000,229.0,
2022-04-05 04:45:00+0000,172.0,
2022-04-05 05:00:00+0000,134.0,565.0
2022-04-05 05:15:00+0000,136.0,
2022-04-05 05:30:00+0000,147.0,
2022-04-05 05:45:00+0000,120.0,
2022-04-05 06:00:00+0000,116.0,469.0
2022-04-05 06:15:00+0000,98.0,
2022-04-05 06:30:00+0000,76.0,
2022-04-05 06:45:00+0000,118.0,
2022-04-05 07:00:00+0000,62.0,592.0
2022-04-05 07:15:00+0000,45.0,
2022-04-05 07:30:00+0000,22.0,
2022-04-05 07:45:00+0000,17.0,
2022-04-05 08:00:00+0000,42.0,685.0
2022-04-05 08:15:00+0000,10.0,
2022-04-05 08:30:00+0000,17.0,
2022-04-05 08:45:00+0000,31.0,
2022-04-05 09:00:00+0000,73.0,661.0
2022-04-05 09:15:00+0000,59.0,
2022-04-05 09:30:00+0000,45.0,
2022-04-05 09:45:00+0000,30.0,
2022-04-05 10:00:00+0000,50.0,630.0
2022-04-05 10:15:00+0000,26.0,
2022-04-05 10:30:00+0000,24.0,
2022-04-05 10:45:00+0000,44.0,
2022-04-05 11:00:00+0000,109.0,610.0
2022-04-05 11:15:00+0000,135.0,
2022-04-05 11:30:00+0000,131.0,
2022-04-05 11:45:00+0000,111.0,
2022-04-05 12:00:00+0000,120.0,707.0
2022-04-05 12:15:00+0000,111.0,
2022-04-05 12:30:00+0000,92.0,
2022-04-05 12:45:00+0000,84.0,
2022-04-05 13:00:00+0000,124.0,783.0
2022-04-05 13:15:00+0000,96.0,
2022-04-05 13:30:00+0000,111.0,
2022-04-05 13:45:00+0000,121.0,
2022-04-05 14:00:00+0000,160.0,817.0
2022-04-05 14:15:00+0000,128.0,
2022-04-05 14:30:00+0000,94.0,
2022-04-05 14:45:00+0000,126.0,
2022-04-05 15:00:00+0000,70.0,667.0
2022-04-05 15:15:00+0000,75.0,
2022-04-05 15:30:00+0000,102.0,
2022-04-05 15:45:00+0000,97.0,
2022-04-05 16:00:00+0000,19.0,647.0
2022-04-05 16:15:00+0000,24.0,
2022-04-05 16:30:00+0000,39.0,
2022-04-05 16:45:00+0000,50.0,
2022-04-05 17:00:00+0000,3.0,688.0
2022-04-05 17:15:00+0000,15.0,
2022-04-05 17:30:00+0000,43.0,
2022-04-05 17:45:00+0000,51.0,
2022-04-05 18:00:00+0000,65.0,585.0
2022-04-05 18:15:00+0000,94.0,
2022-04-05 18:30:00+0000,105.0,
2022-04-05 18:45:00+0000,101.0,
2022-04-05 19:00:00+0000,118.0,627.0
2022-04-05 19:15:00+0000,123.0,
2022-04-05 19:30:00+0000,127.0,
2022-04-05 19:45:00+0000,82.0,
2022-04-05 20:00:00+0000,61.0,912.0
2022-04-05 20:15:00+0000,75.0,
2022-04-05 20:30:00+0000,70.0,
2022-04-05 20:45:00+0000,121.0,
2022-04-05 21:00:00+0000,147.0,789.0
2022-04-05 21:15:00+0000,170.0,
2022-04-05 21:30:00+0000,212.0,
2022-04-05 21:45:00+0000,206.0,
2022-04-05 22:00:00+0000,205.0,658.0
2022-04-05 22:15:00+0000,226.0,
2022-04-05 22:30:00+0000,231.0,
2022-04-05 22:45:00+0000,223.0,
2022-04-05 23:00:00+0000,260.0,582.0
2022-04-05 23:15:00+0000,217.0,
2022-04-05 23:30:00+0000,256.0,
2022-04-05 23:45:00+0000,207.0,
2022-04-06 00:00:00+0000,187.0,615.0
2022-04-06 00:15:00+0000,196.0,
2022-04-06 00:30:00+0000,146.0,
2022-04-06 00:45:00+0000,125.0,
2022-04-06 01:00:00+0000,164.0,536.0
2022-04-06 01:15:00+0000,122.0,
2022-04-06 01:30:00+0000,184.0,
2022-04-06 01:45:00+0000,184.0,
2022-04-06 02:00:00+0000,198.0,589.0
2022-04-06 02:15:00+0000,148.0,
2022-04-06 02:30:00+0000,202.0,
2022-04-06 02:45:00+0000,210.0,
2022-04-06 03:00:00+0000,192.0,559.0
2022-04-06 03:15:00+0000,142.0,
2022-04-06 03:30:00+0000,125.0,
2022-04-06 03:45:00+0000,124.0,
2022-04-06 04:00:00+0000,139.0,244.0
2022-04-06 04:15:00+0000,82.0,
2022-04-06 04:30:00+0000,83.0,
2022-04-06 04:45:00+0000,99.0,
2022-04-06 05:00:00+0000,16.0,31.0
2022-04-06 05:15:00+0000,0.0,
2022-04-06 05:30:00+0000,1.0,
2022-04-06 05:45:00+0000,0.0,
2022-04-06 06:00:00+0000,0.0,70.0
2022-04-06 06:15:00+0000,0.0,
2022-04-06 06:30:00+0000,0.0,
2022-04-06 06:45:00+0000,0.0,
2022-04-06 07:00:00+0000,0.0,112.0
2022-04-06 07:15:00+0000,0.0,
2022-04-06 07:30:00+0000,0.0,
2022-04-06 07:45:00+0000,0.0,
2022-04-06 08:00:00+0000,0.0,85.0
2022-04-06 08:15:00+0000,0.0,
2022-04-06 08:30:00+0000,0.0,
2022-04-06 08:45:00+0000,0.0,
2022-04-06 09:00:00+0000,0.0,13.0
2022-04-06 09:15:00+0000,0.0,
2022-04-06 09:30:00+0000,0.0,
2022-04-06 09:45:00+0000,0.0,
2022-04-06 10:00:00+0000,0.0,6.0
2022-04-06 10:15:00+0000,0.0,
2022-04-06 10:30:00+0000,0.0,
2022-04-06 10:45:00+0000,0.0,
2022-04-06 11:00:00+0000,0.0,0.0
2022-04-06 11:15:00+0000,0.0,
2022-04-06 11:30:00+0000,0.0,
2022-04-06 11:45:00+0000,0.0,
2022-04-06 12:00:00+0000,0.0,2.0
2022-04-06 12:15:00+0000,0.0,
2022-04-06 12:30:00+0000,0.0,
2022-04-06 12:45:00+0000,0.0,
2022-04-06 13:00:00+0000,0.0,63.0
2022-04-06 13:15:00+0000,0.0,
2022-04-06 13:30:00+0000,0.0,
2022-04-06 13:45:00+0000,0.0,
2022-04-06 14:00:00+0000,0.0,134.0
2022-04-06 14:15:00+0000,0.0,
2022-04-06 14:30:00+0000,0.0,
2022-04-06 14:45:00+0000,0.0,
2022-04-06 15:00:00+0000,0.0,154.0
2022-04-06 15:15:00+0000,0.0,
2022-04-06 15:30:00+0000,0.0,
2022-04-06 15:45:00+0000,0.0,
2022-04-06 16:00:00+0000,0.0,125.0
2022-04-06 16:15:00+0000,0.0,
2022-04-06 16:30:00+0000,0.0,
2022-04-06 16:45:00+0000,0.0,
2022-04-06 17:00:00+0000,0.0,46.0
2022-04-06 17:15:00+0000,0.0,
2022-04-06 17:30:00+0000,0.0,
2022-04-06 17:45:00+0000,0.0,
2022-04-06 18:00:00+0000,0.0,58.0
2022-04-06 18:15:00+0000,0.0,
2022-04-06 18:30:00+0000,0.0,
2022-04-06 18:45:00+0000,0.0,
2022-04-06 19:00:00+0000,0.0,462.0
2022-04-06 19:15:00+0000,0.0,
2022-04-06 19:30:00+0000,0.0,
2022-04-06 19:45:00+0000,0.0,
2022-04-06 20:00:00+0000,0.0,537.0
2022-04-06 20:15:00+0000,0.0,
2022-04-06 20:30:00+0000,0.0,
2022-04-06 20:45:00+0000,0.0,
2022-04-06 21:00:00+0000,0.0,580.0
2022-04-06 21:15:00+0000,0.0,
2022-04-06 21:30:00+0000,0.0,
2022-04-06 21:45:00+0000,0.0,
2022-04-06 22:00:00+0000,0.0,543.0
2022-04-06 22:15:00+0000,0.0,
2022-04-06 22:30:00+0000,0.0,
2022-04-06 22:45:00+0000,0.0,
2022-04-06 23:00:00+0000,0.0,490.0
2022-04-06 23:15:00+0000,0.0,
2022-04-06 23:30:00+0000,0.0,
2022-04-06 23:45:00+0000,0.0,
2022-04-07 00:00:00+0000,0.0,480.0
2022-04-07 00:15:00+0000,0.0,
2022-04-07 00:30:00+0000,0.0,
2022-04-07 00:45:00+0000,0.0,
2022-04-07 01:00:00+0000,0.0,507.0
2022-04-07 01:15:00+0000,0.0,
2022-04-07 01:30:00+0000,0.0,
2022-04-07 01:45:00+0000,0.0,
2022-04-07 02:00:00+0000,0.0,563.0
2022-04-07 02:15:00+0000,0.0,
2022-04-07 02:30:00+0000,0.0,
2022-04-07 02:45:00+0000,0.0,
2022-04-07 03:00:00+0000,0.0,650.0
2022-04-07 03:15:00+0000,0.0,
2022-04-07 03:30:00+0000,0.0,
2022-04-07 03:45:00+0000,0.0,
2022-04-07 04:00:00+0000,0.0,565.0
2022-04-07 04:15:00+0000,0.0,
2022-04-07 04:30:00+0000,0.0,
2022-04-07 04:45:00+0000,0.0,
2022-04-07 05:00:00+0000,0.0,371.0
2022-04-07 05:15:00+0000,0.0,
2022-04-07 05:30:00+0000,0.0,
2022-04-07 05:45:00+0000,0.0,
2022-04-07 06:00:00+0000,0.0,154.0
2022-04-07 06:15:00+0000,0.0,
2022-04-07 06:30:00+0000,0.0,
2022-04-07 06:45:00+0000,0.0,
2022-04-07 07:00:00+0000,0.0,66.0
2022-04-07 07:15:00+0000,0.0,
2022-04-07 07:30:00+0000,0.0,
2022-04-07 07:45:00+0000,0.0,
2022-04-07 08:00:00+0000,0.0,71.0
2022-04-07 08:15:00+0000,0.0,
2022-04-07 08:30:00+0000,0.0,
2022-04-07 08:45:00+0000,0.0,
2022-04-07 09:00:00+0000,0.0,12.0
2022-04-07 09:15:00+0000,0.0,
2022-04-07 09:30:00+0000,0.0,
2022-04-07 09:45:00+0000,0.0,
2022-04-07 10:00:00+0000,0.0,18.0
2022-04-07 10:15:00+0000,0.0,
2022-04-07 10:30:00+0000,0.0,
2022-04-07 10:45:00+0000,0.0,
2022-04-07 11:00:00+0000,0.0,35.0
2022-04-07 11:15:00+0000,0.0,
2022-04-07 11:30:00+0000,0.0,
2022-04-07 11:45:00+0000,0.0,
2022-04-07 12:00:00+0000,0.0,79.0
2022-04-07 12:15:00+0000,0.0,
2022-04-07 12:30:00+0000,0.0,
2022-04-07 12:45:00+0000,0.0,
2022-04-07 13:00:00+0000,0.0,114.0
2022-04-07 13:15:00+0000,0.0,
2022-04-07 13:30:00+0000,0.0,
2022-04-07 13:45:00+0000,0.0,
2022-04-07 14:00:00+0000,0.0,107.0
2022-04-07 14:15:00+0000,0.0,
2022-04-07 14:30:00+0000,0.0,
2022-04-07 14:45:00+0000,0.0,
2022-04-07 15:00:00+0000,0.0,206.0
2022-04-07 15:15:00+0000,0.0,
2022-04-07 15:30:00+0000,0.0,
2022-04-07 15:45:00+0000,0.0,
2022-04-07 16:00:00+0000,0.0,175.0
2022-04-07 16:15:00+0000,0.0,
2022-04-07 16:30:00+0000,0.0,
2022-04-07 16:45:00+0000,0.0,
2022-04-07 17:00:00+0000,0.0,258.0
2022-04-07 17:15:00+0000,0.0,
2022-04-07 17:30:00+0000,0.0,
2022-04-07 17:45:00+0000,0.0,
2022-04-07 18:00:00+0000,0.0,332.0
2022-04-07 18:15:00+0000,0.0,
2022-04-07 18:30:00+0000,0.0,
2022-04-07 18:45:00+0000,0.0,
2022-04-07 19:00:00+0000,0.0,615.0
2022-04-07 19:15:00+0000,0.0,
2022-04-07 19:30:00+0000,0.0,
2022-04-07 19:45:00+0000,0.0,
2022-04-07 20:00:00+0000,0.0,697.0
2022-04-07 20:15:00+0000,0.0,
2022-04-07 20:30:00+0000,0.0,
2022-04-07 20:45:00+0000,0.0,
2022-04-07 21:00:00+0000,0.0,663.0
2022-04-07 21:15:00+0000,0.0,
2022-04-07 21:30:00+0000,0.0,
2022-04-07 21:45:00+0000,0.0,
2022-04-07 22:00:00+0000,0.0,617.0
2022-04-07 22:15:00+0000,0.0,
2022-04-07 22:30:00+0000,0.0,
2022-04-07 22:45:00+0000,0.0,
2022-04-07 23:00:00+0000,0.0,683.0
2022-04-07 23:15:00+0000,0.0,
2022-04-07 23:30:00+0000,0.0,
2022-04-07 23:45:00+0000,0.0,
2022-04-08 00:00:00+0000,0.0,643.0
2022-04-08 00:15:00+0000,0.0,
2022-04-08 00:30:00+0000,0.0,
2022-04-08 00:45:00+0000,0.0,
2022-04-08 01:00:00+0000,0.0,599.0
2022-04-08 01:15:00+0000,0.0,
2022-04-08 01:30:00+0000,0.0,
2022-04-08 01:45:00+0000,0.0,
2022-04-08 02:00:00+0000,0.0,582.0
2022-04-08 02:15:00+0000,0.0,
2022-04-08 02:30:00+0000,0.0,
2022-04-08 02:45:00+0000,0.0,
2022-04-08 03:00:00+0000,0.0,611.0
2022-04-08 03:15:00+0000,0.0,
2022-04-08 03:30:00+0000,0.0,
2022-04-08 03:45:00+0000,0.0,
2022-04-08 04:00:00+0000,0.0,475.0
2022-04-08 04:15:00+0000,0.0,
2022-04-08 04:30:00+0000,0.0,
2022-04-08 04:45:00+0000,0.0,
2022-04-08 05:00:00+0000,0.0,274.0
2022-04-08 05:15:00+0000,0.0,
2022-04-08 05:30:00+0000,0.0,
2022-04-08 05:45:00+0000,0.0,
2022-04-08 06:00:00+0000,1.0,89.0
2022-04-08 06:15:00+0000,4.0,
2022-04-08 06:30:00+0000,4.0,
2022-04-08 06:45:00+0000,3.0,
2022-04-08 07:00:00+0000,5.0,34.0
2022-04-08 07:15:00+0000,22.0,
2022-04-08 07:30:00+0000,15.0,
2022-04-08 07:45:00+0000,15.0,
2022-04-08 08:00:00+0000,2.0,66.0
2022-04-08 08:15:00+0000,9.0,
2022-04-08 08:30:00+0000,15.0,
2022-04-08 08:45:00+0000,3.0,
2022-04-08 09:00:00+0000,29.0,72.0
2022-04-08 09:15:00+0000,37.0,
2022-04-08 09:30:00+0000,39.0,
2022-04-08 09:45:00+0000,45.0,
2022-04-08 10:00:00+0000,76.0,60.0
2022-04-08 10:15:00+0000,86.0,
2022-04-08 10:30:00+0000,50.0,
2022-04-08 10:45:00+0000,49.0,
2022-04-08 11:00:00+0000,106.0,86.0
2022-04-08 11:15:00+0000,80.0,
2022-04-08 11:30:00+0000,91.0,
2022-04-08 11:45:00+0000,71.0,
2022-04-08 12:00:00+0000,58.0,198.0
2022-04-08 12:15:00+0000,40.0,
2022-04-08 12:30:00+0000,46.0,
2022-04-08 12:45:00+0000,50.0,
2022-04-08 13:00:00+0000,5.0,258.0
2022-04-08 13:15:00+0000,2.0,
2022-04-08 13:30:00+0000,22.0,
2022-04-08 13:45:00+0000,41.0,
2022-04-08 14:00:00+0000,35.0,417.0
2022-04-08 14:15:00+0000,2.0,
2022-04-08 14:30:00+0000,0.0,
2022-04-08 14:45:00+0000,1.0,
2022-04-08 15:00:00+0000,0.0,374.0
2022-04-08 15:15:00+0000,0.0,
2022-04-08 15:30:00+0000,0.0,
2022-04-08 15:45:00+0000,1.0,
2022-04-08 16:00:00+0000,0.0,282.0
2022-04-08 16:15:00+0000,0.0,
2022-04-08 16:30:00+0000,0.0,
2022-04-08 16:45:00+0000,0.0,
2022-04-08 17:00:00+0000,0.0,175.0
2022-04-08 17:15:00+0000,0.0,
2022-04-08 17:30:00+0000,0.0,
2022-04-08 17:45:00+0000,0.0,
2022-04-08 18:00:00+0000,0.0,259.0
2022-04-08 18:15:00+0000,0.0,
2022-04-08 18:30:00+0000,0.0,
2022-04-08 18:45:00+0000,0.0,
2022-04-08 19:00:00+0000,0.0,443.0
2022-04-08 19:15:00+0000,0.0,
2022-04-08 19:30:00+0000,0.0,
2022-04-08 19:45:00+0000,0.0,
2022-04-08 20:00:00+0000,0.0,503.0
2022-04-08 20:15:00+0000,0.0,
2022-04-08 20:30:00+0000,0.0,
2022-04-08 20:45:00+0000,1.0,
2022-04-08 21:00:00+0000,0.0,594.0
2022-04-08 21:15:00+0000,0.0,
2022-04-08 21:30:00+0000,0.0,
2022-04-08 21:45:00+0000,0.0,
2022-04-08 22:00:00+0000,0.0,621.0
2022-04-08 22:15:00+0000,0.0,
2022-04-08 22:30:00+0000,0.0,
2022-04-08 22:45:00+0000,0.0,
2022-04-08 23:00:00+0000,0.0,667.0
2022-04-08 23:15:00+0000,0.0,
2022-04-08 23:30:00+0000,0.0,
2022-04-08 23:45:00+0000,0.0,
2022-04-09 00:00:00+0000,0.0,675.0
2022-04-09 00:15:00+0000,0.0,
2022-04-09 00:30:00+0000,0.0,
2022-04-09 00:45:00+0000,0.0,
2022-04-09 01:00:00+0000,0.0,635.0
2022-04-09 01:15:00+0000,0.0,
2022-04-09 01:30:00+0000,0.0,
2022-04-09 01:45:00+0000,0.0,
2022-04-09 02:00:00+0000,0.0,661.0
2022-04-09 02:15:00+0000,0.0,
2022-04-09 02:30:00+0000,0.0,
2022-04-09 02:45:00+0000,0.0,
2022-04-09 03:00:00+0000,0.0,696.0
2022-04-09 03:15:00+0000,0.0,
2022-04-09 03:30:00+0000,0.0,
2022-04-09 03:45:00+0000,0.0,
2022-04-09 04:00:00+0000,15.0,471.0
2022-04-09 04:15:00+0000,9.0,
2022-04-09 04:30:00+0000,22.0,
2022-04-09 04:45:00+0000,53.0,
2022-04-09 05:00:00+0000,29.0,405.0
2022-04-09 05:15:00+0000,17.0,
2022-04-09 05:30:00+0000,19.0,
2022-04-09 05:45:00+0000,21.0,
2022-04-09 06:00:00+0000,105.0,449.0
2022-04-09 06:15:00+0000,89.0,
2022-04-09 06:30:00+0000,69.0,
2022-04-09 06:45:00+0000,61.0,
2022-04-09 07:00:00+0000,72.0,405.0
2022-04-09 07:15:00+0000,81.0,
2022-04-09 07:30:00+0000,85.0,
2022-04-09 07:45:00+0000,108.0,
2022-04-09 08:00:00+0000,162.0,254.0
2022-04-09 08:15:00+0000,165.0,
2022-04-09 08:30:00+0000,156.0,
2022-04-09 08:45:00+0000,125.0,
2022-04-09 09:00:00+0000,133.0,175.0
2022-04-09 09:15:00+0000,134.0,
2022-04-09 09:30:00+0000,129.0,
2022-04-09 09:45:00+0000,142.0,
2022-04-09 10:00:00+0000,152.0,212.0
2022-04-09 10:15:00+0000,135.0,
2022-04-09 10:30:00+0000,135.0,
2022-04-09 10:45:00+0000,124.0,
2022-04-09 11:00:00+0000,115.0,326.0
2022-04-09 11:15:00+0000,80.0,
2022-04-09 11:30:00+0000,67.0,
2022-04-09 11:45:00+0000,53.0,
2022-04-09 12:00:00+0000,61.0,382.0
2022-04-09 12:15:00+0000,67.0,
2022-04-09 12:30:00+0000,61.0,
2022-04-09 12:45:00+0000,65.0,
2022-04-09 13:00:00+0000,38.0,520.0
2022-04-09 13:15:00+0000,5.0,
2022-04-09 13:30:00+0000,0.0,
2022-04-09 13:45:00+0000,0.0,
2022-04-09 14:00:00+0000,0.0,912.0
2022-04-09 14:15:00+0000,0.0,
2022-04-09 14:30:00+0000,0.0,
2022-04-09 14:45:00+0000,0.0,
2022-04-09 15:00:00+0000,0.0,870.0
2022-04-09 15:15:00+0000,0.0,
2022-04-09 15:30:00+0000,0.0,
2022-04-09 15:45:00+0000,0.0,
2022-04-09 16:00:00+0000,0.0,682.0
2022-04-09 16:15:00+0000,0.0,
2022-04-09 16:30:00+0000,0.0,
2022-04-09 16:45:00+0000,0.0,
2022-04-09 17:00:00+0000,0.0,462.0
2022-04-09 17:15:00+0000,0.0,
2022-04-09 17:30:00+0000,0.0,
2022-04-09 17:45:00+0000,0.0,
2022-04-09 18:00:00+0000,0.0,466.0
2022-04-09 18:15:00+0000,0.0,
2022-04-09 18:30:00+0000,0.0,
2022-04-09 18:45:00+0000,0.0,
2022-04-09 19:00:00+0000,0.0,669.0
2022-04-09 19:15:00+0000,0.0,
2022-04-09 19:30:00+0000,0.0,
2022-04-09 19:45:00+0000,0.0,
2022-04-09 20:00:00+0000,0.0,397.0
2022-04-09 20:15:00+0000,0.0,
2022-04-09 20:30:00+0000,0.0,
2022-04-09 20:45:00+0000,0.0,
2022-04-09 21:00:00+0000,0.0,618.0
2022-04-09 21:15:00+0000,0.0,
2022-04-09 21:30:00+0000,0.0,
2022-04-09 21:45:00+0000,0.0,
2022-04-09 22:00:00+0000,0.0,684.0
2022-04-09 22:15:00+0000,0.0,
2022-04-09 22:30:00+0000,0.0,
2022-04-09 22:45:00+0000,0.0,
2022-04-09 23:00:00+0000,0.0,657.0
2022-04-09 23:15:00+0000,0.0,
2022-04-09 23:30:00+0000,0.0,
2022-04-09 23:45:00+0000,0.0,
2022-04-10 00:00:00+0000,0.0,715.0
2022-04-10 00:15:00+0000,0.0,
2022-04-10 00:30:00+0000,0.0,
2022-04-10 00:45:00+0000,0.0,
2022-04-10 01:00:00+0000,0.0,750.0
2022-04-10 01:15:00+0000,0.0,
2022-04-10 01:30:00+0000,0.0,
2022-04-10 01:45:00+0000,0.0,
2022-04-10 02:00:00+0000,0.0,748.0
2022-04-10 02:15:00+0000,0.0,
2022-04-10 02:30:00+0000,0.0,
2022-04-10 02:45:00+0000,0.0,
2022-04-10 03:00:00+0000,0.0,714.0
2022-04-10 03:15:00+0000,0.0,
2022-04-10 03:30:00+0000,0.0,
2022-04-10 03:45:00+0000,0.0,
2022-04-10 04:00:00+0000,0.0,652.0
2022-04-10 04:15:00+0000,0.0,
2022-04-10 04:30:00+0000,0.0,
2022-04-10 04:45:00+0000,0.0,
2022-04-10 05:00:00+0000,0.0,579.0
2022-04-10 05:15:00+0000,0.0,
2022-04-10 05:30:00+0000,0.0,
2022-04-10 05:45:00+0000,0.0,
2022-04-10 06:00:00+0000,0.0,612.0
2022-04-10 06:15:00+0000,0.0,
2022-04-10 06:30:00+0000,0.0,
2022-04-10 06:45:00+0000,0.0,
2022-04-10 07:00:00+0000,0.0,694.0
2022-04-10 07:15:00+0000,0.0,
2022-04-10 07:30:00+0000,0.0,
2022-04-10 07:45:00+0000,0.0,
2022-04-10 08:00:00+0000,0.0,836.0
2022-04-10 08:15:00+0000,0.0,
2022-04-10 08:30:00+0000,0.0,
2022-04-10 08:45:00+0000,0.0,
2022-04-10 09:00:00+0000,0.0,839.0
2022-04-10 09:15:00+0000,0.0,
2022-04-10 09:30:00+0000,0.0,
2022-04-10 09:45:00+0000,0.0,
2022-04-10 10:00:00+0000,0.0,869.0
2022-04-10 10:15:00+0000,0.0,
2022-04-10 10:30:00+0000,0.0,
2022-04-10 10:45:00+0000,0.0,
2022-04-10 11:00:00+0000,0.0,835.0
2022-04-10 11:15:00+0000,0.0,
2022-04-10 11:30:00+0000,0.0,
2022-04-10 11:45:00+0000,0.0,
2022-04-10 12:00:00+0000,0.0,846.0
2022-04-10 12:15:00+0000,0.0,
2022-04-10 12:30:00+0000,0.0,
2022-04-10 12:45:00+0000,0.0,
2022-04-10 13:00:00+0000,0.0,862.0
2022-04-10 13:15:00+0000,0.0,
2022-04-10 13:30:00+0000,0.0,
2022-04-10 13:45:00+0000,0.0,
2022-04-10 14:00:00+0000,0.0,842.0
2022-04-10 14:15:00+0000,0.0,
2022-04-10 14:30:00+0000,0.0,
2022-04-10 14:45:00+0000,0.0,
2022-04-10 15:00:00+0000,0.0,758.0
2022-04-10 15:15:00+0000,0.0,
2022-04-10 15:30:00+0000,0.0,
2022-04-10 15:45:00+0000,0.0,
2022-04-10 16:00:00+0000,0.0,830.0
2022-04-10 16:15:00+0000,0.0,
2022-04-10 16:30:00+0000,0.0,
2022-04-10 16:45:00+0000,0.0,
2022-04-10 17:00:00+0000,0.0,430.0
2022-04-10 17:15:00+0000,0.0,
2022-04-10 17:30:00+0000,0.0,
2022-04-10 17:45:00+0000,0.0,
2022-04-10 18:00:00+0000,0.0,431.0
2022-04-10 18:15:00+0000,0.0,
2022-04-10 18:30:00+0000,0.0,
2022-04-10 18:45:00+0000,0.0,
2022-04-10 19:00:00+0000,0.0,500.0
2022-04-10 19:15:00+0000,0.0,
2022-04-10 19:30:00+0000,0.0,
2022-04-10 19:45:00+0000,0.0,
2022-04-10 20:00:00+0000,0.0,754.0
2022-04-10 20:15:00+0000,0.0,
2022-04-10 20:30:00+0000,0.0,
2022-04-10 20:45:00+0000,11.0,
2022-04-10 21:00:00+0000,46.0,1126.0
2022-04-10 21:15:00+0000,11.0,
2022-04-10 21:30:00+0000,13.0,
2022-04-10 21:45:00+0000,20.0,
2022-04-10 22:00:00+0000,0.0,1322.0
2022-04-10 22:15:00+0000,0.0,
2022-04-10 22:30:00+0000,0.0,
2022-04-10 22:45:00+0000,1.0,
2022-04-10 23:00:00+0000,17.0,1353.0
2022-04-10 23:15:00+0000,13.0,
2022-04-10 23:30:00+0000,20.0,
2022-04-10 23:45:00+0000,29.0,
2022-04-11 00:00:00+0000,49.0,1441.0
2022-04-11 00:15:00+0000,38.0,
2022-04-11 00:30:00+0000,54.0,
2022-04-11 00:45:00+0000,61.0,
2022-04-11 01:00:00+0000,28.0,1423.0
2022-04-11 01:15:00+0000,9.0,
2022-04-11 01:30:00+0000,6.0,
2022-04-11 01:45:00+0000,1.0,
2022-04-11 02:00:00+0000,2.0,1405.0
2022-04-11 02:15:00+0000,6.0,
2022-04-11 02:30:00+0000,0.0,
2022-04-11 02:45:00+0000,0.0,
2022-04-11 03:00:00+0000,108.0,1259.0
2022-04-11 03:15:00+0000,188.0,
2022-04-11 03:30:00+0000,197.0,
2022-04-11 03:45:00+0000,195.0,
