Year,Month,Day,Hour,Minute,MTU,Biomass_Actual_Aggregated,Biomass_Actual_Consumption,Fossil_Brown_coal-Lignite_Actual_Aggregated,Fossil_Brown_coal-Lignite_Actual_Consumption,Fossil_Coal-derived_gas_Actual_Aggregated,Fossil_Coal-derived_gas_Actual_Consumption,Fossil_Gas_Actual_Aggregated,Fossil_Gas_Actual_Consumption,Fossil_Hard_coal_Actual_Aggregated,Fossil_Hard_coal_Actual_Consumption,Fossil_Oil_Actual_Aggregated,Fossil_Oil_Actual_Consumption,Fossil_Oil_shale_Actual_Aggregated,Fossil_Oil_shale_Actual_Consumption,Fossil_Peat_Actual_Aggregated,Fossil_Peat_Actual_Consumption,Geothermal_Actual_Aggregated,Geothermal_Actual_Consumption,Hydro_Pumped_Storage_Actual_Aggregated,Hydro_Pumped_Storage_Actual_Consumption,Hydro_Run-of-river_and_poundage_Actual_Aggregated,Hydro_Run-of-river_and_poundage_Actual_Consumption,Hydro_Water_Reservoir_Actual_Aggregated,Hydro_Water_Reservoir_Actual_Consumption,Marine_Actual_Aggregated,Marine_Actual_Consumption,Nuclear_Actual_Aggregated,Nuclear_Actual_Consumption,Other_Actual_Aggregated,Other_Actual_Consumption,Other_renewable_Actual_Aggregated,Other_renewable_Actual_Consumption,Solar_Actual_Aggregated,Solar_Actual_Consumption,Waste_Actual_Aggregated,Waste_Actual_Consumption,Wind_Offshore_Actual_Aggregated,Wind_Offshore_Actual_Consumption,Wind_Onshore_Actual_Aggregated,Wind_Onshore_Actual_Consumption
2023,,,0,0,00:00 - 01:00,831,,n/e,n/e,n/e,n/e,136,,594,,1,,n/e,n/e,338,,n/e,n/e,n/e,n/e,687,,n/e,n/e,n/e,n/e,4371,,104,,2,,0,,25,,n/e,n/e,3166,
2023,,,1,0,01:00 - 02:00,832,,n/e,n/e,n/e,n/e,142,,594,,1,,n/e,n/e,339,,n/e,n/e,n/e,n/e,679,,n/e,n/e,n/e,n/e,4371,,108,,2,,0,,25,,n/e,n/e,3143,
2023,,,2,0,02:00 - 03:00,849,,n/e,n/e,n/e,n/e,154,,595,,1,,n/e,n/e,348,,n/e,n/e,n/e,n/e,715,,n/e,n/e,n/e,n/e,4372,,109,,2,,0,,23,,n/e,n/e,2892,
2023,,,3,0,03:00 - 04:00,866,,n/e,n/e,n/e,n/e,136,,603,,1,,n/e,n/e,364,,n/e,n/e,n/e,n/e,858,,n/e,n/e,n/e,n/e,4372,,110,,2,,0,,25,,n/e,n/e,2578,
2023,,,4,0,04:00 - 05:00,900,,n/e,n/e,n/e,n/e,142,,667,,1,,n/e,n/e,400,,n/e,n/e,n/e,n/e,833,,n/e,n/e,n/e,n/e,4371,,114,,2,,0,,24,,n/e,n/e,2468,
2023,,,5,0,05:00 - 06:00,933,,n/e,n/e,n/e,n/e,153,,710,,1,,n/e,n/e,439,,n/e,n/e,n/e,n/e,1092,,n/e,n/e,n/e,n/e,4371,,118,,2,,0,,23,,n/e,n/e,2392,
2023,,,6,0,06:00 - 07:00,948,,n/e,n/e,n/e,n/e,166,,727,,1,,n/e,n/e,463,,n/e,n/e,n/e,n/e,1346,,n/e,n/e,n/e,n/e,4372,,122,,2,,0,,25,,n/e,n/e,2178,
2023,,,7,0,07:00 - 08:00,947,,n/e,n/e,n/e,n/e,163,,728,,1,,n/e,n/e,471,,n/e,n/e,n/e,n/e,1507,,n/e,n/e,n/e,n/e,4374,,124,,2,,1,,23,,n/e,n/e,2047,
2023,,,8,0,08:00 - 09:00,959,,n/e,n/e,n/e,n/e,155,,732,,1,,n/e,n/e,469,,n/e,n/e,n/e,n/e,1639,,n/e,n/e,n/e,n/e,3981,,123,,2,,6,,23,,n/e,n/e,2039,
2023,,,9,0,09:00 - 10:00,967,,n/e,n/e,n/e,n/e,198,,742,,1,,n/e,n/e,475,,n/e,n/e,n/e,n/e,1807,,n/e,n/e,n/e,n/e,2797,,115,,2,,13,,24,,n/e,n/e,2017,
2023,,,10,0,10:00 - 11:00,982,,n/e,n/e,n/e,n/e,150,,749,,1,,n/e,n/e,478,,n/e,n/e,n/e,n/e,1896,,n/e,n/e,n/e,n/e,2804,,114,,2,,14,,25,,n/e,n/e,1814,
2023,,,11,0,11:00 - 12:00,981,,n/e,n/e,n/e,n/e,149,,752,,1,,n/e,n/e,482,,n/e,n/e,n/e,n/e,1753,,n/e,n/e,n/e,n/e,2985,,117,,2,,6,,23,,n/e,n/e,1915,
2023,,,12,0,12:00 - 13:00,974,,n/e,n/e,n/e,n/e,166,,752,,1,,n/e,n/e,491,,n/e,n/e,n/e,n/e,1706,,n/e,n/e,n/e,n/e,2987,,119,,2,,0,,24,,n/e,n/e,1871,
2023,,,13,0,13:00 - 14:00,977,,n/e,n/e,n/e,n/e,151,,759,,1,,n/e,n/e,502,,n/e,n/e,n/e,n/e,1874,,n/e,n/e,n/e,n/e,3009,,126,,2,,0,,24,,n/e,n/e,1873,
2023,,,14,0,14:00 - 15:00,985,,n/e,n/e,n/e,n/e,138,,759,,1,,n/e,n/e,513,,n/e,n/e,n/e,n/e,2078,,n/e,n/e,n/e,n/e,3037,,129,,2,,0,,23,,n/e,n/e,1718,
2023,,,15,0,15:00 - 16:00,980,,n/e,n/e,n/e,n/e,142,,759,,1,,n/e,n/e,534,,n/e,n/e,n/e,n/e,2047,,n/e,n/e,n/e,n/e,3048,,136,,2,,0,,24,,n/e,n/e,1649,
2023,,,16,0,16:00 - 17:00,956,,n/e,n/e,n/e,n/e,137,,760,,0,,n/e,n/e,539,,n/e,n/e,n/e,n/e,2042,,n/e,n/e,n/e,n/e,3442,,139,,2,,0,,24,,n/e,n/e,1530,
2023,,,17,0,17:00 - 18:00,947,,n/e,n/e,n/e,n/e,140,,768,,1,,n/e,n/e,541,,n/e,n/e,n/e,n/e,2034,,n/e,n/e,n/e,n/e,3556,,131,,2,,0,,24,,n/e,n/e,1448,
2023,,,18,0,18:00 - 19:00,936,,n/e,n/e,n/e,n/e,151,,774,,1,,n/e,n/e,542,,n/e,n/e,n/e,n/e,1853,,n/e,n/e,n/e,n/e,3556,,131,,2,,0,,24,,n/e,n/e,1313,
2023,,,19,0,19:00 - 20:00,931,,n/e,n/e,n/e,n/e,153,,778,,0,,n/e,n/e,523,,n/e,n/e,n/e,n/e,1620,,n/e,n/e,n/e,n/e,3888,,132,,2,,0,,24,,n/e,n/e,1115,
2023,,,20,0,20:00 - 21:00,933,,n/e,n/e,n/e,n/e,169,,750,,1,,n/e,n/e,498,,n/e,n/e,n/e,n/e,1379,,n/e,n/e,n/e,n/e,4312,,129,,2,,0,,23,,n/e,n/e,981,
2023,,,21,0,21:00 - 22:00,926,,n/e,n/e,n/e,n/e,196,,741,,0,,n/e,n/e,453,,n/e,n/e,n/e,n/e,1174,,n/e,n/e,n/e,n/e,4364,,126,,2,,0,,24,,n/e,n/e,861,
2023,,,22,0,22:00 - 23:00,918,,n/e,n/e,n/e,n/e,146,,740,,0,,n/e,n/e,415,,n/e,n/e,n/e,n/e,1027,,n/e,n/e,n/e,n/e,4371,,126,,2,,0,,24,,n/e,n/e,729,
2023,,,23,0,23:00 - 00:00,906,,n/e,n/e,n/e,n/e,167,,740,,0,,n/e,n/e,398,,n/e,n/e,n/e,n/e,941,,n/e,n/e,n/e,n/e,4370,,126,,2,,0,,24,,n/e,n/e,667,
2023,,,0,0,00:00 - 01:00,873,,n/e,n/e,n/e,n/e,220,,742,,1,,n/e,n/e,398,,n/e,n/e,n/e,n/e,821,,n/e,n/e,n/e,n/e,4370,,126,,2,,0,,24,,n/e,n/e,576,
2023,,,1,0,01:00 - 02:00,855,,n/e,n/e,n/e,n/e,217,,742,,1,,n/e,n/e,422,,n/e,n/e,n/e,n/e,757,,n/e,n/e,n/e,n/e,4371,,122,,2,,0,,23,,n/e,n/e,459,
2023,,,2,0,02:00 - 03:00,853,,n/e,n/e,n/e,n/e,230,,744,,1,,n/e,n/e,470,,n/e,n/e,n/e,n/e,747,,n/e,n/e,n/e,n/e,4371,,120,,2,,0,,23,,n/e,n/e,369,
2023,,,3,0,03:00 - 04:00,857,,n/e,n/e,n/e,n/e,234,,760,,1,,n/e,n/e,496,,n/e,n/e,n/e,n/e,898,,n/e,n/e,n/e,n/e,4371,,120,,2,,0,,15,,n/e,n/e,325,
2023,,,4,0,04:00 - 05:00,886,,n/e,n/e,n/e,n/e,239,,917,,1,,n/e,n/e,547,,n/e,n/e,n/e,n/e,938,,n/e,n/e,n/e,n/e,4370,,119,,2,,0,,18,,n/e,n/e,313,
2023,,,5,0,05:00 - 06:00,927,,n/e,n/e,n/e,n/e,265,,974,,1,,n/e,n/e,584,,n/e,n/e,n/e,n/e,1255,,n/e,n/e,n/e,n/e,4369,,117,,2,,0,,24,,n/e,n/e,326,
2023,,,6,0,06:00 - 07:00,953,,n/e,n/e,n/e,n/e,267,,1028,,1,,n/e,n/e,615,,n/e,n/e,n/e,n/e,1600,,n/e,n/e,n/e,n/e,4370,,120,,2,,0,,24,,n/e,n/e,350,
2023,,,7,0,07:00 - 08:00,958,,n/e,n/e,n/e,n/e,285,,1096,,22,,n/e,n/e,639,,n/e,n/e,n/e,n/e,1916,,n/e,n/e,n/e,n/e,4370,,114,,2,,1,,24,,n/e,n/e,334,
2023,,,8,0,08:00 - 09:00,958,,n/e,n/e,n/e,n/e,323,,1149,,58,,n/e,n/e,619,,n/e,n/e,n/e,n/e,1779,,n/e,n/e,n/e,n/e,3890,,115,,2,,4,,24,,n/e,n/e,292,
2023,,,9,0,09:00 - 10:00,957,,n/e,n/e,n/e,n/e,315,,1153,,2,,n/e,n/e,612,,n/e,n/e,n/e,n/e,1814,,n/e,n/e,n/e,n/e,3419,,110,,2,,11,,24,,n/e,n/e,259,
2023,,,10,0,10:00 - 11:00,952,,n/e,n/e,n/e,n/e,298,,1157,,6,,n/e,n/e,613,,n/e,n/e,n/e,n/e,1853,,n/e,n/e,n/e,n/e,3329,,106,,2,,12,,24,,n/e,n/e,188,
2023,,,11,0,11:00 - 12:00,958,,n/e,n/e,n/e,n/e,322,,1169,,1,,n/e,n/e,616,,n/e,n/e,n/e,n/e,1972,,n/e,n/e,n/e,n/e,3320,,106,,2,,5,,24,,n/e,n/e,162,
2023,,,12,0,12:00 - 13:00,987,,n/e,n/e,n/e,n/e,338,,1173,,1,,n/e,n/e,619,,n/e,n/e,n/e,n/e,1894,,n/e,n/e,n/e,n/e,3320,,111,,2,,0,,23,,n/e,n/e,174,
2023,,,13,0,13:00 - 14:00,1006,,n/e,n/e,n/e,n/e,322,,1170,,1,,n/e,n/e,624,,n/e,n/e,n/e,n/e,2026,,n/e,n/e,n/e,n/e,3318,,114,,2,,0,,23,,n/e,n/e,247,
2023,,,14,0,14:00 - 15:00,1002,,n/e,n/e,n/e,n/e,320,,1175,,1,,n/e,n/e,624,,n/e,n/e,n/e,n/e,2060,,n/e,n/e,n/e,n/e,3302,,114,,2,,0,,23,,n/e,n/e,332,
2023,,,15,0,15:00 - 16:00,1002,,n/e,n/e,n/e,n/e,325,,1176,,1,,n/e,n/e,623,,n/e,n/e,n/e,n/e,2048,,n/e,n/e,n/e,n/e,3456,,114,,2,,0,,23,,n/e,n/e,383,
2023,,,16,0,16:00 - 17:00,1011,,n/e,n/e,n/e,n/e,309,,1179,,1,,n/e,n/e,649,,n/e,n/e,n/e,n/e,2175,,n/e,n/e,n/e,n/e,3458,,116,,2,,0,,23,,n/e,n/e,413,
2023,,,17,0,17:00 - 18:00,1022,,n/e,n/e,n/e,n/e,312,,1198,,1,,n/e,n/e,687,,n/e,n/e,n/e,n/e,2107,,n/e,n/e,n/e,n/e,3457,,117,,2,,0,,23,,n/e,n/e,549,
2023,,,18,0,18:00 - 19:00,998,,n/e,n/e,n/e,n/e,316,,1220,,1,,n/e,n/e,647,,n/e,n/e,n/e,n/e,1900,,n/e,n/e,n/e,n/e,3457,,120,,2,,0,,23,,n/e,n/e,665,
2023,,,19,0,19:00 - 20:00,1008,,n/e,n/e,n/e,n/e,273,,1230,,1,,n/e,n/e,605,,n/e,n/e,n/e,n/e,1581,,n/e,n/e,n/e,n/e,3458,,118,,2,,0,,23,,n/e,n/e,787,
2023,,,20,0,20:00 - 21:00,1013,,n/e,n/e,n/e,n/e,252,,1151,,1,,n/e,n/e,579,,n/e,n/e,n/e,n/e,1395,,n/e,n/e,n/e,n/e,3458,,119,,2,,0,,23,,n/e,n/e,946,
2023,,,21,0,21:00 - 22:00,998,,n/e,n/e,n/e,n/e,244,,1062,,1,,n/e,n/e,561,,n/e,n/e,n/e,n/e,1193,,n/e,n/e,n/e,n/e,3458,,123,,2,,0,,23,,n/e,n/e,1048,
2023,,,22,0,22:00 - 23:00,966,,n/e,n/e,n/e,n/e,235,,860,,1,,n/e,n/e,547,,n/e,n/e,n/e,n/e,1062,,n/e,n/e,n/e,n/e,3457,,123,,2,,0,,23,,n/e,n/e,984,
2023,,,23,0,23:00 - 00:00,934,,n/e,n/e,n/e,n/e,223,,852,,1,,n/e,n/e,537,,n/e,n/e,n/e,n/e,1152,,n/e,n/e,n/e,n/e,3458,,124,,2,,0,,23,,n/e,n/e,1009,
2023,,,0,0,00:00 - 01:00,927,,n/e,n/e,n/e,n/e,223,,832,,1,,n/e,n/e,541,,n/e,n/e,n/e,n/e,939,,n/e,n/e,n/e,n/e,3458,,127,,2,,0,,23,,n/e,n/e,1168,
2023,,,1,0,01:00 - 02:00,922,,n/e,n/e,n/e,n/e,226,,826,,1,,n/e,n/e,553,,n/e,n/e,n/e,n/e,797,,n/e,n/e,n/e,n/e,3458,,128,,2,,0,,23,,n/e,n/e,1234,
2023,,,2,0,02:00 - 03:00,930,,n/e,n/e,n/e,n/e,220,,822,,1,,n/e,n/e,566,,n/e,n/e,n/e,n/e,772,,n/e,n/e,n/e,n/e,3458,,128,,2,,0,,23,,n/e,n/e,1283,
2023,,,3,0,03:00 - 04:00,965,,n/e,n/e,n/e,n/e,218,,830,,1,,n/e,n/e,584,,n/e,n/e,n/e,n/e,868,,n/e,n/e,n/e,n/e,3458,,130,,2,,0,,23,,n/e,n/e,1364,
2023,,,4,0,04:00 - 05:00,979,,n/e,n/e,n/e,n/e,220,,844,,1,,n/e,n/e,616,,n/e,n/e,n/e,n/e,1023,,n/e,n/e,n/e,n/e,3459,,134,,2,,0,,24,,n/e,n/e,1449,
2023,,,5,0,05:00 - 06:00,1005,,n/e,n/e,n/e,n/e,253,,868,,1,,n/e,n/e,651,,n/e,n/e,n/e,n/e,1228,,n/e,n/e,n/e,n/e,3460,,134,,2,,0,,23,,n/e,n/e,1577,
2023,,,6,0,06:00 - 07:00,1014,,n/e,n/e,n/e,n/e,280,,874,,1,,n/e,n/e,657,,n/e,n/e,n/e,n/e,1497,,n/e,n/e,n/e,n/e,3457,,132,,2,,0,,23,,n/e,n/e,1665,
2023,,,7,0,07:00 - 08:00,1029,,n/e,n/e,n/e,n/e,260,,879,,4,,n/e,n/e,658,,n/e,n/e,n/e,n/e,1581,,n/e,n/e,n/e,n/e,3560,,131,,2,,1,,23,,n/e,n/e,1646,
2023,,,8,0,08:00 - 09:00,1018,,n/e,n/e,n/e,n/e,259,,893,,0,,n/e,n/e,666,,n/e,n/e,n/e,n/e,1656,,n/e,n/e,n/e,n/e,3672,,131,,2,,8,,23,,n/e,n/e,1643,
2023,,,9,0,09:00 - 10:00,1014,,n/e,n/e,n/e,n/e,267,,875,,1,,n/e,n/e,669,,n/e,n/e,n/e,n/e,1717,,n/e,n/e,n/e,n/e,3672,,131,,2,,19,,23,,n/e,n/e,1700,
2023,,,10,0,10:00 - 11:00,1011,,n/e,n/e,n/e,n/e,249,,904,,1,,n/e,n/e,665,,n/e,n/e,n/e,n/e,1766,,n/e,n/e,n/e,n/e,3672,,131,,2,,20,,23,,n/e,n/e,1623,
2023,,,11,0,11:00 - 12:00,1004,,n/e,n/e,n/e,n/e,244,,903,,1,,n/e,n/e,665,,n/e,n/e,n/e,n/e,1759,,n/e,n/e,n/e,n/e,3673,,131,,2,,8,,23,,n/e,n/e,1513,
2023,,,12,0,12:00 - 13:00,1001,,n/e,n/e,n/e,n/e,238,,903,,0,,n/e,n/e,665,,n/e,n/e,n/e,n/e,1710,,n/e,n/e,n/e,n/e,3673,,134,,2,,0,,23,,n/e,n/e,1540,
2023,,,13,0,13:00 - 14:00,997,,n/e,n/e,n/e,n/e,224,,913,,0,,n/e,n/e,664,,n/e,n/e,n/e,n/e,1716,,n/e,n/e,n/e,n/e,3677,,140,,2,,0,,23,,n/e,n/e,1786,
2023,,,14,0,14:00 - 15:00,1004,,n/e,n/e,n/e,n/e,230,,916,,0,,n/e,n/e,670,,n/e,n/e,n/e,n/e,1699,,n/e,n/e,n/e,n/e,3676,,146,,2,,0,,23,,n/e,n/e,2132,
2023,,,15,0,15:00 - 16:00,1013,,n/e,n/e,n/e,n/e,225,,922,,0,,n/e,n/e,670,,n/e,n/e,n/e,n/e,1554,,n/e,n/e,n/e,n/e,3675,,150,,2,,0,,23,,n/e,n/e,2426,
2023,,,16,0,16:00 - 17:00,1018,,n/e,n/e,n/e,n/e,228,,928,,0,,n/e,n/e,673,,n/e,n/e,n/e,n/e,1425,,n/e,n/e,n/e,n/e,3675,,158,,2,,0,,19,,n/e,n/e,2512,
2023,,,17,0,17:00 - 18:00,1018,,n/e,n/e,n/e,n/e,228,,929,,0,,n/e,n/e,670,,n/e,n/e,n/e,n/e,1400,,n/e,n/e,n/e,n/e,3676,,164,,2,,0,,15,,n/e,n/e,2351,
2023,,,18,0,18:00 - 19:00,997,,n/e,n/e,n/e,n/e,241,,901,,0,,n/e,n/e,664,,n/e,n/e,n/e,n/e,1124,,n/e,n/e,n/e,n/e,3675,,167,,2,,0,,14,,n/e,n/e,2356,
2023,,,19,0,19:00 - 20:00,996,,n/e,n/e,n/e,n/e,236,,850,,0,,n/e,n/e,650,,n/e,n/e,n/e,n/e,967,,n/e,n/e,n/e,n/e,3673,,168,,2,,0,,8,,n/e,n/e,2434,
2023,,,20,0,20:00 - 21:00,988,,n/e,n/e,n/e,n/e,220,,823,,0,,n/e,n/e,631,,n/e,n/e,n/e,n/e,789,,n/e,n/e,n/e,n/e,3673,,170,,2,,0,,7,,n/e,n/e,2766,
2023,,,21,0,21:00 - 22:00,983,,n/e,n/e,n/e,n/e,217,,787,,0,,n/e,n/e,620,,n/e,n/e,n/e,n/e,763,,n/e,n/e,n/e,n/e,3673,,174,,2,,0,,7,,n/e,n/e,2942,
2023,,,22,0,22:00 - 23:00,979,,n/e,n/e,n/e,n/e,222,,790,,0,,n/e,n/e,612,,n/e,n/e,n/e,n/e,739,,n/e,n/e,n/e,n/e,3674,,179,,2,,0,,7,,n/e,n/e,3016,
2023,,,23,0,23:00 - 00:00,985,,n/e,n/e,n/e,n/e,220,,794,,0,,n/e,n/e,587,,n/e,n/e,n/e,n/e,700,,n/e,n/e,n/e,n/e,3674,,181,,2,,0,,7,,n/e,n/e,2903,
2023,,,0,0,00:00 - 01:00,981,,n/e,n/e,n/e,n/e,206,,802,,0,,n/e,n/e,565,,n/e,n/e,n/e,n/e,605,,n/e,n/e,n/e,n/e,3674,,183,,2,,0,,7,,n/e,n/e,2825,
2023,,,1,0,01:00 - 02:00,985,,n/e,n/e,n/e,n/e,192,,782,,0,,n/e,n/e,547,,n/e,n/e,n/e,n/e,575,,n/e,n/e,n/e,n/e,3674,,181,,2,,0,,7,,n/e,n/e,3012,
2023,,,2,0,02:00 - 03:00,970,,n/e,n/e,n/e,n/e,205,,780,,0,,n/e,n/e,546,,n/e,n/e,n/e,n/e,572,,n/e,n/e,n/e,n/e,3674,,181,,2,,0,,7,,n/e,n/e,3060,
2023,,,3,0,03:00 - 04:00,915,,n/e,n/e,n/e,n/e,209,,780,,0,,n/e,n/e,562,,n/e,n/e,n/e,n/e,588,,n/e,n/e,n/e,n/e,3675,,181,,2,,0,,7,,n/e,n/e,3143,
2023,,,4,0,04:00 - 05:00,882,,n/e,n/e,n/e,n/e,221,,794,,0,,n/e,n/e,590,,n/e,n/e,n/e,n/e,669,,n/e,n/e,n/e,n/e,3674,,180,,2,,0,,7,,n/e,n/e,3154,
2023,,,5,0,05:00 - 06:00,887,,n/e,n/e,n/e,n/e,218,,829,,0,,n/e,n/e,626,,n/e,n/e,n/e,n/e,837,,n/e,n/e,n/e,n/e,3674,,177,,2,,0,,7,,n/e,n/e,3084,
