index,BG -> RoW,RoW -> BG,EE -> RoW,RoW -> EE,EL -> RoW,RoW -> EL,FI -> RoW,RoW -> FI,HR -> RoW,RoW -> HR,HU -> RoW,RoW -> HU,IT -> RoW,RoW -> IT,LT -> RoW,RoW -> LT,LV -> RoW,RoW -> LV,PL -> RoW,RoW -> PL,RO -> RoW,RoW -> RO,SK -> RoW,RoW -> SK
2021-01-01 14:00:00+00:00,714.0,0.0,28.0,0.0,1.0,0.0,0.0,1456.0,0.0,404.0,0.0,700.0,0.0,0.0,0.0,395.0,0.0,66.0,0.0,0.0,496.0,0.0,0.0,105.0
2021-01-01 15:00:00+00:00,692.0,0.0,54.0,0.0,0.0,0.0,0.0,1457.0,0.0,336.0,0.0,668.0,0.0,0.0,0.0,432.0,0.0,56.0,0.0,0.0,279.0,0.0,0.0,2.0
2021-01-01 16:00:00+00:00,707.0,0.0,61.0,0.0,0.0,0.0,0.0,1471.0,0.0,294.0,0.0,617.0,0.0,0.0,0.0,444.0,0.0,54.0,0.0,0.0,201.0,0.0,0.0,0.0
2021-01-01 17:00:00+00:00,651.0,0.0,102.0,0.0,0.0,0.0,0.0,1458.0,0.0,297.0,0.0,616.0,0.0,0.0,0.0,486.0,0.0,65.0,0.0,0.0,230.0,0.0,0.0,0.0
2021-01-01 18:00:00+00:00,626.0,0.0,201.0,0.0,0.0,0.0,0.0,1458.0,0.0,283.0,0.0,610.0,0.0,0.0,0.0,395.0,0.0,48.0,0.0,0.0,203.0,0.0,0.0,0.0
2021-01-01 19:00:00+00:00,579.0,0.0,135.0,0.0,0.0,0.0,0.0,1458.0,0.0,274.0,0.0,566.0,0.0,0.0,0.0,519.0,0.0,72.0,0.0,0.0,188.0,0.0,0.0,0.0
2021-01-01 20:00:00+00:00,558.0,0.0,232.0,0.0,0.0,0.0,0.0,1457.0,0.0,305.0,0.0,617.0,0.0,0.0,0.0,442.0,0.0,59.0,0.0,0.0,299.0,0.0,0.0,0.0
2021-01-01 21:00:00+00:00,517.0,0.0,132.0,0.0,0.0,0.0,0.0,1443.0,0.0,221.0,0.0,523.0,0.0,0.0,0.0,571.0,0.0,96.0,0.0,0.0,114.0,25.0,0.0,0.0
2021-01-01 22:00:00+00:00,474.0,0.0,154.0,0.0,0.0,0.0,0.0,1472.0,0.0,211.0,0.0,479.0,0.0,0.0,0.0,570.0,0.0,95.0,0.0,0.0,101.0,51.0,0.0,0.0
2021-01-01 23:00:00+00:00,427.0,0.0,79.0,0.0,0.0,0.0,0.0,1458.0,0.0,214.0,0.0,480.0,0.0,0.0,0.0,440.0,0.0,66.0,0.0,0.0,204.0,7.0,0.0,0.0
2021-01-02 00:00:00+00:00,378.0,0.0,49.0,0.0,0.0,0.0,0.0,1457.0,0.0,291.0,0.0,575.0,0.0,0.0,0.0,500.0,0.0,66.0,0.0,0.0,159.0,0.0,0.0,0.0
2021-01-02 01:00:00+00:00,274.0,0.0,0.0,38.0,0.0,0.0,0.0,1455.0,0.0,321.0,0.0,599.0,0.0,0.0,0.0,451.0,0.0,48.0,0.0,0.0,234.0,0.0,0.0,0.0
2021-01-02 02:00:00+00:00,183.0,1.0,0.0,40.0,1.0,0.0,0.0,1451.0,0.0,343.0,0.0,621.0,0.0,0.0,0.0,445.0,0.0,48.0,0.0,0.0,315.0,0.0,0.0,0.0
2021-01-02 03:00:00+00:00,165.0,43.0,17.0,0.0,3.0,0.0,0.0,1437.0,0.0,328.0,0.0,615.0,0.0,0.0,0.0,468.0,0.0,80.0,0.0,0.0,270.0,0.0,0.0,0.0
2021-01-02 04:00:00+00:00,122.0,64.0,35.0,0.0,0.0,0.0,0.0,1451.0,0.0,332.0,0.0,616.0,0.0,0.0,0.0,449.0,0.0,90.0,0.0,0.0,117.0,0.0,0.0,0.0
2021-01-02 05:00:00+00:00,178.0,9.0,167.0,0.0,0.0,0.0,0.0,1451.0,0.0,330.0,0.0,621.0,0.0,0.0,0.0,325.0,0.0,104.0,0.0,0.0,147.0,5.0,0.0,0.0
2021-01-02 06:00:00+00:00,191.0,0.0,126.0,0.0,0.0,0.0,0.0,1452.0,0.0,362.0,0.0,653.0,0.0,0.0,0.0,365.0,0.0,133.0,0.0,0.0,165.0,5.0,0.0,0.0
2021-01-02 07:00:00+00:00,270.0,0.0,0.0,49.0,0.0,0.0,0.0,1457.0,0.0,419.0,0.0,733.0,0.0,0.0,0.0,493.0,0.0,159.0,0.0,0.0,204.0,29.0,0.0,0.0
2021-01-02 08:00:00+00:00,380.0,0.0,2.0,0.0,0.0,0.0,0.0,1456.0,0.0,435.0,0.0,696.0,0.0,0.0,0.0,520.0,0.0,161.0,0.0,0.0,244.0,64.0,0.0,16.0
2021-01-02 09:00:00+00:00,378.0,0.0,47.0,0.0,0.0,0.0,0.0,1456.0,0.0,453.0,0.0,688.0,217.0,0.0,0.0,561.0,0.0,161.0,0.0,0.0,285.0,0.0,0.0,64.0
2021-01-02 10:00:00+00:00,397.0,0.0,73.0,0.0,0.0,0.0,0.0,1455.0,0.0,467.0,0.0,710.0,294.0,0.0,0.0,586.0,0.0,164.0,0.0,0.0,369.0,0.0,0.0,117.0
2021-01-02 11:00:00+00:00,382.0,0.0,87.0,0.0,0.0,0.0,0.0,1455.0,0.0,471.0,0.0,733.0,294.0,0.0,0.0,603.0,0.0,163.0,0.0,0.0,416.0,0.0,0.0,107.0
2021-01-02 12:00:00+00:00,355.0,0.0,98.0,0.0,0.0,0.0,0.0,1454.0,0.0,482.0,0.0,769.0,294.0,0.0,0.0,612.0,0.0,168.0,0.0,0.0,441.0,0.0,0.0,82.0
2021-01-02 13:00:00+00:00,388.0,0.0,127.0,0.0,0.0,0.0,0.0,1453.0,0.0,464.0,0.0,797.0,294.0,0.0,0.0,517.0,0.0,143.0,0.0,0.0,365.0,0.0,0.0,24.0
2021-01-02 14:00:00+00:00,427.0,0.0,124.0,0.0,0.0,0.0,0.0,1456.0,0.0,466.0,0.0,860.0,294.0,0.0,0.0,498.0,0.0,132.0,0.0,0.0,328.0,21.0,0.0,28.0
2021-01-02 15:00:00+00:00,486.0,0.0,124.0,0.0,0.0,0.0,0.0,1456.0,0.0,353.0,0.0,764.0,272.0,0.0,0.0,471.0,0.0,120.0,0.0,0.0,224.0,79.0,0.0,0.0
2021-01-02 16:00:00+00:00,615.0,0.0,88.0,0.0,0.0,0.0,0.0,1456.0,0.0,244.0,0.0,617.0,0.0,0.0,0.0,526.0,0.0,138.0,0.0,0.0,91.0,55.0,0.0,0.0
2021-01-02 17:00:00+00:00,652.0,0.0,141.0,0.0,0.0,0.0,0.0,1457.0,0.0,251.0,0.0,606.0,0.0,0.0,0.0,500.0,0.0,125.0,0.0,0.0,123.0,71.0,0.0,0.0
2021-01-02 18:00:00+00:00,674.0,0.0,104.0,0.0,0.0,0.0,0.0,1456.0,0.0,259.0,0.0,654.0,0.0,0.0,0.0,604.0,0.0,150.0,0.0,0.0,146.0,37.0,0.0,0.0
2021-01-02 19:00:00+00:00,682.0,0.0,203.0,0.0,0.0,0.0,0.0,1455.0,0.0,296.0,0.0,692.0,0.0,0.0,0.0,497.0,0.0,140.0,0.0,0.0,196.0,0.0,0.0,0.0
2021-01-02 20:00:00+00:00,612.0,0.0,272.0,0.0,0.0,0.0,0.0,1454.0,0.0,328.0,0.0,685.0,0.0,0.0,0.0,438.0,0.0,117.0,0.0,0.0,354.0,0.0,0.0,0.0
2021-01-02 21:00:00+00:00,627.0,0.0,257.0,0.0,17.0,0.0,0.0,1455.0,0.0,365.0,0.0,753.0,0.0,0.0,0.0,437.0,0.0,71.0,0.0,0.0,434.0,0.0,0.0,5.0
2021-01-02 22:00:00+00:00,677.0,0.0,314.0,0.0,54.0,0.0,0.0,1472.0,0.0,385.0,0.0,738.0,0.0,0.0,0.0,390.0,0.0,58.0,0.0,0.0,513.0,0.0,0.0,35.0
2021-01-02 23:00:00+00:00,573.0,0.0,91.0,0.0,264.0,0.0,0.0,1457.0,0.0,330.0,0.0,630.0,0.0,0.0,0.0,710.0,0.0,114.0,0.0,0.0,289.0,0.0,0.0,7.0
2021-01-03 00:00:00+00:00,588.0,0.0,63.0,0.0,9.0,0.0,0.0,1457.0,0.0,269.0,0.0,534.0,0.0,0.0,0.0,699.0,0.0,106.0,0.0,0.0,238.0,0.0,0.0,0.0
2021-01-03 01:00:00+00:00,562.0,0.0,0.0,6.0,0.0,0.0,0.0,1458.0,0.0,326.0,0.0,603.0,0.0,0.0,0.0,597.0,0.0,71.0,0.0,0.0,349.0,0.0,0.0,0.0
2021-01-03 02:00:00+00:00,564.0,0.0,0.0,50.0,0.0,0.0,0.0,1447.0,0.0,381.0,0.0,636.0,0.0,0.0,0.0,581.0,0.0,66.0,0.0,0.0,498.0,0.0,0.0,0.0
2021-01-03 03:00:00+00:00,595.0,0.0,17.0,0.0,25.0,0.0,0.0,1451.0,0.0,383.0,0.0,653.0,0.0,0.0,0.0,590.0,0.0,98.0,0.0,0.0,442.0,0.0,0.0,0.0
2021-01-03 04:00:00+00:00,636.0,0.0,42.0,0.0,19.0,0.0,0.0,1456.0,0.0,400.0,0.0,670.0,0.0,0.0,0.0,603.0,0.0,126.0,0.0,0.0,446.0,0.0,0.0,0.0
2021-01-03 05:00:00+00:00,645.0,0.0,27.0,0.0,0.0,0.0,0.0,1455.0,0.0,439.0,0.0,731.0,0.0,0.0,0.0,562.0,0.0,137.0,0.0,0.0,274.0,29.0,0.0,0.0
2021-01-03 06:00:00+00:00,547.0,0.0,17.0,0.0,0.0,0.0,0.0,1454.0,0.0,378.0,0.0,663.0,0.0,0.0,0.0,526.0,0.0,153.0,0.0,0.0,215.0,108.0,0.0,0.0
2021-01-03 07:00:00+00:00,520.0,0.0,3.0,0.0,4.0,0.0,0.0,1456.0,0.0,382.0,0.0,633.0,0.0,0.0,0.0,491.0,0.0,138.0,0.0,0.0,207.0,80.0,0.0,0.0
2021-01-03 08:00:00+00:00,561.0,0.0,0.0,29.0,45.0,0.0,0.0,1455.0,0.0,370.0,0.0,664.0,0.0,0.0,0.0,511.0,0.0,114.0,0.0,0.0,206.0,56.0,0.0,0.0
2021-01-03 09:00:00+00:00,557.0,0.0,0.0,28.0,8.0,0.0,0.0,1455.0,0.0,308.0,0.0,614.0,0.0,0.0,0.0,561.0,0.0,107.0,0.0,0.0,231.0,0.0,0.0,0.0
2021-01-03 10:00:00+00:00,552.0,0.0,0.0,14.0,2.0,0.0,0.0,1455.0,0.0,281.0,0.0,582.0,0.0,0.0,0.0,561.0,0.0,124.0,0.0,0.0,228.0,0.0,0.0,0.0
2021-01-03 11:00:00+00:00,530.0,0.0,5.0,0.0,0.0,0.0,0.0,1454.0,0.0,272.0,0.0,582.0,0.0,0.0,0.0,555.0,0.0,131.0,0.0,0.0,210.0,0.0,0.0,0.0
2021-01-03 12:00:00+00:00,475.0,0.0,44.0,0.0,0.0,0.0,0.0,1455.0,0.0,291.0,0.0,617.0,0.0,0.0,0.0,583.0,0.0,129.0,0.0,0.0,214.0,63.0,0.0,0.0
2021-01-03 13:00:00+00:00,402.0,0.0,27.0,0.0,0.0,0.0,0.0,1455.0,0.0,310.0,0.0,654.0,0.0,0.0,0.0,593.0,0.0,110.0,0.0,0.0,183.0,135.0,0.0,0.0
2021-01-03 14:00:00+00:00,361.0,0.0,3.0,0.0,0.0,0.0,0.0,1454.0,0.0,302.0,0.0,683.0,0.0,0.0,0.0,554.0,0.0,112.0,0.0,0.0,54.0,211.0,0.0,0.0
2021-01-03 15:00:00+00:00,358.0,0.0,0.0,23.0,0.0,0.0,0.0,1453.0,0.0,203.0,0.0,596.0,0.0,0.0,0.0,549.0,0.0,108.0,0.0,0.0,0.0,334.0,0.0,0.0
2021-01-03 16:00:00+00:00,518.0,0.0,0.0,20.0,0.0,0.0,0.0,1455.0,0.0,194.0,0.0,606.0,0.0,0.0,0.0,547.0,0.0,109.0,0.0,0.0,0.0,425.0,0.0,0.0
2021-01-03 17:00:00+00:00,522.0,0.0,0.0,18.0,0.0,0.0,0.0,1457.0,0.0,199.0,0.0,625.0,0.0,0.0,0.0,564.0,0.0,120.0,0.0,0.0,0.0,370.0,0.0,0.0
2021-01-03 18:00:00+00:00,443.0,0.0,27.0,0.0,0.0,0.0,0.0,1457.0,0.0,201.0,0.0,594.0,0.0,0.0,0.0,579.0,0.0,129.0,0.0,0.0,0.0,384.0,0.0,0.0
2021-01-03 19:00:00+00:00,395.0,0.0,0.0,16.0,0.0,0.0,0.0,1458.0,0.0,163.0,0.0,485.0,0.0,0.0,0.0,545.0,0.0,133.0,0.0,0.0,0.0,223.0,0.0,0.0
2021-01-03 20:00:00+00:00,402.0,0.0,0.0,16.0,0.0,0.0,0.0,1457.0,0.0,201.0,0.0,492.0,0.0,0.0,0.0,543.0,0.0,115.0,0.0,0.0,0.0,215.0,0.0,0.0
2021-01-03 21:00:00+00:00,465.0,0.0,0.0,123.0,4.0,0.0,0.0,1480.0,0.0,236.0,0.0,578.0,0.0,0.0,0.0,591.0,0.0,89.0,0.0,0.0,1.0,104.0,0.0,0.0
2021-01-03 22:00:00+00:00,549.0,0.0,0.0,62.0,7.0,0.0,0.0,1459.0,0.0,286.0,0.0,606.0,0.0,0.0,0.0,563.0,0.0,88.0,0.0,0.0,85.0,95.0,0.0,0.0
2021-01-03 23:00:00+00:00,364.0,0.0,0.0,175.0,0.0,0.0,0.0,1460.0,0.0,231.0,0.0,565.0,0.0,0.0,0.0,543.0,0.0,65.0,0.0,0.0,0.0,178.0,0.0,0.0
2021-01-04 00:00:00+00:00,377.0,11.0,0.0,182.0,0.0,0.0,0.0,1460.0,0.0,269.0,0.0,637.0,0.0,0.0,0.0,555.0,0.0,72.0,0.0,0.0,0.0,183.0,0.0,0.0
2021-01-04 01:00:00+00:00,554.0,88.0,0.0,176.0,86.0,0.0,0.0,1439.0,0.0,269.0,0.0,630.0,0.0,0.0,0.0,581.0,0.0,64.0,0.0,0.0,0.0,160.0,0.0,0.0
2021-01-04 02:00:00+00:00,483.0,75.0,0.0,200.0,163.0,0.0,0.0,1456.0,0.0,310.0,0.0,681.0,0.0,0.0,0.0,529.0,0.0,76.0,0.0,0.0,0.0,67.0,0.0,0.0
2021-01-04 03:00:00+00:00,370.0,67.0,0.0,226.0,131.0,0.0,0.0,1455.0,0.0,300.0,0.0,683.0,0.0,0.0,0.0,453.0,0.0,79.0,0.0,0.0,0.0,79.0,0.0,0.0
2021-01-04 04:00:00+00:00,125.0,63.0,0.0,233.0,22.0,0.0,0.0,1456.0,0.0,274.0,0.0,679.0,0.0,0.0,0.0,409.0,0.0,85.0,0.0,0.0,0.0,194.0,0.0,0.0
2021-01-04 05:00:00+00:00,273.0,0.0,0.0,278.0,1.0,0.0,0.0,1457.0,0.0,318.0,0.0,773.0,0.0,0.0,0.0,397.0,0.0,75.0,0.0,0.0,0.0,138.0,0.0,0.0
2021-01-04 06:00:00+00:00,177.0,0.0,0.0,231.0,0.0,0.0,0.0,1457.0,0.0,230.0,0.0,672.0,0.0,0.0,0.0,436.0,0.0,92.0,0.0,0.0,0.0,417.0,0.0,0.0
2021-01-04 07:00:00+00:00,205.0,15.0,0.0,29.0,0.0,0.0,0.0,1457.0,0.0,193.0,0.0,633.0,0.0,0.0,0.0,600.0,0.0,146.0,0.0,0.0,0.0,619.0,0.0,0.0
2021-01-04 08:00:00+00:00,189.0,19.0,22.0,0.0,0.0,0.0,0.0,1457.0,0.0,116.0,0.0,501.0,0.0,0.0,0.0,684.0,0.0,144.0,0.0,0.0,0.0,610.0,0.0,0.0
2021-01-04 09:00:00+00:00,205.0,0.0,17.0,0.0,15.0,0.0,0.0,1456.0,0.0,140.0,0.0,516.0,0.0,0.0,0.0,716.0,0.0,154.0,0.0,0.0,0.0,504.0,0.0,0.0
2021-01-04 10:00:00+00:00,275.0,0.0,0.0,32.0,3.0,0.0,0.0,1456.0,0.0,156.0,0.0,549.0,0.0,0.0,0.0,703.0,0.0,132.0,0.0,0.0,0.0,412.0,0.0,0.0
2021-01-04 11:00:00+00:00,262.0,0.0,0.0,54.0,2.0,0.0,0.0,1456.0,0.0,191.0,0.0,621.0,0.0,0.0,0.0,706.0,0.0,119.0,0.0,0.0,0.0,382.0,0.0,0.0
2021-01-04 12:00:00+00:00,263.0,0.0,0.0,58.0,51.0,0.0,0.0,1456.0,0.0,256.0,0.0,679.0,0.0,0.0,0.0,699.0,0.0,118.0,0.0,0.0,7.0,233.0,0.0,0.0
2021-01-04 13:00:00+00:00,313.0,0.0,0.0,94.0,26.0,0.0,0.0,1455.0,0.0,262.0,0.0,664.0,0.0,0.0,0.0,688.0,0.0,108.0,0.0,0.0,13.0,207.0,0.0,0.0
2021-01-04 14:00:00+00:00,410.0,0.0,0.0,185.0,13.0,0.0,0.0,1454.0,0.0,260.0,0.0,679.0,0.0,0.0,0.0,597.0,0.0,102.0,0.0,0.0,0.0,148.0,0.0,0.0
2021-01-04 15:00:00+00:00,477.0,0.0,0.0,186.0,0.0,0.0,0.0,1454.0,0.0,244.0,0.0,679.0,0.0,0.0,0.0,621.0,0.0,85.0,0.0,0.0,0.0,342.0,0.0,0.0
2021-01-04 16:00:00+00:00,674.0,0.0,0.0,209.0,0.0,0.0,0.0,1456.0,0.0,227.0,0.0,658.0,0.0,0.0,0.0,589.0,0.0,75.0,0.0,0.0,0.0,255.0,0.0,0.0
2021-01-04 17:00:00+00:00,701.0,0.0,0.0,208.0,1.0,0.0,0.0,1456.0,0.0,250.0,0.0,670.0,0.0,0.0,0.0,522.0,0.0,66.0,0.0,0.0,0.0,173.0,0.0,0.0
2021-01-04 18:00:00+00:00,732.0,0.0,0.0,36.0,0.0,0.0,0.0,1456.0,0.0,244.0,0.0,651.0,0.0,0.0,0.0,636.0,0.0,105.0,0.0,0.0,0.0,167.0,0.0,0.0
2021-01-04 19:00:00+00:00,767.0,0.0,69.0,0.0,37.0,0.0,0.0,1454.0,0.0,219.0,0.0,576.0,0.0,0.0,0.0,738.0,0.0,141.0,0.0,0.0,17.0,23.0,0.0,0.0
2021-01-04 20:00:00+00:00,767.0,0.0,0.0,0.0,96.0,0.0,0.0,1453.0,0.0,295.0,0.0,640.0,0.0,0.0,0.0,702.0,0.0,104.0,0.0,0.0,195.0,0.0,0.0,0.0
2021-01-04 21:00:00+00:00,865.0,0.0,0.0,77.0,101.0,0.0,0.0,1472.0,0.0,320.0,0.0,675.0,0.0,0.0,0.0,667.0,0.0,67.0,0.0,0.0,215.0,0.0,0.0,0.0
2021-01-04 22:00:00+00:00,792.0,0.0,0.0,85.0,61.0,0.0,0.0,1464.0,0.0,330.0,0.0,670.0,0.0,0.0,0.0,631.0,0.0,96.0,0.0,0.0,268.0,0.0,0.0,9.0
2021-01-04 23:00:00+00:00,792.0,0.0,0.0,139.0,113.0,0.0,0.0,1460.0,0.0,408.0,0.0,782.0,0.0,0.0,0.0,689.0,0.0,85.0,0.0,0.0,379.0,0.0,0.0,165.0
2021-01-05 00:00:00+00:00,787.0,0.0,44.0,0.0,44.0,0.0,0.0,1450.0,0.0,409.0,0.0,798.0,0.0,0.0,0.0,824.0,0.0,133.0,0.0,0.0,440.0,0.0,0.0,173.0
2021-01-05 01:00:00+00:00,756.0,0.0,19.0,0.0,10.0,0.0,0.0,1449.0,0.0,417.0,0.0,816.0,0.0,0.0,0.0,780.0,0.0,137.0,0.0,0.0,460.0,0.0,0.0,160.0
2021-01-05 02:00:00+00:00,776.0,0.0,0.0,6.0,1.0,0.0,0.0,1460.0,0.0,432.0,0.0,857.0,0.0,0.0,0.0,768.0,0.0,140.0,0.0,0.0,406.0,0.0,0.0,147.0
2021-01-05 03:00:00+00:00,569.0,0.0,0.0,1.0,0.0,0.0,0.0,1459.0,0.0,430.0,0.0,841.0,0.0,0.0,0.0,688.0,0.0,123.0,0.0,0.0,403.0,0.0,0.0,108.0
2021-01-05 04:00:00+00:00,689.0,0.0,0.0,255.0,0.0,0.0,0.0,1459.0,0.0,444.0,0.0,894.0,0.0,0.0,0.0,483.0,0.0,69.0,0.0,0.0,353.0,0.0,0.0,46.0
2021-01-05 05:00:00+00:00,559.0,0.0,0.0,158.0,0.0,0.0,0.0,1457.0,0.0,416.0,0.0,873.0,0.0,0.0,0.0,560.0,0.0,110.0,0.0,0.0,152.0,0.0,0.0,0.0
2021-01-05 06:00:00+00:00,512.0,0.0,0.0,126.0,0.0,0.0,0.0,1458.0,0.0,338.0,0.0,775.0,0.0,0.0,0.0,614.0,0.0,114.0,0.0,0.0,47.0,148.0,0.0,0.0
2021-01-05 07:00:00+00:00,409.0,0.0,0.0,175.0,1.0,0.0,0.0,1459.0,0.0,357.0,0.0,814.0,0.0,0.0,0.0,655.0,0.0,105.0,0.0,0.0,50.0,293.0,0.0,0.0
2021-01-05 08:00:00+00:00,445.0,0.0,0.0,182.0,3.0,0.0,0.0,1458.0,0.0,313.0,0.0,795.0,0.0,0.0,0.0,637.0,0.0,78.0,0.0,0.0,42.0,292.0,0.0,0.0
2021-01-05 09:00:00+00:00,460.0,0.0,0.0,254.0,58.0,0.0,0.0,1458.0,0.0,303.0,0.0,817.0,0.0,0.0,0.0,619.0,0.0,51.0,0.0,0.0,99.0,245.0,0.0,0.0
2021-01-05 10:00:00+00:00,494.0,0.0,0.0,318.0,70.0,0.0,0.0,1458.0,0.0,346.0,0.0,872.0,0.0,0.0,0.0,564.0,0.0,38.0,0.0,0.0,154.0,255.0,0.0,0.0
2021-01-05 11:00:00+00:00,483.0,0.0,0.0,312.0,42.0,0.0,0.0,1458.0,0.0,373.0,0.0,906.0,0.0,0.0,0.0,561.0,0.0,47.0,0.0,0.0,161.0,170.0,0.0,0.0
2021-01-05 12:00:00+00:00,436.0,0.0,0.0,331.0,31.0,0.0,0.0,1458.0,0.0,455.0,0.0,949.0,0.0,0.0,0.0,553.0,0.0,37.0,0.0,0.0,224.0,162.0,0.0,10.0
2021-01-05 13:00:00+00:00,367.0,0.0,0.0,365.0,10.0,0.0,0.0,1456.0,0.0,438.0,0.0,953.0,0.0,0.0,0.0,544.0,0.0,16.0,0.0,0.0,210.0,206.0,0.0,6.0
2021-01-05 14:00:00+00:00,343.0,0.0,0.0,357.0,0.0,0.0,0.0,1455.0,0.0,355.0,0.0,894.0,0.0,0.0,0.0,549.0,0.0,27.0,0.0,0.0,76.0,238.0,0.0,0.0
2021-01-05 15:00:00+00:00,498.0,0.0,0.0,350.0,0.0,0.0,0.0,1460.0,0.0,275.0,0.0,808.0,0.0,0.0,0.0,544.0,0.0,23.0,0.0,0.0,0.0,315.0,0.0,0.0
2021-01-05 16:00:00+00:00,605.0,0.0,0.0,377.0,0.0,0.0,0.0,1460.0,0.0,232.0,0.0,727.0,0.0,0.0,0.0,501.0,0.0,2.0,0.0,0.0,0.0,392.0,0.0,0.0
2021-01-05 17:00:00+00:00,731.0,0.0,0.0,333.0,0.0,0.0,0.0,1458.0,0.0,277.0,0.0,743.0,0.0,0.0,0.0,503.0,0.0,29.0,0.0,0.0,0.0,291.0,0.0,0.0
2021-01-05 18:00:00+00:00,713.0,0.0,0.0,206.0,0.0,0.0,0.0,1459.0,0.0,281.0,0.0,747.0,0.0,0.0,0.0,551.0,0.0,84.0,0.0,0.0,0.0,272.0,0.0,0.0
2021-01-05 19:00:00+00:00,706.0,0.0,0.0,169.0,0.0,0.0,0.0,1458.0,0.0,312.0,0.0,757.0,0.0,0.0,0.0,615.0,0.0,95.0,0.0,0.0,25.0,185.0,0.0,0.0
2021-01-05 20:00:00+00:00,689.0,0.0,0.0,175.0,1.0,0.0,0.0,1446.0,0.0,371.0,0.0,827.0,0.0,0.0,0.0,648.0,0.0,85.0,0.0,0.0,83.0,100.0,0.0,0.0
2021-01-05 21:00:00+00:00,659.0,0.0,0.0,219.0,0.0,0.0,0.0,1458.0,0.0,441.0,0.0,922.0,0.0,0.0,0.0,601.0,0.0,69.0,0.0,0.0,171.0,95.0,0.0,6.0
2021-01-05 22:00:00+00:00,611.0,0.0,0.0,368.0,0.0,0.0,0.0,1458.0,0.0,452.0,0.0,910.0,0.0,0.0,0.0,468.0,0.0,48.0,0.0,0.0,208.0,50.0,0.0,78.0
