index,NO -> SE,NO -> FI,NO -> DK,NO -> NL
2015-01-08 17:00:00+0000,2498.0,0.0,293.0,704.0
2015-01-08 18:00:00+0000,2403.0,0.0,9.0,704.0
2015-01-08 19:00:00+0000,1972.0,0.0,0.0,704.0
2015-01-08 20:00:00+0000,2044.0,0.0,0.0,704.0
2015-01-08 21:00:00+0000,1993.0,0.0,0.0,704.0
2015-01-08 22:00:00+0000,1535.0,0.0,0.0,704.0
2015-01-08 23:00:00+0000,1339.0,0.0,0.0,704.0
2015-01-09 00:00:00+0000,990.0,0.0,0.0,704.0
2015-01-09 01:00:00+0000,789.0,0.0,0.0,649.0
2015-01-09 02:00:00+0000,1058.0,0.0,0.0,236.0
2015-01-09 03:00:00+0000,1585.0,0.0,0.0,0.0
2015-01-09 04:00:00+0000,1885.0,0.0,0.0,186.0
2015-01-09 05:00:00+0000,1971.0,0.0,0.0,684.0
2015-01-09 06:00:00+0000,2267.0,0.0,0.0,704.0
2015-01-09 07:00:00+0000,2154.0,0.0,0.0,704.0
2015-01-09 08:00:00+0000,2117.0,0.0,0.0,704.0
2015-01-09 09:00:00+0000,2267.0,0.0,0.0,704.0
2015-01-09 10:00:00+0000,2369.0,0.0,0.0,704.0
2015-01-09 11:00:00+0000,2341.0,0.0,0.0,704.0
2015-01-09 12:00:00+0000,2419.0,0.0,0.0,704.0
2015-01-09 13:00:00+0000,2290.0,0.0,0.0,704.0
2015-01-09 14:00:00+0000,2182.0,0.0,0.0,704.0
2015-01-09 15:00:00+0000,2193.0,0.0,0.0,704.0
2015-01-09 16:00:00+0000,2457.0,0.0,0.0,704.0
2015-01-09 17:00:00+0000,2277.0,0.0,0.0,704.0
2015-01-09 18:00:00+0000,2132.0,0.0,0.0,704.0
2015-01-09 19:00:00+0000,2028.0,4.0,0.0,704.0
2015-01-09 20:00:00+0000,2031.0,3.0,0.0,703.0
2015-01-09 21:00:00+0000,1814.0,0.0,0.0,704.0
2015-01-09 22:00:00+0000,1941.0,0.0,0.0,700.0
2015-01-09 23:00:00+0000,1979.0,0.0,0.0,529.0
2015-01-10 00:00:00+0000,2113.0,0.0,0.0,541.0
2015-01-10 01:00:00+0000,1828.0,0.0,0.0,207.0
2015-01-10 02:00:00+0000,1859.0,0.0,0.0,3.0
2015-01-10 03:00:00+0000,2114.0,0.0,0.0,0.0
2015-01-10 04:00:00+0000,2083.0,0.0,0.0,0.0
2015-01-10 05:00:00+0000,2030.0,0.0,0.0,0.0
2015-01-10 06:00:00+0000,2196.0,0.0,0.0,124.0
2015-01-10 07:00:00+0000,2290.0,0.0,0.0,680.0
2015-01-10 08:00:00+0000,2106.0,0.0,0.0,704.0
2015-01-10 09:00:00+0000,1992.0,0.0,0.0,704.0
2015-01-10 10:00:00+0000,1556.0,0.0,0.0,704.0
2015-01-10 11:00:00+0000,1473.0,0.0,0.0,704.0
2015-01-10 12:00:00+0000,1571.0,0.0,0.0,704.0
2015-01-10 13:00:00+0000,1595.0,0.0,0.0,704.0
2015-01-10 14:00:00+0000,1547.0,0.0,0.0,704.0
2015-01-10 15:00:00+0000,1625.0,0.0,0.0,704.0
2015-01-10 16:00:00+0000,1423.0,0.0,0.0,704.0
2015-01-10 17:00:00+0000,1491.0,0.0,0.0,704.0
2015-01-10 18:00:00+0000,1688.0,0.0,0.0,704.0
2015-01-10 19:00:00+0000,1606.0,0.0,0.0,704.0
2015-01-10 20:00:00+0000,1694.0,0.0,0.0,704.0
2015-01-10 21:00:00+0000,1374.0,0.0,0.0,703.0
2015-01-10 22:00:00+0000,990.0,0.0,0.0,686.0
2015-01-10 23:00:00+0000,505.0,0.0,0.0,701.0
2015-01-11 00:00:00+0000,621.0,0.0,0.0,582.0
2015-01-11 01:00:00+0000,400.0,0.0,0.0,684.0
2015-01-11 02:00:00+0000,296.0,0.0,0.0,212.0
2015-01-11 03:00:00+0000,44.0,0.0,0.0,162.0
2015-01-11 04:00:00+0000,291.0,0.0,0.0,0.0
2015-01-11 05:00:00+0000,620.0,0.0,0.0,0.0
2015-01-11 06:00:00+0000,871.0,0.0,0.0,0.0
2015-01-11 07:00:00+0000,1033.0,0.0,0.0,45.0
2015-01-11 08:00:00+0000,1586.0,0.0,0.0,619.0
2015-01-11 09:00:00+0000,1986.0,0.0,0.0,703.0
2015-01-11 10:00:00+0000,2129.0,0.0,0.0,704.0
2015-01-11 11:00:00+0000,1740.0,0.0,0.0,704.0
2015-01-11 12:00:00+0000,1754.0,0.0,0.0,704.0
2015-01-11 13:00:00+0000,1832.0,0.0,0.0,704.0
2015-01-11 14:00:00+0000,1997.0,0.0,0.0,704.0
2015-01-11 15:00:00+0000,1881.0,0.0,0.0,704.0
2015-01-11 16:00:00+0000,1492.0,0.0,0.0,704.0
2015-01-11 17:00:00+0000,1439.0,0.0,0.0,704.0
2015-01-11 18:00:00+0000,1134.0,0.0,0.0,704.0
2015-01-11 19:00:00+0000,801.0,0.0,0.0,704.0
2015-01-11 20:00:00+0000,682.0,0.0,0.0,704.0
2015-01-11 21:00:00+0000,612.0,0.0,0.0,704.0
2015-01-11 22:00:00+0000,657.0,0.0,0.0,704.0
2015-01-11 23:00:00+0000,872.0,0.0,0.0,700.0
2015-01-12 00:00:00+0000,890.0,0.0,0.0,503.0
2015-01-12 01:00:00+0000,792.0,0.0,0.0,0.0
2015-01-12 02:00:00+0000,764.0,0.0,0.0,0.0
2015-01-12 03:00:00+0000,720.0,0.0,0.0,0.0
2015-01-12 04:00:00+0000,455.0,0.0,0.0,0.0
2015-01-12 05:00:00+0000,586.0,0.0,0.0,575.0
2015-01-12 06:00:00+0000,1147.0,0.0,0.0,702.0
2015-01-12 07:00:00+0000,1121.0,0.0,0.0,704.0
2015-01-12 08:00:00+0000,607.0,0.0,0.0,704.0
2015-01-12 09:00:00+0000,865.0,0.0,0.0,704.0
2015-01-12 10:00:00+0000,963.0,0.0,0.0,704.0
2015-01-12 11:00:00+0000,967.0,0.0,0.0,704.0
2015-01-12 12:00:00+0000,773.0,0.0,0.0,704.0
2015-01-12 13:00:00+0000,1289.0,0.0,0.0,704.0
2015-01-12 14:00:00+0000,2096.0,0.0,0.0,704.0
2015-01-12 15:00:00+0000,2185.0,0.0,0.0,704.0
2015-01-12 16:00:00+0000,2381.0,0.0,0.0,704.0
2015-01-12 17:00:00+0000,2182.0,0.0,0.0,704.0
2015-01-12 18:00:00+0000,2106.0,0.0,0.0,704.0
2015-01-12 19:00:00+0000,2040.0,0.0,0.0,704.0
2015-01-12 20:00:00+0000,1914.0,0.0,0.0,704.0
2015-01-12 21:00:00+0000,1806.0,0.0,0.0,704.0
2015-01-12 22:00:00+0000,1544.0,0.0,0.0,704.0
2015-01-12 23:00:00+0000,752.0,0.0,0.0,704.0
2015-01-13 00:00:00+0000,548.0,0.0,0.0,682.0
2015-01-13 01:00:00+0000,566.0,0.0,0.0,664.0
2015-01-13 02:00:00+0000,1127.0,0.0,0.0,110.0
2015-01-13 03:00:00+0000,1489.0,0.0,0.0,0.0
2015-01-13 04:00:00+0000,1201.0,4.0,0.0,281.0
2015-01-13 05:00:00+0000,1104.0,0.0,0.0,691.0
2015-01-13 06:00:00+0000,1486.0,0.0,4.0,704.0
2015-01-13 07:00:00+0000,1283.0,0.0,331.0,704.0
2015-01-13 08:00:00+0000,1530.0,0.0,38.0,705.0
2015-01-13 09:00:00+0000,1732.0,0.0,0.0,704.0
2015-01-13 10:00:00+0000,1707.0,0.0,0.0,704.0
2015-01-13 11:00:00+0000,1519.0,0.0,0.0,705.0
2015-01-13 12:00:00+0000,1726.0,0.0,0.0,704.0
2015-01-13 13:00:00+0000,1965.0,0.0,0.0,704.0
2015-01-13 14:00:00+0000,2498.0,0.0,0.0,704.0
2015-01-13 15:00:00+0000,2542.0,0.0,2.0,704.0
2015-01-13 16:00:00+0000,2241.0,0.0,142.0,704.0
2015-01-13 17:00:00+0000,1461.0,0.0,628.0,704.0
2015-01-13 18:00:00+0000,1532.0,0.0,390.0,704.0
2015-01-13 19:00:00+0000,1448.0,0.0,162.0,704.0
2015-01-13 20:00:00+0000,1797.0,11.0,0.0,704.0
2015-01-13 21:00:00+0000,2025.0,12.0,0.0,704.0
2015-01-13 22:00:00+0000,1365.0,2.0,0.0,704.0
2015-01-13 23:00:00+0000,1492.0,0.0,0.0,704.0
2015-01-14 00:00:00+0000,1801.0,0.0,0.0,704.0
2015-01-14 01:00:00+0000,1744.0,0.0,0.0,704.0
2015-01-14 02:00:00+0000,1753.0,0.0,0.0,703.0
2015-01-14 03:00:00+0000,2161.0,0.0,0.0,627.0
2015-01-14 04:00:00+0000,2067.0,2.0,0.0,644.0
2015-01-14 05:00:00+0000,2158.0,16.0,0.0,703.0
2015-01-14 06:00:00+0000,2232.0,24.0,54.0,704.0
2015-01-14 07:00:00+0000,2209.0,15.0,334.0,704.0
2015-01-14 08:00:00+0000,2439.0,17.0,83.0,704.0
2015-01-14 09:00:00+0000,2473.0,14.0,17.0,704.0
2015-01-14 10:00:00+0000,2336.0,5.0,350.0,704.0
2015-01-14 11:00:00+0000,2082.0,0.0,371.0,704.0
2015-01-14 12:00:00+0000,2203.0,0.0,205.0,704.0
2015-01-14 13:00:00+0000,2276.0,0.0,215.0,705.0
2015-01-14 14:00:00+0000,2448.0,4.0,369.0,704.0
2015-01-14 15:00:00+0000,2243.0,12.0,401.0,704.0
2015-01-14 16:00:00+0000,2451.0,13.0,690.0,704.0
2015-01-14 17:00:00+0000,2527.0,23.0,285.0,704.0
2015-01-14 18:00:00+0000,2382.0,25.0,367.0,704.0
2015-01-14 19:00:00+0000,1892.0,15.0,221.0,704.0
2015-01-14 20:00:00+0000,1984.0,11.0,3.0,704.0
2015-01-14 21:00:00+0000,1821.0,9.0,0.0,704.0
2015-01-14 22:00:00+0000,1985.0,0.0,0.0,704.0
2015-01-14 23:00:00+0000,1753.0,0.0,0.0,680.0
2015-01-15 00:00:00+0000,1604.0,0.0,0.0,125.0
2015-01-15 01:00:00+0000,1542.0,0.0,0.0,0.0
2015-01-15 02:00:00+0000,1490.0,0.0,0.0,0.0
2015-01-15 03:00:00+0000,1514.0,0.0,0.0,0.0
2015-01-15 04:00:00+0000,1642.0,0.0,0.0,53.0
2015-01-15 05:00:00+0000,2373.0,7.0,0.0,610.0
2015-01-15 06:00:00+0000,2354.0,1.0,0.0,703.0
2015-01-15 07:00:00+0000,2234.0,0.0,0.0,704.0
2015-01-15 08:00:00+0000,2195.0,0.0,0.0,704.0
2015-01-15 09:00:00+0000,2168.0,0.0,0.0,704.0
2015-01-15 10:00:00+0000,1902.0,0.0,0.0,704.0
2015-01-15 11:00:00+0000,1761.0,0.0,0.0,704.0
2015-01-15 12:00:00+0000,1857.0,0.0,0.0,704.0
2015-01-15 13:00:00+0000,1704.0,0.0,0.0,704.0
2015-01-15 14:00:00+0000,1896.0,0.0,0.0,704.0
2015-01-15 15:00:00+0000,2229.0,0.0,0.0,704.0
2015-01-15 16:00:00+0000,2324.0,0.0,0.0,704.0
2015-01-15 17:00:00+0000,2351.0,0.0,0.0,704.0
2015-01-15 18:00:00+0000,2172.0,0.0,0.0,704.0
2015-01-15 19:00:00+0000,1885.0,0.0,0.0,704.0
2015-01-15 20:00:00+0000,2069.0,0.0,0.0,704.0
2015-01-15 21:00:00+0000,2060.0,0.0,0.0,704.0
2015-01-15 22:00:00+0000,1637.0,0.0,0.0,704.0
2015-01-15 23:00:00+0000,1249.0,0.0,0.0,704.0
2015-01-16 00:00:00+0000,842.0,0.0,0.0,704.0
2015-01-16 01:00:00+0000,733.0,0.0,0.0,685.0
2015-01-16 02:00:00+0000,812.0,0.0,0.0,187.0
2015-01-16 03:00:00+0000,1019.0,0.0,0.0,297.0
2015-01-16 04:00:00+0000,1292.0,0.0,0.0,692.0
2015-01-16 05:00:00+0000,1922.0,0.0,0.0,704.0
2015-01-16 06:00:00+0000,2300.0,0.0,0.0,704.0
2015-01-16 07:00:00+0000,2046.0,0.0,0.0,704.0
2015-01-16 08:00:00+0000,2266.0,0.0,0.0,704.0
2015-01-16 09:00:00+0000,2240.0,0.0,0.0,704.0
2015-01-16 10:00:00+0000,2192.0,0.0,0.0,704.0
2015-01-16 11:00:00+0000,1692.0,0.0,0.0,704.0
2015-01-16 12:00:00+0000,1963.0,0.0,0.0,704.0
2015-01-16 13:00:00+0000,2083.0,0.0,0.0,704.0
2015-01-16 14:00:00+0000,2107.0,0.0,0.0,704.0
2015-01-16 15:00:00+0000,2436.0,0.0,0.0,704.0
2015-01-16 16:00:00+0000,2404.0,0.0,100.0,704.0
2015-01-16 17:00:00+0000,2319.0,0.0,650.0,704.0
2015-01-16 18:00:00+0000,1832.0,0.0,469.0,704.0
2015-01-16 19:00:00+0000,1651.0,0.0,432.0,704.0
2015-01-16 20:00:00+0000,1691.0,0.0,362.0,704.0
2015-01-16 21:00:00+0000,1804.0,0.0,180.0,704.0
2015-01-16 22:00:00+0000,1797.0,0.0,103.0,704.0
2015-01-16 23:00:00+0000,2046.0,0.0,169.0,704.0
2015-01-17 00:00:00+0000,2083.0,0.0,109.0,704.0
2015-01-17 01:00:00+0000,2054.0,0.0,52.0,704.0
2015-01-17 02:00:00+0000,2099.0,0.0,99.0,704.0
2015-01-17 03:00:00+0000,1942.0,0.0,108.0,704.0
2015-01-17 04:00:00+0000,1973.0,0.0,133.0,704.0
2015-01-17 05:00:00+0000,1942.0,0.0,105.0,704.0
2015-01-17 06:00:00+0000,2194.0,0.0,119.0,704.0
2015-01-17 07:00:00+0000,2204.0,0.0,140.0,704.0
2015-01-17 08:00:00+0000,2420.0,0.0,242.0,704.0
2015-01-17 09:00:00+0000,2145.0,0.0,238.0,704.0
2015-01-17 10:00:00+0000,2108.0,0.0,2.0,704.0
2015-01-17 11:00:00+0000,2194.0,0.0,0.0,704.0
2015-01-17 12:00:00+0000,2207.0,0.0,0.0,704.0
2015-01-17 13:00:00+0000,2099.0,0.0,0.0,704.0
2015-01-17 14:00:00+0000,2156.0,0.0,0.0,704.0
2015-01-17 15:00:00+0000,2370.0,0.0,9.0,704.0
2015-01-17 16:00:00+0000,2312.0,0.0,253.0,704.0
2015-01-17 17:00:00+0000,2093.0,0.0,313.0,704.0
2015-01-17 18:00:00+0000,1903.0,0.0,134.0,704.0
2015-01-17 19:00:00+0000,1638.0,0.0,3.0,704.0
2015-01-17 20:00:00+0000,1552.0,0.0,0.0,704.0
2015-01-17 21:00:00+0000,1686.0,0.0,0.0,704.0
2015-01-17 22:00:00+0000,1530.0,0.0,0.0,704.0
2015-01-17 23:00:00+0000,808.0,0.0,0.0,704.0
2015-01-18 00:00:00+0000,830.0,0.0,0.0,704.0
2015-01-18 01:00:00+0000,638.0,0.0,0.0,704.0
2015-01-18 02:00:00+0000,895.0,0.0,0.0,682.0
2015-01-18 03:00:00+0000,1043.0,0.0,0.0,157.0
2015-01-18 04:00:00+0000,1109.0,0.0,0.0,270.0
2015-01-18 05:00:00+0000,1184.0,0.0,0.0,636.0
2015-01-18 06:00:00+0000,1643.0,0.0,0.0,672.0
2015-01-18 07:00:00+0000,1862.0,0.0,0.0,704.0
2015-01-18 08:00:00+0000,1990.0,0.0,0.0,704.0
2015-01-18 09:00:00+0000,2047.0,0.0,0.0,704.0
2015-01-18 10:00:00+0000,2058.0,0.0,182.0,704.0
2015-01-18 11:00:00+0000,1993.0,0.0,296.0,704.0
2015-01-18 12:00:00+0000,2180.0,0.0,42.0,704.0
2015-01-18 13:00:00+0000,2146.0,0.0,385.0,704.0
2015-01-18 14:00:00+0000,2253.0,0.0,974.0,704.0
2015-01-18 15:00:00+0000,2222.0,0.0,1422.0,704.0
2015-01-18 16:00:00+0000,2693.0,0.0,1530.0,704.0
2015-01-18 17:00:00+0000,2565.0,0.0,1492.0,704.0
2015-01-18 18:00:00+0000,2120.0,0.0,1259.0,704.0
