index,DE -> SE,DE -> CZ,DE -> FR,DE -> AT,DE -> DK,DE -> LU,DE -> CH,DE -> PL,DE -> NL
2017-01-02 19:00:00+0000,0.0,862.0,1238.0,948.0,397.0,,2739.0,907.0,1925.0
2017-01-02 20:00:00+0000,0.0,841.0,1441.0,1090.0,433.0,,3278.0,758.0,2205.0
2017-01-02 21:00:00+0000,0.0,694.0,1584.0,1214.0,398.0,,3450.0,636.0,1925.0
2017-01-02 22:00:00+0000,0.0,581.0,1700.0,1173.0,389.0,,2920.0,602.0,1831.0
2017-01-02 23:00:00+0000,0.0,463.0,1153.0,1058.0,396.0,,2727.0,450.0,1927.0
2017-01-03 00:00:00+0000,2.0,486.0,1212.0,1059.0,382.0,,2962.0,403.0,1982.0
2017-01-03 01:00:00+0000,2.0,514.0,1141.0,1376.0,394.0,,3194.0,455.0,1793.0
2017-01-03 02:00:00+0000,2.0,566.0,1344.0,1481.0,386.0,,3646.0,516.0,2014.0
2017-01-03 03:00:00+0000,2.0,694.0,752.0,1791.0,395.0,,3478.0,696.0,1604.0
2017-01-03 04:00:00+0000,2.0,960.0,278.0,1859.0,272.0,,3179.0,927.0,1200.0
2017-01-03 05:00:00+0000,2.0,1082.0,795.0,1566.0,285.0,,3093.0,980.0,978.0
2017-01-03 06:00:00+0000,0.0,1248.0,1273.0,1227.0,321.0,,2484.0,634.0,1186.0
2017-01-03 07:00:00+0000,0.0,1170.0,1334.0,907.0,508.0,,2269.0,674.0,1517.0
2017-01-03 08:00:00+0000,2.0,1128.0,1441.0,861.0,488.0,,2153.0,557.0,2241.0
2017-01-03 09:00:00+0000,2.0,1230.0,1182.0,1312.0,485.0,,2059.0,656.0,2205.0
2017-01-03 10:00:00+0000,2.0,1254.0,1079.0,1021.0,338.0,,1863.0,670.0,2280.0
2017-01-03 11:00:00+0000,2.0,1338.0,1068.0,975.0,397.0,,1795.0,991.0,2198.0
2017-01-03 12:00:00+0000,2.0,1232.0,1081.0,830.0,403.0,,1742.0,989.0,2199.0
2017-01-03 13:00:00+0000,2.0,1141.0,876.0,970.0,776.0,,1852.0,1177.0,1967.0
2017-01-03 14:00:00+0000,2.0,1258.0,765.0,1049.0,644.0,,1760.0,1276.0,1973.0
2017-01-03 15:00:00+0000,2.0,1274.0,460.0,1015.0,793.0,,1737.0,1338.0,1485.0
2017-01-03 16:00:00+0000,2.0,1183.0,815.0,952.0,788.0,,1518.0,1207.0,1875.0
2017-01-03 17:00:00+0000,2.0,1235.0,947.0,1130.0,777.0,,1322.0,1298.0,1974.0
2017-01-03 18:00:00+0000,2.0,1269.0,918.0,1216.0,801.0,,1503.0,1346.0,2143.0
2017-01-03 19:00:00+0000,1.0,1310.0,707.0,1509.0,796.0,,2009.0,1483.0,1996.0
2017-01-03 20:00:00+0000,67.0,1177.0,720.0,1748.0,926.0,,2121.0,1138.0,1754.0
2017-01-03 21:00:00+0000,65.0,1332.0,541.0,1843.0,795.0,,2385.0,1457.0,1740.0
2017-01-03 22:00:00+0000,65.0,1471.0,546.0,2166.0,780.0,,1958.0,1467.0,1773.0
2017-01-03 23:00:00+0000,65.0,1770.0,376.0,2332.0,592.0,,2400.0,1475.0,1635.0
2017-01-04 00:00:00+0000,65.0,1685.0,291.0,2523.0,653.0,,2738.0,1435.0,1467.0
2017-01-04 01:00:00+0000,65.0,1763.0,0.0,2735.0,720.0,,2835.0,1461.0,1186.0
2017-01-04 02:00:00+0000,65.0,1769.0,0.0,2914.0,870.0,,3239.0,1378.0,948.0
2017-01-04 03:00:00+0000,65.0,1387.0,0.0,2797.0,667.0,,3042.0,1073.0,1316.0
2017-01-04 04:00:00+0000,64.0,1437.0,0.0,2568.0,719.0,,2530.0,1105.0,1521.0
2017-01-04 05:00:00+0000,65.0,1891.0,2.0,2789.0,743.0,,2753.0,1217.0,1183.0
2017-01-04 06:00:00+0000,2.0,1959.0,499.0,2362.0,686.0,,2224.0,1221.0,1148.0
2017-01-04 07:00:00+0000,2.0,1473.0,618.0,1840.0,649.0,,2159.0,863.0,1801.0
2017-01-04 08:00:00+0000,2.0,1477.0,648.0,1795.0,496.0,,1957.0,968.0,1706.0
2017-01-04 09:00:00+0000,2.0,1484.0,647.0,1487.0,487.0,,1920.0,1080.0,1821.0
2017-01-04 10:00:00+0000,2.0,1455.0,622.0,1382.0,482.0,,1751.0,1080.0,1957.0
2017-01-04 11:00:00+0000,2.0,1442.0,566.0,1335.0,487.0,,1547.0,1054.0,2040.0
2017-01-04 12:00:00+0000,2.0,1362.0,559.0,1352.0,500.0,,1662.0,969.0,1902.0
2017-01-04 13:00:00+0000,0.0,1294.0,378.0,1558.0,566.0,,1946.0,924.0,1949.0
2017-01-04 14:00:00+0000,0.0,1212.0,238.0,1545.0,515.0,,1925.0,841.0,2028.0
2017-01-04 15:00:00+0000,0.0,1185.0,78.0,1613.0,458.0,,2088.0,741.0,1778.0
2017-01-04 16:00:00+0000,0.0,954.0,410.0,847.0,490.0,,1808.0,515.0,2208.0
2017-01-04 17:00:00+0000,0.0,886.0,913.0,649.0,343.0,,1581.0,537.0,2333.0
2017-01-04 18:00:00+0000,0.0,872.0,950.0,655.0,300.0,,1459.0,517.0,1769.0
2017-01-04 19:00:00+0000,0.0,1004.0,731.0,1222.0,305.0,,1543.0,573.0,2178.0
2017-01-04 20:00:00+0000,0.0,971.0,501.0,1581.0,303.0,,2105.0,531.0,2094.0
2017-01-04 21:00:00+0000,0.0,987.0,450.0,1559.0,386.0,,2217.0,626.0,2052.0
2017-01-04 22:00:00+0000,0.0,844.0,1166.0,1935.0,355.0,,3006.0,554.0,2148.0
2017-01-04 23:00:00+0000,0.0,1007.0,1719.0,2359.0,294.0,,3981.0,736.0,2008.0
2017-01-05 00:00:00+0000,2.0,944.0,1821.0,2459.0,289.0,,4123.0,668.0,2078.0
2017-01-05 01:00:00+0000,0.0,923.0,113.0,2528.0,213.0,,3327.0,716.0,1219.0
2017-01-05 02:00:00+0000,0.0,881.0,0.0,2596.0,188.0,,3394.0,687.0,1116.0
2017-01-05 03:00:00+0000,0.0,959.0,1208.0,2659.0,70.0,,4307.0,708.0,1569.0
2017-01-05 04:00:00+0000,0.0,985.0,1251.0,2645.0,66.0,,4589.0,822.0,1418.0
2017-01-05 05:00:00+0000,0.0,1106.0,1570.0,2157.0,62.0,,4236.0,1016.0,1495.0
2017-01-05 06:00:00+0000,0.0,935.0,1602.0,1232.0,128.0,,2917.0,894.0,1772.0
2017-01-05 07:00:00+0000,0.0,775.0,1539.0,584.0,135.0,,2790.0,792.0,2103.0
2017-01-05 08:00:00+0000,0.0,807.0,1220.0,740.0,123.0,,2418.0,733.0,2473.0
2017-01-05 09:00:00+0000,0.0,829.0,1052.0,1075.0,116.0,,2458.0,754.0,2484.0
2017-01-05 10:00:00+0000,0.0,894.0,1030.0,974.0,112.0,,2259.0,817.0,2773.0
2017-01-05 11:00:00+0000,0.0,930.0,991.0,1041.0,118.0,,2568.0,652.0,2410.0
2017-01-05 12:00:00+0000,0.0,868.0,843.0,982.0,274.0,,2571.0,544.0,2333.0
2017-01-05 13:00:00+0000,0.0,853.0,703.0,926.0,120.0,,2683.0,719.0,2159.0
2017-01-05 14:00:00+0000,0.0,845.0,881.0,714.0,99.0,,2550.0,742.0,1607.0
2017-01-05 15:00:00+0000,42.0,739.0,817.0,131.0,450.0,,2353.0,719.0,1400.0
2017-01-05 16:00:00+0000,61.0,398.0,762.0,0.0,390.0,,1440.0,395.0,2228.0
2017-01-05 17:00:00+0000,0.0,291.0,1634.0,0.0,28.0,,1701.0,291.0,2210.0
2017-01-05 18:00:00+0000,0.0,438.0,1541.0,0.0,41.0,,2057.0,484.0,2240.0
2017-01-05 19:00:00+0000,0.0,361.0,2001.0,24.0,43.0,,2950.0,241.0,2347.0
2017-01-05 20:00:00+0000,0.0,497.0,1102.0,979.0,38.0,,3017.0,255.0,1463.0
2017-01-05 21:00:00+0000,0.0,467.0,1827.0,1033.0,10.0,,3590.0,168.0,1601.0
2017-01-05 22:00:00+0000,0.0,502.0,712.0,1299.0,51.0,,2766.0,162.0,1101.0
2017-01-05 23:00:00+0000,0.0,374.0,1708.0,1171.0,0.0,,3330.0,149.0,1486.0
2017-01-06 00:00:00+0000,0.0,418.0,1930.0,1145.0,0.0,,3522.0,270.0,1202.0
2017-01-06 01:00:00+0000,0.0,185.0,2002.0,1230.0,0.0,,4200.0,209.0,824.0
2017-01-06 02:00:00+0000,3.0,177.0,1638.0,1452.0,0.0,,4167.0,206.0,408.0
2017-01-06 03:00:00+0000,3.0,122.0,1774.0,1398.0,0.0,,4304.0,104.0,628.0
2017-01-06 04:00:00+0000,3.0,263.0,2325.0,1543.0,0.0,,4535.0,184.0,976.0
2017-01-06 05:00:00+0000,0.0,372.0,2573.0,1144.0,0.0,,4261.0,495.0,1499.0
2017-01-06 06:00:00+0000,0.0,137.0,2293.0,738.0,0.0,,3217.0,306.0,1797.0
2017-01-06 07:00:00+0000,0.0,0.0,2312.0,309.0,0.0,,2879.0,79.0,2206.0
2017-01-06 08:00:00+0000,0.0,109.0,2301.0,257.0,10.0,,3116.0,75.0,2456.0
2017-01-06 09:00:00+0000,0.0,189.0,2122.0,644.0,40.0,,3281.0,178.0,2413.0
2017-01-06 10:00:00+0000,0.0,224.0,1960.0,1113.0,57.0,,3373.0,224.0,2380.0
2017-01-06 11:00:00+0000,0.0,320.0,2023.0,1295.0,66.0,,3414.0,228.0,2538.0
2017-01-06 12:00:00+0000,0.0,373.0,2084.0,1557.0,62.0,,3817.0,270.0,2504.0
2017-01-06 13:00:00+0000,0.0,397.0,1927.0,1767.0,66.0,,3898.0,264.0,2463.0
2017-01-06 14:00:00+0000,0.0,399.0,1845.0,1566.0,60.0,,3898.0,265.0,2159.0
2017-01-06 15:00:00+0000,0.0,409.0,1644.0,951.0,70.0,,3695.0,381.0,2198.0
2017-01-06 16:00:00+0000,0.0,302.0,1971.0,8.0,72.0,,3196.0,272.0,2760.0
2017-01-06 17:00:00+0000,0.0,425.0,1736.0,412.0,59.0,,2690.0,350.0,2249.0
2017-01-06 18:00:00+0000,0.0,617.0,1508.0,939.0,69.0,,2680.0,517.0,1936.0
2017-01-06 19:00:00+0000,0.0,817.0,827.0,1581.0,361.0,,2826.0,642.0,1190.0
2017-01-06 20:00:00+0000,0.0,728.0,580.0,1547.0,396.0,,2924.0,519.0,1355.0
2017-01-06 21:00:00+0000,0.0,706.0,671.0,1501.0,391.0,,2755.0,365.0,1533.0
2017-01-06 22:00:00+0000,0.0,708.0,333.0,1840.0,402.0,,2730.0,475.0,1268.0
2017-01-06 23:00:00+0000,0.0,562.0,1556.0,1949.0,500.0,,3190.0,455.0,2512.0
2017-01-07 00:00:00+0000,0.0,455.0,1839.0,1851.0,492.0,,3174.0,425.0,2590.0
2017-01-07 01:00:00+0000,0.0,621.0,1667.0,2042.0,496.0,,3577.0,608.0,2451.0
2017-01-07 02:00:00+0000,0.0,771.0,1631.0,2444.0,501.0,,3945.0,738.0,2469.0
2017-01-07 03:00:00+0000,0.0,584.0,1542.0,2110.0,591.0,,4041.0,650.0,2555.0
2017-01-07 04:00:00+0000,0.0,674.0,1585.0,2158.0,597.0,,3885.0,725.0,2551.0
2017-01-07 05:00:00+0000,0.0,820.0,1267.0,2179.0,599.0,,3575.0,1131.0,2207.0
2017-01-07 06:00:00+0000,0.0,943.0,2335.0,2246.0,598.0,,3779.0,1088.0,2676.0
2017-01-07 07:00:00+0000,0.0,974.0,2473.0,2214.0,595.0,,3856.0,898.0,2803.0
2017-01-07 08:00:00+0000,0.0,830.0,2310.0,1832.0,595.0,,3490.0,709.0,2726.0
2017-01-07 09:00:00+0000,0.0,755.0,2069.0,1603.0,604.0,,3135.0,659.0,2980.0
2017-01-07 10:00:00+0000,0.0,665.0,2239.0,1445.0,588.0,,3245.0,586.0,3069.0
2017-01-07 11:00:00+0000,0.0,764.0,2362.0,1313.0,589.0,,3393.0,530.0,2988.0
2017-01-07 12:00:00+0000,0.0,811.0,2212.0,1469.0,395.0,,3379.0,603.0,2972.0
2017-01-07 13:00:00+0000,0.0,868.0,2512.0,1793.0,390.0,,4059.0,662.0,2992.0
2017-01-07 14:00:00+0000,0.0,974.0,2399.0,1776.0,395.0,,4279.0,811.0,2819.0
2017-01-07 15:00:00+0000,0.0,1018.0,1958.0,1779.0,390.0,,4259.0,1000.0,2348.0
2017-01-07 16:00:00+0000,0.0,775.0,2341.0,472.0,300.0,,3337.0,748.0,2752.0
2017-01-07 17:00:00+0000,0.0,707.0,2409.0,429.0,295.0,,2988.0,603.0,2906.0
2017-01-07 18:00:00+0000,0.0,837.0,2432.0,899.0,299.0,,3062.0,709.0,2793.0
2017-01-07 19:00:00+0000,0.0,949.0,2596.0,1598.0,336.0,,3382.0,681.0,2874.0
2017-01-07 20:00:00+0000,0.0,846.0,2227.0,1980.0,295.0,,3589.0,565.0,2645.0
2017-01-07 21:00:00+0000,0.0,832.0,2407.0,2002.0,299.0,,3775.0,544.0,2636.0
2017-01-07 22:00:00+0000,0.0,793.0,2210.0,2036.0,289.0,,3624.0,588.0,2873.0
2017-01-07 23:00:00+0000,0.0,975.0,1781.0,2444.0,292.0,,3882.0,928.0,2945.0
2017-01-08 00:00:00+0000,0.0,1065.0,1897.0,2791.0,69.0,,3943.0,1041.0,3032.0
2017-01-08 01:00:00+0000,0.0,1137.0,1856.0,2807.0,78.0,,4142.0,1094.0,2760.0
2017-01-08 02:00:00+0000,0.0,1112.0,1910.0,3156.0,58.0,,4820.0,1054.0,2574.0
2017-01-08 03:00:00+0000,0.0,953.0,1453.0,3196.0,32.0,,4800.0,1062.0,2054.0
2017-01-08 04:00:00+0000,0.0,884.0,1300.0,3186.0,78.0,,4673.0,1035.0,1985.0
2017-01-08 05:00:00+0000,0.0,967.0,1272.0,3437.0,76.0,,4940.0,1190.0,2012.0
2017-01-08 06:00:00+0000,0.0,1178.0,1434.0,3433.0,80.0,,4747.0,1136.0,2044.0
2017-01-08 07:00:00+0000,0.0,1294.0,1472.0,3412.0,72.0,,4806.0,1147.0,1755.0
2017-01-08 08:00:00+0000,0.0,1137.0,1664.0,2164.0,57.0,,4137.0,923.0,1808.0
2017-01-08 09:00:00+0000,0.0,1087.0,1942.0,1829.0,3.0,,3712.0,829.0,1326.0
2017-01-08 10:00:00+0000,0.0,869.0,1811.0,1274.0,47.0,,3506.0,655.0,1776.0
2017-01-08 11:00:00+0000,0.0,759.0,1487.0,865.0,50.0,,2770.0,552.0,1849.0
2017-01-08 12:00:00+0000,0.0,816.0,1588.0,1146.0,52.0,,3091.0,572.0,2114.0
2017-01-08 13:00:00+0000,0.0,836.0,1690.0,1487.0,49.0,,3477.0,598.0,2082.0
2017-01-08 14:00:00+0000,0.0,894.0,1430.0,1578.0,47.0,,3746.0,684.0,1942.0
2017-01-08 15:00:00+0000,0.0,935.0,668.0,1437.0,43.0,,3543.0,1040.0,1395.0
2017-01-08 16:00:00+0000,0.0,667.0,478.0,476.0,30.0,,2996.0,838.0,2100.0
2017-01-08 17:00:00+0000,0.0,578.0,1371.0,55.0,24.0,,2606.0,781.0,2166.0
2017-01-08 18:00:00+0000,0.0,630.0,1341.0,303.0,30.0,,2389.0,798.0,2167.0
2017-01-08 19:00:00+0000,0.0,897.0,1292.0,1055.0,38.0,,3213.0,973.0,1954.0
2017-01-08 20:00:00+0000,0.0,853.0,1305.0,1366.0,0.0,,3324.0,715.0,2323.0
2017-01-08 21:00:00+0000,0.0,668.0,1200.0,1020.0,60.0,,2890.0,524.0,2166.0
2017-01-08 22:00:00+0000,0.0,639.0,1171.0,1575.0,76.0,,3172.0,591.0,1977.0
2017-01-08 23:00:00+0000,0.0,677.0,717.0,1234.0,5.0,,2851.0,737.0,1958.0
2017-01-09 00:00:00+0000,0.0,803.0,863.0,1892.0,12.0,,3597.0,834.0,2052.0
2017-01-09 01:00:00+0000,0.0,641.0,886.0,1856.0,38.0,,3930.0,737.0,1857.0
2017-01-09 02:00:00+0000,0.0,671.0,489.0,2017.0,57.0,,4407.0,800.0,2085.0
2017-01-09 03:00:00+0000,0.0,832.0,69.0,2077.0,82.0,,4398.0,874.0,1939.0
2017-01-09 04:00:00+0000,0.0,1038.0,0.0,2368.0,76.0,,4681.0,939.0,1233.0
2017-01-09 05:00:00+0000,0.0,1252.0,0.0,1821.0,71.0,,3330.0,1266.0,0.0
2017-01-09 06:00:00+0000,0.0,1360.0,0.0,1133.0,96.0,,2406.0,1200.0,571.0
2017-01-09 07:00:00+0000,0.0,1303.0,0.0,610.0,99.0,,2115.0,1211.0,613.0
2017-01-09 08:00:00+0000,0.0,1321.0,0.0,454.0,286.0,,2065.0,1226.0,576.0
2017-01-09 09:00:00+0000,0.0,1288.0,0.0,432.0,298.0,,2024.0,1269.0,683.0
2017-01-09 10:00:00+0000,0.0,1284.0,0.0,300.0,292.0,,2023.0,1278.0,616.0
2017-01-09 11:00:00+0000,0.0,1270.0,0.0,116.0,292.0,,1751.0,1220.0,433.0
2017-01-09 12:00:00+0000,0.0,1298.0,0.0,126.0,391.0,,1945.0,1237.0,134.0
2017-01-09 13:00:00+0000,0.0,1443.0,0.0,483.0,392.0,,2469.0,1227.0,0.0
2017-01-09 14:00:00+0000,0.0,1460.0,0.0,703.0,398.0,,2769.0,1202.0,0.0
2017-01-09 15:00:00+0000,0.0,1720.0,0.0,888.0,499.0,,3098.0,1178.0,41.0
2017-01-09 16:00:00+0000,0.0,1735.0,0.0,884.0,631.0,,2970.0,1178.0,1128.0
2017-01-09 17:00:00+0000,0.0,1781.0,0.0,957.0,677.0,,2622.0,1219.0,1298.0
2017-01-09 18:00:00+0000,0.0,1899.0,0.0,1411.0,789.0,,2657.0,1273.0,1427.0
2017-01-09 19:00:00+0000,0.0,1959.0,0.0,1974.0,802.0,,2806.0,1241.0,1499.0
2017-01-09 20:00:00+0000,0.0,1988.0,0.0,2779.0,800.0,,3318.0,1165.0,793.0
2017-01-09 21:00:00+0000,2.0,1539.0,0.0,2358.0,792.0,,3080.0,1043.0,756.0
2017-01-09 22:00:00+0000,2.0,1477.0,0.0,2394.0,794.0,,3232.0,1015.0,733.0
2017-01-09 23:00:00+0000,1.0,1459.0,0.0,2766.0,796.0,,4024.0,1236.0,889.0
2017-01-10 00:00:00+0000,1.0,1611.0,0.0,3228.0,794.0,,4723.0,1245.0,1300.0
2017-01-10 01:00:00+0000,1.0,1598.0,0.0,3356.0,778.0,,5138.0,1322.0,1587.0
2017-01-10 02:00:00+0000,1.0,1493.0,0.0,3351.0,791.0,,5210.0,1299.0,1575.0
2017-01-10 03:00:00+0000,1.0,1474.0,0.0,3408.0,792.0,,5053.0,1235.0,1790.0
2017-01-10 04:00:00+0000,2.0,1525.0,0.0,3262.0,496.0,,4787.0,1172.0,1798.0
2017-01-10 05:00:00+0000,0.0,1900.0,0.0,2900.0,406.0,,4266.0,1237.0,872.0
2017-01-10 06:00:00+0000,0.0,1910.0,0.0,2239.0,361.0,,3386.0,1242.0,1343.0
2017-01-10 07:00:00+0000,0.0,1954.0,0.0,2000.0,393.0,,3363.0,1245.0,1473.0
2017-01-10 08:00:00+0000,0.0,1980.0,0.0,1915.0,374.0,,3270.0,1255.0,1211.0
2017-01-10 09:00:00+0000,0.0,1836.0,0.0,1403.0,110.0,,3175.0,1169.0,1288.0
2017-01-10 10:00:00+0000,0.0,1775.0,0.0,1511.0,108.0,,2879.0,1173.0,1007.0
2017-01-10 11:00:00+0000,0.0,1631.0,0.0,1231.0,108.0,,2749.0,1117.0,800.0
2017-01-10 12:00:00+0000,0.0,1561.0,0.0,1170.0,108.0,,3009.0,1053.0,855.0
2017-01-10 13:00:00+0000,0.0,1637.0,0.0,1265.0,102.0,,3177.0,1092.0,932.0
2017-01-10 14:00:00+0000,0.0,1539.0,0.0,1138.0,89.0,,3058.0,1003.0,1077.0
2017-01-10 15:00:00+0000,0.0,1788.0,0.0,1315.0,85.0,,3170.0,1085.0,1297.0
2017-01-10 16:00:00+0000,0.0,1706.0,0.0,1070.0,71.0,,2715.0,1047.0,2357.0
2017-01-10 17:00:00+0000,0.0,1598.0,0.0,896.0,62.0,,2471.0,976.0,2442.0
2017-01-10 18:00:00+0000,0.0,1548.0,0.0,865.0,61.0,,2394.0,973.0,2285.0
2017-01-10 19:00:00+0000,0.0,1654.0,0.0,1950.0,74.0,,2768.0,1226.0,1776.0
2017-01-10 20:00:00+0000,0.0,1548.0,0.0,2072.0,75.0,,3106.0,997.0,1428.0
2017-01-10 21:00:00+0000,0.0,1300.0,0.0,1911.0,54.0,,3531.0,963.0,622.0
2017-01-10 22:00:00+0000,0.0,1193.0,0.0,2192.0,358.0,,3425.0,935.0,429.0
2017-01-10 23:00:00+0000,0.0,1317.0,0.0,2275.0,499.0,,3925.0,1088.0,455.0
2017-01-11 00:00:00+0000,0.0,1365.0,0.0,2509.0,493.0,,4210.0,1073.0,733.0
2017-01-11 01:00:00+0000,0.0,1344.0,0.0,2863.0,589.0,,4277.0,1074.0,234.0
2017-01-11 02:00:00+0000,1.0,1246.0,0.0,2833.0,600.0,,4612.0,1040.0,123.0
2017-01-11 03:00:00+0000,1.0,1445.0,0.0,3054.0,695.0,,4598.0,1146.0,0.0
2017-01-11 04:00:00+0000,2.0,1701.0,0.0,3172.0,695.0,,4410.0,1318.0,0.0
2017-01-11 05:00:00+0000,2.0,2086.0,0.0,2578.0,694.0,,3811.0,1245.0,284.0
2017-01-11 06:00:00+0000,2.0,2079.0,0.0,1659.0,693.0,,2523.0,1115.0,495.0
2017-01-11 07:00:00+0000,2.0,2169.0,0.0,2315.0,696.0,,3321.0,1302.0,252.0
2017-01-11 08:00:00+0000,2.0,2142.0,0.0,1911.0,863.0,,3284.0,1307.0,869.0
2017-01-11 09:00:00+0000,2.0,2065.0,0.0,1738.0,963.0,,3184.0,1256.0,1418.0
2017-01-11 10:00:00+0000,2.0,1985.0,0.0,1846.0,843.0,,3121.0,1100.0,1403.0
2017-01-11 11:00:00+0000,2.0,2055.0,0.0,2183.0,882.0,,3081.0,1164.0,1369.0
2017-01-11 12:00:00+0000,2.0,2014.0,0.0,1987.0,675.0,,2997.0,1141.0,1649.0
2017-01-11 13:00:00+0000,2.0,2062.0,0.0,2259.0,688.0,,3069.0,1127.0,1277.0
2017-01-11 14:00:00+0000,2.0,2096.0,0.0,2449.0,679.0,,3263.0,1198.0,1049.0
2017-01-11 15:00:00+0000,2.0,1684.0,0.0,2089.0,702.0,,3584.0,1021.0,1332.0
2017-01-11 16:00:00+0000,2.0,1440.0,0.0,1820.0,700.0,,3540.0,848.0,1727.0
2017-01-11 17:00:00+0000,2.0,1467.0,0.0,1805.0,700.0,,3459.0,871.0,1627.0
2017-01-11 18:00:00+0000,2.0,1586.0,0.0,1657.0,701.0,,3190.0,993.0,1764.0
2017-01-11 19:00:00+0000,2.0,1511.0,0.0,1821.0,698.0,,3344.0,1115.0,2043.0
2017-01-11 20:00:00+0000,2.0,1477.0,0.0,1929.0,996.0,,3426.0,1112.0,1969.0
2017-01-11 21:00:00+0000,2.0,1306.0,0.0,2008.0,998.0,,3205.0,1012.0,1791.0
2017-01-11 22:00:00+0000,75.0,1395.0,0.0,2606.0,994.0,,3008.0,1395.0,1997.0
2017-01-11 23:00:00+0000,75.0,1814.0,0.0,3107.0,938.0,,3374.0,1449.0,1787.0
2017-01-12 00:00:00+0000,68.0,1827.0,0.0,3277.0,998.0,,3916.0,1391.0,1724.0
