index,SE -> NO,SE -> LT,SE -> FI,SE -> DE,SE -> DK,SE -> PL
2021-01-02 19:00:00+0000,0.0,57.0,1792.0,606.0,1675.0,200.0
2021-01-02 20:00:00+0000,0.0,55.0,2147.0,606.0,1544.0,297.0
2021-01-02 21:00:00+0000,0.0,123.0,2148.0,606.0,1481.0,299.0
2021-01-02 22:00:00+0000,0.0,202.0,1895.0,607.0,1600.0,312.0
2021-01-02 23:00:00+0000,0.0,77.0,1596.0,606.0,1795.0,493.0
2021-01-03 00:00:00+0000,46.0,334.0,1156.0,606.0,1561.0,315.0
2021-01-03 01:00:00+0000,492.0,435.0,810.0,607.0,1444.0,293.0
2021-01-03 02:00:00+0000,581.0,492.0,781.0,607.0,1395.0,257.0
2021-01-03 03:00:00+0000,555.0,530.0,894.0,607.0,1451.0,363.0
2021-01-03 04:00:00+0000,519.0,533.0,1179.0,607.0,1300.0,342.0
2021-01-03 05:00:00+0000,539.0,694.0,1106.0,607.0,901.0,378.0
2021-01-03 06:00:00+0000,226.0,732.0,1426.0,607.0,680.0,131.0
2021-01-03 07:00:00+0000,0.0,732.0,1392.0,607.0,712.0,403.0
2021-01-03 08:00:00+0000,0.0,733.0,1499.0,607.0,493.0,597.0
2021-01-03 09:00:00+0000,0.0,733.0,1638.0,608.0,351.0,597.0
2021-01-03 10:00:00+0000,0.0,733.0,1550.0,607.0,334.0,597.0
2021-01-03 11:00:00+0000,0.0,733.0,1698.0,607.0,221.0,597.0
2021-01-03 12:00:00+0000,0.0,733.0,1605.0,607.0,137.0,597.0
2021-01-03 13:00:00+0000,0.0,733.0,1850.0,608.0,86.0,597.0
2021-01-03 14:00:00+0000,0.0,733.0,2052.0,608.0,93.0,597.0
2021-01-03 15:00:00+0000,0.0,733.0,2089.0,607.0,222.0,598.0
2021-01-03 16:00:00+0000,0.0,733.0,2174.0,607.0,328.0,598.0
2021-01-03 17:00:00+0000,0.0,733.0,2370.0,608.0,268.0,598.0
2021-01-03 18:00:00+0000,0.0,732.0,2234.0,608.0,155.0,598.0
2021-01-03 19:00:00+0000,0.0,634.0,1915.0,607.0,111.0,598.0
2021-01-03 20:00:00+0000,84.0,731.0,2009.0,607.0,5.0,598.0
2021-01-03 21:00:00+0000,250.0,724.0,2056.0,608.0,0.0,598.0
2021-01-03 22:00:00+0000,686.0,498.0,1848.0,608.0,9.0,580.0
2021-01-03 23:00:00+0000,1638.0,246.0,1468.0,607.0,265.0,32.0
2021-01-04 00:00:00+0000,1590.0,409.0,1376.0,607.0,391.0,0.0
2021-01-04 01:00:00+0000,1759.0,407.0,1260.0,607.0,382.0,0.0
2021-01-04 02:00:00+0000,1621.0,453.0,1209.0,607.0,534.0,0.0
2021-01-04 03:00:00+0000,1630.0,376.0,1478.0,607.0,70.0,0.0
2021-01-04 04:00:00+0000,941.0,446.0,1928.0,607.0,13.0,5.0
2021-01-04 05:00:00+0000,297.0,719.0,1943.0,607.0,69.0,380.0
2021-01-04 06:00:00+0000,0.0,732.0,2186.0,607.0,256.0,496.0
2021-01-04 07:00:00+0000,0.0,689.0,2230.0,595.0,81.0,597.0
2021-01-04 08:00:00+0000,0.0,718.0,2259.0,494.0,47.0,597.0
2021-01-04 09:00:00+0000,0.0,494.0,2289.0,504.0,140.0,595.0
2021-01-04 10:00:00+0000,0.0,391.0,2118.0,602.0,138.0,508.0
2021-01-04 11:00:00+0000,0.0,412.0,2056.0,607.0,80.0,551.0
2021-01-04 12:00:00+0000,0.0,396.0,1948.0,607.0,121.0,587.0
2021-01-04 13:00:00+0000,0.0,418.0,1896.0,607.0,127.0,597.0
2021-01-04 14:00:00+0000,0.0,344.0,1955.0,490.0,172.0,597.0
2021-01-04 15:00:00+0000,0.0,303.0,1706.0,454.0,236.0,591.0
2021-01-04 16:00:00+0000,0.0,53.0,1706.0,543.0,350.0,510.0
2021-01-04 17:00:00+0000,0.0,90.0,1757.0,604.0,407.0,513.0
2021-01-04 18:00:00+0000,0.0,367.0,2088.0,607.0,248.0,597.0
2021-01-04 19:00:00+0000,0.0,471.0,2402.0,607.0,136.0,598.0
2021-01-04 20:00:00+0000,0.0,696.0,2566.0,607.0,22.0,598.0
2021-01-04 21:00:00+0000,0.0,644.0,2429.0,608.0,2.0,598.0
2021-01-04 22:00:00+0000,0.0,730.0,2330.0,608.0,0.0,588.0
2021-01-04 23:00:00+0000,0.0,586.0,2153.0,608.0,0.0,361.0
2021-01-05 00:00:00+0000,0.0,730.0,2405.0,608.0,1.0,397.0
2021-01-05 01:00:00+0000,0.0,733.0,2338.0,608.0,42.0,392.0
2021-01-05 02:00:00+0000,0.0,733.0,2392.0,608.0,21.0,381.0
2021-01-05 03:00:00+0000,0.0,732.0,2522.0,608.0,38.0,379.0
2021-01-05 04:00:00+0000,0.0,701.0,2450.0,608.0,2.0,376.0
2021-01-05 05:00:00+0000,0.0,725.0,2526.0,608.0,98.0,597.0
2021-01-05 06:00:00+0000,0.0,439.0,2501.0,549.0,132.0,590.0
2021-01-05 07:00:00+0000,0.0,367.0,2118.0,605.0,246.0,445.0
2021-01-05 08:00:00+0000,0.0,177.0,2117.0,607.0,273.0,571.0
2021-01-05 09:00:00+0000,0.0,0.0,2162.0,607.0,368.0,305.0
2021-01-05 10:00:00+0000,0.0,0.0,2026.0,607.0,342.0,304.0
2021-01-05 11:00:00+0000,0.0,39.0,1983.0,607.0,279.0,319.0
2021-01-05 12:00:00+0000,0.0,0.0,2125.0,536.0,156.0,556.0
2021-01-05 13:00:00+0000,0.0,0.0,2103.0,604.0,259.0,301.0
2021-01-05 14:00:00+0000,0.0,0.0,2262.0,336.0,245.0,248.0
2021-01-05 15:00:00+0000,0.0,0.0,2169.0,29.0,366.0,248.0
2021-01-05 16:00:00+0000,0.0,0.0,2045.0,0.0,724.0,203.0
2021-01-05 17:00:00+0000,0.0,0.0,2250.0,218.0,742.0,205.0
2021-01-05 18:00:00+0000,0.0,305.0,2351.0,554.0,422.0,513.0
2021-01-05 19:00:00+0000,0.0,374.0,2236.0,607.0,460.0,595.0
2021-01-05 20:00:00+0000,0.0,531.0,2476.0,607.0,448.0,492.0
2021-01-05 21:00:00+0000,0.0,423.0,2412.0,607.0,407.0,482.0
2021-01-05 22:00:00+0000,0.0,83.0,2072.0,607.0,325.0,543.0
2021-01-05 23:00:00+0000,0.0,160.0,2063.0,607.0,182.0,38.0
2021-01-06 00:00:00+0000,0.0,468.0,1906.0,608.0,128.0,0.0
2021-01-06 01:00:00+0000,0.0,466.0,1829.0,608.0,236.0,0.0
2021-01-06 02:00:00+0000,0.0,492.0,1784.0,608.0,304.0,0.0
2021-01-06 03:00:00+0000,0.0,427.0,1889.0,608.0,298.0,0.0
2021-01-06 04:00:00+0000,90.0,64.0,2226.0,607.0,256.0,0.0
2021-01-06 05:00:00+0000,327.0,379.0,2292.0,607.0,434.0,0.0
2021-01-06 06:00:00+0000,628.0,608.0,2485.0,608.0,309.0,9.0
2021-01-06 07:00:00+0000,394.0,727.0,2037.0,375.0,327.0,410.0
2021-01-06 08:00:00+0000,390.0,573.0,2037.0,353.0,382.0,580.0
2021-01-06 09:00:00+0000,0.0,491.0,2268.0,353.0,518.0,290.0
2021-01-06 10:00:00+0000,0.0,698.0,2191.0,353.0,470.0,56.0
2021-01-06 11:00:00+0000,0.0,704.0,2246.0,353.0,478.0,0.0
2021-01-06 12:00:00+0000,0.0,550.0,2072.0,585.0,491.0,0.0
2021-01-06 13:00:00+0000,0.0,489.0,2243.0,607.0,481.0,1.0
2021-01-06 14:00:00+0000,0.0,332.0,2347.0,607.0,469.0,123.0
2021-01-06 15:00:00+0000,0.0,146.0,2334.0,607.0,470.0,125.0
2021-01-06 16:00:00+0000,0.0,0.0,2117.0,606.0,496.0,0.0
2021-01-06 17:00:00+0000,0.0,71.0,2337.0,607.0,663.0,0.0
2021-01-06 18:00:00+0000,0.0,305.0,2023.0,607.0,781.0,1.0
2021-01-06 19:00:00+0000,0.0,333.0,1639.0,607.0,756.0,363.0
2021-01-06 20:00:00+0000,0.0,608.0,1613.0,607.0,623.0,287.0
2021-01-06 21:00:00+0000,0.0,529.0,1854.0,607.0,612.0,365.0
2021-01-06 22:00:00+0000,0.0,163.0,1543.0,607.0,841.0,406.0
2021-01-06 23:00:00+0000,172.0,82.0,1346.0,592.0,599.0,17.0
2021-01-07 00:00:00+0000,280.0,304.0,1135.0,592.0,614.0,0.0
2021-01-07 01:00:00+0000,230.0,301.0,1054.0,592.0,620.0,0.0
2021-01-07 02:00:00+0000,0.0,340.0,1129.0,592.0,638.0,0.0
2021-01-07 03:00:00+0000,0.0,212.0,1403.0,592.0,616.0,0.0
2021-01-07 04:00:00+0000,0.0,0.0,2002.0,592.0,829.0,266.0
2021-01-07 05:00:00+0000,0.0,170.0,2231.0,456.0,908.0,295.0
2021-01-07 06:00:00+0000,0.0,15.0,1666.0,60.0,1135.0,10.0
2021-01-07 07:00:00+0000,0.0,0.0,1267.0,303.0,1368.0,0.0
2021-01-07 08:00:00+0000,0.0,0.0,1145.0,567.0,1225.0,0.0
2021-01-07 09:00:00+0000,0.0,0.0,995.0,590.0,1429.0,0.0
2021-01-07 10:00:00+0000,0.0,0.0,1046.0,590.0,1177.0,0.0
2021-01-07 11:00:00+0000,0.0,0.0,1183.0,590.0,1280.0,0.0
2021-01-07 12:00:00+0000,0.0,0.0,1140.0,534.0,1514.0,0.0
2021-01-07 13:00:00+0000,0.0,0.0,1229.0,85.0,1431.0,0.0
2021-01-07 14:00:00+0000,0.0,0.0,1416.0,0.0,1133.0,0.0
2021-01-07 15:00:00+0000,0.0,0.0,1429.0,0.0,55.0,174.0
2021-01-07 16:00:00+0000,0.0,0.0,1183.0,0.0,180.0,185.0
2021-01-07 17:00:00+0000,0.0,0.0,1134.0,474.0,606.0,6.0
2021-01-07 18:00:00+0000,0.0,0.0,1265.0,589.0,1176.0,0.0
2021-01-07 19:00:00+0000,0.0,0.0,1246.0,412.0,1506.0,163.0
2021-01-07 20:00:00+0000,0.0,182.0,1474.0,47.0,1727.0,419.0
2021-01-07 21:00:00+0000,0.0,411.0,1337.0,59.0,1569.0,587.0
2021-01-07 22:00:00+0000,0.0,61.0,1180.0,487.0,1705.0,206.0
2021-01-07 23:00:00+0000,0.0,0.0,1001.0,184.0,1757.0,0.0
2021-01-08 00:00:00+0000,0.0,0.0,1174.0,4.0,1794.0,0.0
2021-01-08 01:00:00+0000,0.0,0.0,1155.0,477.0,1923.0,0.0
2021-01-08 02:00:00+0000,0.0,34.0,1126.0,424.0,1930.0,0.0
2021-01-08 03:00:00+0000,0.0,37.0,1225.0,153.0,1913.0,0.0
2021-01-08 04:00:00+0000,0.0,0.0,1561.0,349.0,1815.0,0.0
2021-01-08 05:00:00+0000,0.0,37.0,2064.0,42.0,1669.0,0.0
2021-01-08 06:00:00+0000,0.0,0.0,1614.0,0.0,1696.0,0.0
2021-01-08 07:00:00+0000,0.0,0.0,1110.0,0.0,1766.0,0.0
2021-01-08 08:00:00+0000,0.0,0.0,979.0,324.0,1191.0,0.0
2021-01-08 09:00:00+0000,0.0,0.0,976.0,200.0,1445.0,0.0
2021-01-08 10:00:00+0000,0.0,0.0,1015.0,220.0,1578.0,2.0
2021-01-08 11:00:00+0000,0.0,0.0,998.0,66.0,1400.0,82.0
2021-01-08 12:00:00+0000,0.0,0.0,1066.0,56.0,1488.0,0.0
2021-01-08 13:00:00+0000,0.0,0.0,1297.0,123.0,1419.0,0.0
2021-01-08 14:00:00+0000,0.0,0.0,1586.0,4.0,1033.0,0.0
2021-01-08 15:00:00+0000,0.0,0.0,1441.0,0.0,983.0,0.0
2021-01-08 16:00:00+0000,0.0,0.0,1214.0,0.0,1583.0,0.0
2021-01-08 17:00:00+0000,0.0,0.0,1370.0,147.0,1350.0,192.0
2021-01-08 18:00:00+0000,0.0,0.0,1424.0,538.0,1175.0,316.0
2021-01-08 19:00:00+0000,0.0,82.0,1224.0,591.0,1312.0,399.0
2021-01-08 20:00:00+0000,0.0,181.0,1632.0,103.0,1643.0,304.0
2021-01-08 21:00:00+0000,0.0,0.0,1748.0,0.0,1576.0,437.0
2021-01-08 22:00:00+0000,0.0,0.0,1192.0,477.0,1710.0,422.0
2021-01-08 23:00:00+0000,78.0,41.0,1013.0,606.0,1714.0,1.0
2021-01-09 00:00:00+0000,530.0,0.0,993.0,606.0,1707.0,0.0
2021-01-09 01:00:00+0000,562.0,0.0,948.0,606.0,1560.0,113.0
2021-01-09 02:00:00+0000,410.0,0.0,983.0,606.0,1665.0,187.0
2021-01-09 03:00:00+0000,259.0,0.0,1099.0,606.0,1661.0,86.0
2021-01-09 04:00:00+0000,64.0,16.0,1228.0,606.0,1522.0,171.0
2021-01-09 05:00:00+0000,0.0,62.0,1235.0,606.0,1685.0,577.0
2021-01-09 06:00:00+0000,0.0,0.0,1631.0,606.0,1685.0,560.0
2021-01-09 07:00:00+0000,0.0,17.0,1343.0,593.0,1583.0,481.0
2021-01-09 08:00:00+0000,0.0,0.0,1074.0,605.0,1599.0,25.0
2021-01-09 09:00:00+0000,0.0,3.0,1384.0,605.0,1664.0,337.0
2021-01-09 10:00:00+0000,0.0,52.0,1412.0,605.0,1667.0,299.0
2021-01-09 11:00:00+0000,0.0,68.0,1392.0,605.0,1611.0,316.0
2021-01-09 12:00:00+0000,0.0,417.0,1396.0,159.0,1290.0,482.0
2021-01-09 13:00:00+0000,0.0,498.0,1459.0,0.0,1250.0,397.0
2021-01-09 14:00:00+0000,0.0,525.0,1709.0,0.0,1033.0,403.0
2021-01-09 15:00:00+0000,0.0,639.0,1718.0,0.0,476.0,521.0
2021-01-09 16:00:00+0000,0.0,155.0,1521.0,0.0,787.0,353.0
2021-01-09 17:00:00+0000,0.0,79.0,1398.0,180.0,898.0,358.0
2021-01-09 18:00:00+0000,0.0,45.0,1362.0,328.0,1038.0,397.0
2021-01-09 19:00:00+0000,0.0,141.0,1429.0,233.0,1235.0,546.0
2021-01-09 20:00:00+0000,0.0,27.0,1851.0,530.0,945.0,568.0
2021-01-09 21:00:00+0000,89.0,0.0,1683.0,604.0,1283.0,519.0
2021-01-09 22:00:00+0000,362.0,58.0,1409.0,606.0,1600.0,485.0
2021-01-09 23:00:00+0000,486.0,166.0,1425.0,606.0,1556.0,420.0
2021-01-10 00:00:00+0000,524.0,626.0,1268.0,606.0,1499.0,96.0
2021-01-10 01:00:00+0000,551.0,684.0,1093.0,606.0,1385.0,0.0
2021-01-10 02:00:00+0000,728.0,644.0,1093.0,606.0,1343.0,0.0
2021-01-10 03:00:00+0000,641.0,696.0,1018.0,607.0,1310.0,0.0
2021-01-10 04:00:00+0000,641.0,724.0,1023.0,607.0,1345.0,3.0
2021-01-10 05:00:00+0000,685.0,418.0,755.0,607.0,1359.0,534.0
2021-01-10 06:00:00+0000,380.0,430.0,946.0,606.0,1389.0,597.0
2021-01-10 07:00:00+0000,561.0,341.0,936.0,606.0,1272.0,598.0
2021-01-10 08:00:00+0000,563.0,410.0,971.0,606.0,1249.0,597.0
2021-01-10 09:00:00+0000,370.0,506.0,958.0,606.0,1235.0,598.0
2021-01-10 10:00:00+0000,372.0,485.0,721.0,606.0,1452.0,312.0
2021-01-10 11:00:00+0000,318.0,478.0,694.0,606.0,1363.0,0.0
2021-01-10 12:00:00+0000,127.0,465.0,565.0,606.0,1426.0,0.0
2021-01-10 13:00:00+0000,59.0,438.0,455.0,606.0,1360.0,0.0
2021-01-10 14:00:00+0000,0.0,543.0,660.0,606.0,1144.0,0.0
2021-01-10 15:00:00+0000,0.0,589.0,905.0,254.0,1285.0,0.0
2021-01-10 16:00:00+0000,0.0,87.0,931.0,547.0,1099.0,0.0
2021-01-10 17:00:00+0000,0.0,82.0,996.0,606.0,909.0,115.0
2021-01-10 18:00:00+0000,0.0,357.0,899.0,435.0,693.0,541.0
2021-01-10 19:00:00+0000,0.0,288.0,423.0,594.0,684.0,566.0
2021-01-10 20:00:00+0000,0.0,228.0,936.0,606.0,573.0,578.0
2021-01-10 21:00:00+0000,204.0,352.0,413.0,606.0,620.0,381.0
2021-01-10 22:00:00+0000,534.0,0.0,233.0,606.0,847.0,210.0
2021-01-10 23:00:00+0000,720.0,0.0,116.0,606.0,812.0,2.0
2021-01-11 00:00:00+0000,443.0,217.0,208.0,607.0,1144.0,0.0
2021-01-11 01:00:00+0000,467.0,354.0,320.0,607.0,1035.0,0.0
2021-01-11 02:00:00+0000,576.0,466.0,549.0,607.0,882.0,0.0
2021-01-11 03:00:00+0000,515.0,571.0,1022.0,607.0,381.0,0.0
2021-01-11 04:00:00+0000,0.0,691.0,2241.0,607.0,272.0,7.0
2021-01-11 05:00:00+0000,0.0,730.0,2514.0,607.0,36.0,546.0
2021-01-11 06:00:00+0000,0.0,642.0,2455.0,607.0,2.0,598.0
2021-01-11 07:00:00+0000,0.0,728.0,2278.0,607.0,131.0,598.0
2021-01-11 08:00:00+0000,0.0,732.0,2288.0,607.0,306.0,598.0
2021-01-11 09:00:00+0000,0.0,732.0,2401.0,607.0,339.0,598.0
2021-01-11 10:00:00+0000,0.0,732.0,2365.0,607.0,312.0,598.0
2021-01-11 11:00:00+0000,0.0,732.0,2352.0,607.0,305.0,598.0
2021-01-11 12:00:00+0000,0.0,732.0,2255.0,607.0,292.0,598.0
2021-01-11 13:00:00+0000,0.0,732.0,2141.0,607.0,315.0,598.0
2021-01-11 14:00:00+0000,0.0,732.0,2171.0,607.0,240.0,598.0
2021-01-11 15:00:00+0000,0.0,732.0,2099.0,607.0,295.0,598.0
2021-01-11 16:00:00+0000,0.0,732.0,1864.0,607.0,424.0,598.0
2021-01-11 17:00:00+0000,0.0,731.0,1812.0,607.0,357.0,598.0
2021-01-11 18:00:00+0000,236.0,606.0,882.0,607.0,329.0,598.0
2021-01-11 19:00:00+0000,972.0,306.0,687.0,221.0,313.0,598.0
2021-01-11 20:00:00+0000,1636.0,525.0,688.0,8.0,404.0,597.0
2021-01-11 21:00:00+0000,1723.0,728.0,850.0,0.0,505.0,591.0
2021-01-11 22:00:00+0000,2344.0,732.0,617.0,0.0,72.0,598.0
2021-01-11 23:00:00+0000,3260.0,693.0,304.0,0.0,0.0,598.0
2021-01-12 00:00:00+0000,3209.0,729.0,77.0,0.0,0.0,590.0
2021-01-12 01:00:00+0000,3022.0,531.0,69.0,0.0,23.0,368.0
2021-01-12 02:00:00+0000,2309.0,354.0,105.0,0.0,563.0,565.0
2021-01-12 03:00:00+0000,2017.0,402.0,671.0,0.0,612.0,523.0
2021-01-12 04:00:00+0000,162.0,723.0,1657.0,467.0,836.0,598.0
2021-01-12 05:00:00+0000,0.0,720.0,2006.0,163.0,942.0,593.0
2021-01-12 06:00:00+0000,0.0,324.0,1821.0,131.0,823.0,327.0
2021-01-12 07:00:00+0000,0.0,388.0,1349.0,4.0,495.0,200.0
2021-01-12 08:00:00+0000,0.0,81.0,1459.0,0.0,864.0,572.0
2021-01-12 09:00:00+0000,0.0,8.0,1448.0,0.0,941.0,599.0
2021-01-12 10:00:00+0000,0.0,336.0,1638.0,0.0,899.0,599.0
2021-01-12 11:00:00+0000,0.0,324.0,1704.0,0.0,874.0,599.0
2021-01-12 12:00:00+0000,0.0,470.0,1865.0,0.0,818.0,598.0
2021-01-12 13:00:00+0000,0.0,564.0,2048.0,54.0,788.0,598.0
2021-01-12 14:00:00+0000,0.0,723.0,2135.0,122.0,528.0,598.0
2021-01-12 15:00:00+0000,0.0,456.0,1828.0,4.0,652.0,598.0
2021-01-12 16:00:00+0000,0.0,116.0,1564.0,0.0,988.0,597.0
2021-01-12 17:00:00+0000,0.0,322.0,1665.0,95.0,827.0,592.0
2021-01-12 18:00:00+0000,0.0,262.0,1373.0,400.0,583.0,598.0
2021-01-12 19:00:00+0000,0.0,195.0,1215.0,595.0,426.0,598.0
2021-01-12 20:00:00+0000,0.0,287.0,1426.0,607.0,371.0,598.0
2021-01-12 21:00:00+0000,0.0,715.0,1172.0,410.0,268.0,598.0
2021-01-12 22:00:00+0000,306.0,732.0,1226.0,591.0,151.0,594.0
2021-01-12 23:00:00+0000,731.0,732.0,810.0,607.0,243.0,399.0
2021-01-13 00:00:00+0000,555.0,732.0,646.0,607.0,362.0,397.0
2021-01-13 01:00:00+0000,626.0,732.0,568.0,478.0,286.0,397.0
2021-01-13 02:00:00+0000,1128.0,732.0,725.0,449.0,2.0,397.0
2021-01-13 03:00:00+0000,954.0,732.0,1177.0,108.0,0.0,390.0
2021-01-13 04:00:00+0000,0.0,732.0,2120.0,511.0,7.0,484.0
2021-01-13 05:00:00+0000,0.0,732.0,2407.0,444.0,7.0,598.0
2021-01-13 06:00:00+0000,0.0,731.0,2437.0,109.0,55.0,598.0
2021-01-13 07:00:00+0000,0.0,610.0,2324.0,0.0,110.0,598.0
2021-01-13 08:00:00+0000,0.0,729.0,2374.0,0.0,72.0,598.0
2021-01-13 09:00:00+0000,0.0,732.0,2390.0,0.0,34.0,598.0
2021-01-13 10:00:00+0000,0.0,732.0,2426.0,0.0,229.0,598.0
2021-01-13 11:00:00+0000,37.0,732.0,2454.0,0.0,2.0,598.0
2021-01-13 12:00:00+0000,29.0,732.0,2403.0,0.0,56.0,598.0
2021-01-13 13:00:00+0000,116.0,732.0,2436.0,0.0,0.0,598.0
2021-01-13 14:00:00+0000,116.0,732.0,2268.0,0.0,0.0,598.0
2021-01-13 15:00:00+0000,59.0,732.0,2120.0,0.0,4.0,598.0
2021-01-13 16:00:00+0000,0.0,732.0,2273.0,0.0,280.0,598.0
2021-01-13 17:00:00+0000,0.0,732.0,2428.0,55.0,11.0,598.0
2021-01-13 18:00:00+0000,0.0,732.0,2252.0,279.0,115.0,598.0
2021-01-13 19:00:00+0000,29.0,732.0,2025.0,576.0,17.0,598.0
2021-01-13 20:00:00+0000,252.0,732.0,2145.0,337.0,26.0,598.0
2021-01-13 21:00:00+0000,609.0,732.0,1961.0,504.0,153.0,598.0
2021-01-13 22:00:00+0000,854.0,732.0,1946.0,290.0,245.0,597.0
2021-01-13 23:00:00+0000,1166.0,732.0,1966.0,22.0,4.0,597.0
2021-01-14 00:00:00+0000,1498.0,732.0,2077.0,0.0,0.0,598.0
2021-01-14 01:00:00+0000,1513.0,732.0,1943.0,0.0,0.0,598.0
2021-01-14 02:00:00+0000,997.0,732.0,2101.0,0.0,0.0,598.0
2021-01-14 03:00:00+0000,668.0,732.0,2098.0,128.0,4.0,598.0
2021-01-14 04:00:00+0000,0.0,663.0,2227.0,387.0,435.0,597.0
2021-01-14 05:00:00+0000,0.0,728.0,2069.0,185.0,530.0,598.0
2021-01-14 06:00:00+0000,0.0,732.0,2076.0,8.0,106.0,598.0
2021-01-14 07:00:00+0000,0.0,732.0,2063.0,0.0,0.0,577.0
2021-01-14 08:00:00+0000,0.0,732.0,2189.0,0.0,0.0,303.0
2021-01-14 09:00:00+0000,0.0,732.0,2291.0,0.0,0.0,195.0
2021-01-14 10:00:00+0000,0.0,732.0,2326.0,0.0,0.0,200.0
2021-01-14 11:00:00+0000,0.0,732.0,2306.0,0.0,113.0,194.0
2021-01-14 12:00:00+0000,0.0,732.0,2321.0,0.0,8.0,309.0
2021-01-14 13:00:00+0000,0.0,692.0,2327.0,0.0,0.0,327.0
2021-01-14 14:00:00+0000,0.0,690.0,2367.0,0.0,0.0,381.0
2021-01-14 15:00:00+0000,0.0,732.0,2224.0,0.0,0.0,123.0
2021-01-14 16:00:00+0000,0.0,728.0,2294.0,0.0,0.0,1.0
2021-01-14 17:00:00+0000,0.0,484.0,2291.0,0.0,0.0,1.0
2021-01-14 18:00:00+0000,0.0,288.0,2240.0,0.0,46.0,354.0
2021-01-14 19:00:00+0000,0.0,223.0,2298.0,0.0,101.0,448.0
2021-01-14 20:00:00+0000,0.0,676.0,2400.0,0.0,300.0,488.0
2021-01-14 21:00:00+0000,0.0,732.0,2375.0,0.0,711.0,587.0
2021-01-14 22:00:00+0000,0.0,408.0,2266.0,0.0,1100.0,393.0
2021-01-14 23:00:00+0000,0.0,405.0,2439.0,0.0,1465.0,343.0
2021-01-15 00:00:00+0000,0.0,578.0,2429.0,266.0,1333.0,6.0
2021-01-15 01:00:00+0000,0.0,494.0,2354.0,563.0,1471.0,0.0
2021-01-15 02:00:00+0000,0.0,561.0,2394.0,607.0,1051.0,1.0
