index,HR -> SI,HR -> HU,HR -> HR
2023-05-13 13:00:00+02:00,241.0,0.0,241.0
2023-05-13 14:00:00+02:00,41.0,0.0,41.0
2023-05-13 15:00:00+02:00,0.0,0.0,0.0
2023-05-13 16:00:00+02:00,85.0,0.0,85.0
2023-05-13 17:00:00+02:00,41.0,0.0,41.0
2023-05-13 18:00:00+02:00,0.0,0.0,0.0
2023-05-13 19:00:00+02:00,0.0,0.0,0.0
2023-05-13 20:00:00+02:00,0.0,0.0,0.0
2023-05-13 21:00:00+02:00,4.0,0.0,4.0
2023-05-13 22:00:00+02:00,214.0,0.0,214.0
2023-05-13 23:00:00+02:00,367.0,0.0,367.0
2023-05-14 00:00:00+02:00,266.0,121.0,266.0
2023-05-14 01:00:00+02:00,401.0,223.0,401.0
2023-05-14 02:00:00+02:00,531.0,246.0,531.0
2023-05-14 03:00:00+02:00,631.0,273.0,631.0
2023-05-14 04:00:00+02:00,637.0,259.0,637.0
2023-05-14 05:00:00+02:00,691.0,322.0,691.0
2023-05-14 06:00:00+02:00,893.0,342.0,893.0
2023-05-14 07:00:00+02:00,911.0,339.0,911.0
2023-05-14 08:00:00+02:00,862.0,210.0,862.0
2023-05-14 09:00:00+02:00,845.0,76.0,845.0
2023-05-14 10:00:00+02:00,461.0,0.0,461.0
2023-05-14 11:00:00+02:00,255.0,0.0,255.0
2023-05-14 12:00:00+02:00,0.0,0.0,0.0
2023-05-14 13:00:00+02:00,0.0,1.0,0.0
2023-05-14 14:00:00+02:00,0.0,0.0,0.0
2023-05-14 15:00:00+02:00,0.0,0.0,0.0
2023-05-14 16:00:00+02:00,0.0,0.0,0.0
2023-05-14 17:00:00+02:00,296.0,16.0,296.0
2023-05-14 18:00:00+02:00,203.0,177.0,203.0
2023-05-14 19:00:00+02:00,55.0,223.0,55.0
2023-05-14 20:00:00+02:00,0.0,183.0,0.0
2023-05-14 21:00:00+02:00,34.0,116.0,34.0
2023-05-14 22:00:00+02:00,352.0,348.0,352.0
2023-05-14 23:00:00+02:00,354.0,275.0,354.0
2023-05-15 00:00:00+02:00,242.0,191.0,242.0
2023-05-15 01:00:00+02:00,351.0,166.0,351.0
2023-05-15 02:00:00+02:00,441.0,187.0,441.0
2023-05-15 03:00:00+02:00,535.0,162.0,535.0
2023-05-15 04:00:00+02:00,473.0,158.0,473.0
2023-05-15 05:00:00+02:00,204.0,72.0,204.0
2023-05-15 06:00:00+02:00,356.0,355.0,356.0
2023-05-15 07:00:00+02:00,140.0,266.0,140.0
2023-05-15 08:00:00+02:00,25.0,59.0,25.0
2023-05-15 09:00:00+02:00,0.0,16.0,0.0
2023-05-15 10:00:00+02:00,0.0,51.0,0.0
2023-05-15 11:00:00+02:00,0.0,34.0,0.0
2023-05-15 12:00:00+02:00,0.0,59.0,0.0
2023-05-15 13:00:00+02:00,0.0,4.0,0.0
2023-05-15 14:00:00+02:00,0.0,0.0,0.0
2023-05-15 15:00:00+02:00,24.0,0.0,24.0
2023-05-15 16:00:00+02:00,93.0,0.0,93.0
2023-05-15 17:00:00+02:00,87.0,0.0,87.0
2023-05-15 18:00:00+02:00,83.0,29.0,83.0
2023-05-15 19:00:00+02:00,0.0,1.0,0.0
2023-05-15 20:00:00+02:00,48.0,0.0,48.0
2023-05-15 21:00:00+02:00,149.0,38.0,149.0
2023-05-15 22:00:00+02:00,198.0,7.0,198.0
2023-05-15 23:00:00+02:00,425.0,31.0,425.0
2023-05-16 00:00:00+02:00,636.0,167.0,636.0
2023-05-16 01:00:00+02:00,814.0,153.0,814.0
2023-05-16 02:00:00+02:00,898.0,258.0,898.0
2023-05-16 03:00:00+02:00,935.0,288.0,935.0
2023-05-16 04:00:00+02:00,881.0,240.0,881.0
2023-05-16 05:00:00+02:00,753.0,157.0,753.0
2023-05-16 06:00:00+02:00,366.0,62.0,366.0
2023-05-16 07:00:00+02:00,161.0,1.0,161.0
2023-05-16 08:00:00+02:00,262.0,3.0,262.0
2023-05-16 09:00:00+02:00,323.0,1.0,323.0
2023-05-16 10:00:00+02:00,459.0,63.0,459.0
2023-05-16 11:00:00+02:00,553.0,90.0,553.0
2023-05-16 12:00:00+02:00,586.0,39.0,586.0
2023-05-16 13:00:00+02:00,629.0,21.0,629.0
2023-05-16 14:00:00+02:00,652.0,16.0,652.0
2023-05-16 15:00:00+02:00,570.0,7.0,570.0
2023-05-16 16:00:00+02:00,485.0,84.0,485.0
2023-05-16 17:00:00+02:00,294.0,70.0,294.0
2023-05-16 18:00:00+02:00,301.0,100.0,301.0
2023-05-16 19:00:00+02:00,0.0,162.0,0.0
2023-05-16 20:00:00+02:00,140.0,55.0,140.0
2023-05-16 21:00:00+02:00,257.0,120.0,257.0
2023-05-16 22:00:00+02:00,400.0,42.0,400.0
2023-05-16 23:00:00+02:00,432.0,48.0,432.0
2023-05-17 00:00:00+02:00,751.0,76.0,751.0
2023-05-17 01:00:00+02:00,900.0,187.0,900.0
2023-05-17 02:00:00+02:00,935.0,157.0,935.0
2023-05-17 03:00:00+02:00,920.0,162.0,920.0
2023-05-17 04:00:00+02:00,808.0,153.0,808.0
2023-05-17 05:00:00+02:00,649.0,211.0,649.0
2023-05-17 06:00:00+02:00,232.0,45.0,232.0
2023-05-17 07:00:00+02:00,301.0,0.0,301.0
2023-05-17 08:00:00+02:00,447.0,17.0,447.0
2023-05-17 09:00:00+02:00,431.0,10.0,431.0
2023-05-17 10:00:00+02:00,599.0,0.0,599.0
2023-05-17 11:00:00+02:00,700.0,0.0,700.0
2023-05-17 12:00:00+02:00,728.0,0.0,728.0
2023-05-17 13:00:00+02:00,876.0,0.0,876.0
2023-05-17 14:00:00+02:00,817.0,0.0,817.0
2023-05-17 15:00:00+02:00,578.0,0.0,578.0
2023-05-17 16:00:00+02:00,587.0,0.0,587.0
2023-05-17 17:00:00+02:00,506.0,2.0,506.0
2023-05-17 18:00:00+02:00,231.0,40.0,231.0
2023-05-17 19:00:00+02:00,45.0,29.0,45.0
2023-05-17 20:00:00+02:00,90.0,92.0,90.0
2023-05-17 21:00:00+02:00,182.0,128.0,182.0
2023-05-17 22:00:00+02:00,373.0,111.0,373.0
2023-05-17 23:00:00+02:00,424.0,99.0,424.0
2023-05-18 00:00:00+02:00,673.0,204.0,673.0
2023-05-18 01:00:00+02:00,831.0,295.0,831.0
2023-05-18 02:00:00+02:00,1067.0,395.0,1067.0
2023-05-18 03:00:00+02:00,1094.0,483.0,1094.0
2023-05-18 04:00:00+02:00,1003.0,517.0,1003.0
2023-05-18 05:00:00+02:00,815.0,489.0,815.0
2023-05-18 06:00:00+02:00,366.0,297.0,366.0
2023-05-18 07:00:00+02:00,328.0,305.0,328.0
2023-05-18 08:00:00+02:00,144.0,353.0,144.0
2023-05-18 09:00:00+02:00,67.0,346.0,67.0
2023-05-18 10:00:00+02:00,195.0,335.0,195.0
2023-05-18 11:00:00+02:00,273.0,265.0,273.0
2023-05-18 12:00:00+02:00,367.0,258.0,367.0
2023-05-18 13:00:00+02:00,537.0,208.0,537.0
2023-05-18 14:00:00+02:00,654.0,215.0,654.0
2023-05-18 15:00:00+02:00,685.0,216.0,685.0
2023-05-18 16:00:00+02:00,616.0,223.0,616.0
2023-05-18 17:00:00+02:00,478.0,260.0,478.0
2023-05-18 18:00:00+02:00,252.0,212.0,252.0
2023-05-18 19:00:00+02:00,208.0,278.0,208.0
2023-05-18 20:00:00+02:00,83.0,312.0,83.0
2023-05-18 21:00:00+02:00,97.0,226.0,97.0
2023-05-18 22:00:00+02:00,229.0,291.0,229.0
2023-05-18 23:00:00+02:00,401.0,207.0,401.0
2023-05-19 00:00:00+02:00,906.0,346.0,906.0
2023-05-19 01:00:00+02:00,1131.0,460.0,1131.0
2023-05-19 02:00:00+02:00,1196.0,515.0,1196.0
2023-05-19 03:00:00+02:00,1156.0,558.0,1156.0
2023-05-19 04:00:00+02:00,1087.0,558.0,1087.0
2023-05-19 05:00:00+02:00,917.0,534.0,917.0
2023-05-19 06:00:00+02:00,505.0,453.0,505.0
2023-05-19 07:00:00+02:00,426.0,417.0,426.0
2023-05-19 08:00:00+02:00,706.0,289.0,706.0
2023-05-19 09:00:00+02:00,838.0,183.0,838.0
2023-05-19 10:00:00+02:00,1040.0,38.0,1040.0
2023-05-19 11:00:00+02:00,1059.0,0.0,1059.0
2023-05-19 12:00:00+02:00,1035.0,0.0,1035.0
2023-05-19 13:00:00+02:00,1071.0,0.0,1071.0
2023-05-19 14:00:00+02:00,1020.0,0.0,1020.0
2023-05-19 15:00:00+02:00,952.0,0.0,952.0
2023-05-19 16:00:00+02:00,739.0,0.0,739.0
2023-05-19 17:00:00+02:00,539.0,67.0,539.0
2023-05-19 18:00:00+02:00,146.0,113.0,146.0
2023-05-19 19:00:00+02:00,0.0,268.0,0.0
2023-05-19 20:00:00+02:00,0.0,345.0,0.0
2023-05-19 21:00:00+02:00,0.0,258.0,0.0
2023-05-19 22:00:00+02:00,288.0,93.0,288.0
2023-05-19 23:00:00+02:00,324.0,141.0,324.0
2023-05-20 00:00:00+02:00,489.0,205.0,489.0
2023-05-20 01:00:00+02:00,682.0,383.0,682.0
2023-05-20 02:00:00+02:00,737.0,408.0,737.0
2023-05-20 03:00:00+02:00,811.0,418.0,811.0
2023-05-20 04:00:00+02:00,808.0,445.0,808.0
2023-05-20 05:00:00+02:00,899.0,463.0,899.0
2023-05-20 06:00:00+02:00,848.0,425.0,848.0
2023-05-20 07:00:00+02:00,827.0,319.0,827.0
2023-05-20 08:00:00+02:00,912.0,214.0,912.0
2023-05-20 09:00:00+02:00,940.0,28.0,940.0
2023-05-20 10:00:00+02:00,791.0,0.0,791.0
2023-05-20 11:00:00+02:00,660.0,0.0,660.0
2023-05-20 12:00:00+02:00,704.0,0.0,704.0
2023-05-20 13:00:00+02:00,381.0,0.0,381.0
2023-05-20 14:00:00+02:00,161.0,0.0,161.0
2023-05-20 15:00:00+02:00,130.0,0.0,130.0
2023-05-20 16:00:00+02:00,396.0,0.0,396.0
2023-05-20 17:00:00+02:00,666.0,0.0,666.0
2023-05-20 18:00:00+02:00,338.0,42.0,338.0
2023-05-20 19:00:00+02:00,245.0,45.0,245.0
2023-05-20 20:00:00+02:00,120.0,57.0,120.0
2023-05-20 21:00:00+02:00,306.0,72.0,306.0
2023-05-20 22:00:00+02:00,299.0,130.0,299.0
2023-05-20 23:00:00+02:00,379.0,127.0,379.0
2023-05-21 00:00:00+02:00,390.0,89.0,390.0
2023-05-21 01:00:00+02:00,742.0,264.0,742.0
2023-05-21 02:00:00+02:00,748.0,305.0,748.0
2023-05-21 03:00:00+02:00,726.0,308.0,726.0
2023-05-21 04:00:00+02:00,755.0,336.0,755.0
2023-05-21 05:00:00+02:00,775.0,329.0,775.0
2023-05-21 06:00:00+02:00,703.0,257.0,703.0
2023-05-21 07:00:00+02:00,693.0,154.0,693.0
2023-05-21 08:00:00+02:00,648.0,16.0,648.0
2023-05-21 09:00:00+02:00,437.0,0.0,437.0
2023-05-21 10:00:00+02:00,501.0,0.0,501.0
2023-05-21 11:00:00+02:00,206.0,0.0,206.0
2023-05-21 12:00:00+02:00,166.0,0.0,166.0
2023-05-21 13:00:00+02:00,49.0,0.0,49.0
2023-05-21 14:00:00+02:00,0.0,0.0,0.0
2023-05-21 15:00:00+02:00,0.0,0.0,0.0
2023-05-21 16:00:00+02:00,0.0,0.0,0.0
2023-05-21 17:00:00+02:00,211.0,0.0,211.0
2023-05-21 18:00:00+02:00,386.0,105.0,386.0
2023-05-21 19:00:00+02:00,208.0,156.0,208.0
2023-05-21 20:00:00+02:00,185.0,226.0,185.0
2023-05-21 21:00:00+02:00,422.0,201.0,422.0
2023-05-21 22:00:00+02:00,542.0,233.0,542.0
2023-05-21 23:00:00+02:00,617.0,263.0,617.0
2023-05-22 00:00:00+02:00,400.0,35.0,400.0
2023-05-22 01:00:00+02:00,618.0,132.0,618.0
2023-05-22 02:00:00+02:00,755.0,221.0,755.0
2023-05-22 03:00:00+02:00,707.0,248.0,707.0
2023-05-22 04:00:00+02:00,562.0,235.0,562.0
2023-05-22 05:00:00+02:00,473.0,276.0,473.0
2023-05-22 06:00:00+02:00,291.0,326.0,291.0
2023-05-22 07:00:00+02:00,78.0,334.0,78.0
2023-05-22 08:00:00+02:00,262.0,228.0,262.0
2023-05-22 09:00:00+02:00,430.0,59.0,430.0
2023-05-22 10:00:00+02:00,508.0,4.0,508.0
2023-05-22 11:00:00+02:00,488.0,0.0,488.0
2023-05-22 12:00:00+02:00,582.0,0.0,582.0
2023-05-22 13:00:00+02:00,555.0,0.0,555.0
2023-05-22 14:00:00+02:00,478.0,0.0,478.0
2023-05-22 15:00:00+02:00,233.0,0.0,233.0
2023-05-22 16:00:00+02:00,62.0,90.0,62.0
2023-05-22 17:00:00+02:00,101.0,200.0,101.0
2023-05-22 18:00:00+02:00,146.0,432.0,146.0
2023-05-22 19:00:00+02:00,25.0,644.0,25.0
2023-05-22 20:00:00+02:00,133.0,563.0,133.0
2023-05-22 21:00:00+02:00,129.0,545.0,129.0
2023-05-22 22:00:00+02:00,147.0,408.0,147.0
2023-05-22 23:00:00+02:00,353.0,348.0,353.0
2023-05-23 00:00:00+02:00,288.0,264.0,288.0
2023-05-23 01:00:00+02:00,404.0,265.0,404.0
2023-05-23 02:00:00+02:00,504.0,236.0,504.0
2023-05-23 03:00:00+02:00,527.0,210.0,527.0
2023-05-23 04:00:00+02:00,433.0,98.0,433.0
2023-05-23 05:00:00+02:00,268.0,233.0,268.0
2023-05-23 06:00:00+02:00,144.0,258.0,144.0
2023-05-23 07:00:00+02:00,230.0,226.0,230.0
2023-05-23 08:00:00+02:00,543.0,296.0,543.0
2023-05-23 09:00:00+02:00,645.0,251.0,645.0
2023-05-23 10:00:00+02:00,488.0,47.0,488.0
2023-05-23 11:00:00+02:00,176.0,0.0,176.0
2023-05-23 12:00:00+02:00,189.0,0.0,189.0
2023-05-23 13:00:00+02:00,361.0,0.0,361.0
2023-05-23 14:00:00+02:00,342.0,0.0,342.0
2023-05-23 15:00:00+02:00,293.0,0.0,293.0
2023-05-23 16:00:00+02:00,113.0,0.0,113.0
2023-05-23 17:00:00+02:00,208.0,177.0,208.0
2023-05-23 18:00:00+02:00,123.0,282.0,123.0
2023-05-23 19:00:00+02:00,0.0,361.0,0.0
2023-05-23 20:00:00+02:00,0.0,347.0,0.0
2023-05-23 21:00:00+02:00,0.0,153.0,0.0
2023-05-23 22:00:00+02:00,0.0,60.0,0.0
2023-05-23 23:00:00+02:00,0.0,0.0,0.0
2023-05-24 00:00:00+02:00,0.0,0.0,0.0
2023-05-24 01:00:00+02:00,30.0,0.0,30.0
2023-05-24 02:00:00+02:00,143.0,0.0,143.0
2023-05-24 03:00:00+02:00,164.0,0.0,164.0
2023-05-24 04:00:00+02:00,144.0,0.0,144.0
2023-05-24 05:00:00+02:00,105.0,45.0,105.0
2023-05-24 06:00:00+02:00,0.0,271.0,0.0
2023-05-24 07:00:00+02:00,0.0,323.0,0.0
2023-05-24 08:00:00+02:00,144.0,250.0,144.0
2023-05-24 09:00:00+02:00,211.0,255.0,211.0
2023-05-24 10:00:00+02:00,230.0,45.0,230.0
2023-05-24 11:00:00+02:00,190.0,1.0,190.0
2023-05-24 12:00:00+02:00,221.0,0.0,221.0
2023-05-24 13:00:00+02:00,270.0,0.0,270.0
2023-05-24 14:00:00+02:00,129.0,0.0,129.0
2023-05-24 15:00:00+02:00,0.0,0.0,0.0
2023-05-24 16:00:00+02:00,0.0,0.0,0.0
2023-05-24 17:00:00+02:00,0.0,43.0,0.0
2023-05-24 18:00:00+02:00,0.0,201.0,0.0
2023-05-24 19:00:00+02:00,0.0,326.0,0.0
2023-05-24 20:00:00+02:00,0.0,429.0,0.0
2023-05-24 21:00:00+02:00,0.0,416.0,0.0
2023-05-24 22:00:00+02:00,0.0,339.0,0.0
2023-05-24 23:00:00+02:00,0.0,218.0,0.0
2023-05-25 00:00:00+02:00,0.0,63.0,0.0
2023-05-25 01:00:00+02:00,0.0,0.0,0.0
2023-05-25 02:00:00+02:00,130.0,0.0,130.0
2023-05-25 03:00:00+02:00,134.0,1.0,134.0
2023-05-25 04:00:00+02:00,130.0,7.0,130.0
2023-05-25 05:00:00+02:00,31.0,157.0,31.0
2023-05-25 06:00:00+02:00,0.0,408.0,0.0
2023-05-25 07:00:00+02:00,0.0,326.0,0.0
2023-05-25 08:00:00+02:00,132.0,127.0,132.0
2023-05-25 09:00:00+02:00,263.0,5.0,263.0
2023-05-25 10:00:00+02:00,241.0,0.0,241.0
2023-05-25 11:00:00+02:00,96.0,0.0,96.0
2023-05-25 12:00:00+02:00,0.0,0.0,0.0
2023-05-25 13:00:00+02:00,0.0,0.0,0.0
2023-05-25 14:00:00+02:00,0.0,0.0,0.0
2023-05-25 15:00:00+02:00,0.0,0.0,0.0
2023-05-25 16:00:00+02:00,0.0,0.0,0.0
2023-05-25 17:00:00+02:00,0.0,0.0,0.0
2023-05-25 18:00:00+02:00,0.0,29.0,0.0
2023-05-25 19:00:00+02:00,0.0,266.0,0.0
2023-05-25 20:00:00+02:00,0.0,326.0,0.0
2023-05-25 21:00:00+02:00,0.0,268.0,0.0
2023-05-25 22:00:00+02:00,17.0,179.0,17.0
2023-05-25 23:00:00+02:00,87.0,135.0,87.0
2023-05-26 00:00:00+02:00,20.0,93.0,20.0
2023-05-26 01:00:00+02:00,180.0,51.0,180.0
2023-05-26 02:00:00+02:00,344.0,89.0,344.0
2023-05-26 03:00:00+02:00,384.0,82.0,384.0
2023-05-26 04:00:00+02:00,387.0,144.0,387.0
2023-05-26 05:00:00+02:00,311.0,237.0,311.0
2023-05-26 06:00:00+02:00,88.0,344.0,88.0
2023-05-26 07:00:00+02:00,0.0,197.0,0.0
2023-05-26 08:00:00+02:00,163.0,111.0,163.0
2023-05-26 09:00:00+02:00,271.0,2.0,271.0
2023-05-26 10:00:00+02:00,165.0,0.0,165.0
2023-05-26 11:00:00+02:00,0.0,0.0,0.0
2023-05-26 12:00:00+02:00,0.0,0.0,0.0
2023-05-26 13:00:00+02:00,0.0,0.0,0.0
2023-05-26 14:00:00+02:00,0.0,0.0,0.0
2023-05-26 15:00:00+02:00,0.0,0.0,0.0
2023-05-26 16:00:00+02:00,0.0,0.0,0.0
2023-05-26 17:00:00+02:00,0.0,0.0,0.0
2023-05-26 18:00:00+02:00,0.0,0.0,0.0
2023-05-26 19:00:00+02:00,0.0,94.0,0.0
2023-05-26 20:00:00+02:00,0.0,179.0,0.0
2023-05-26 21:00:00+02:00,0.0,197.0,0.0
2023-05-26 22:00:00+02:00,0.0,115.0,0.0
2023-05-26 23:00:00+02:00,0.0,118.0,0.0
2023-05-27 00:00:00+02:00,0.0,1.0,0.0
2023-05-27 01:00:00+02:00,0.0,0.0,0.0
2023-05-27 02:00:00+02:00,0.0,0.0,0.0
2023-05-27 03:00:00+02:00,0.0,0.0,0.0
2023-05-27 04:00:00+02:00,0.0,0.0,0.0
2023-05-27 05:00:00+02:00,19.0,0.0,19.0
2023-05-27 06:00:00+02:00,0.0,0.0,0.0
2023-05-27 07:00:00+02:00,0.0,0.0,0.0
2023-05-27 08:00:00+02:00,36.0,0.0,36.0
2023-05-27 09:00:00+02:00,90.0,0.0,90.0
2023-05-27 10:00:00+02:00,0.0,0.0,0.0
2023-05-27 11:00:00+02:00,0.0,0.0,0.0
2023-05-27 12:00:00+02:00,0.0,0.0,0.0
2023-05-27 13:00:00+02:00,0.0,0.0,0.0
2023-05-27 14:00:00+02:00,0.0,0.0,0.0
2023-05-27 15:00:00+02:00,0.0,0.0,0.0
2023-05-27 16:00:00+02:00,0.0,0.0,0.0
2023-05-27 17:00:00+02:00,0.0,0.0,0.0
2023-05-27 18:00:00+02:00,0.0,0.0,0.0
2023-05-27 19:00:00+02:00,0.0,9.0,0.0
2023-05-27 20:00:00+02:00,0.0,231.0,0.0
2023-05-27 21:00:00+02:00,0.0,329.0,0.0
2023-05-27 22:00:00+02:00,0.0,279.0,0.0
2023-05-27 23:00:00+02:00,0.0,125.0,0.0
2023-05-28 00:00:00+02:00,0.0,61.0,0.0
2023-05-28 01:00:00+02:00,0.0,4.0,0.0
2023-05-28 02:00:00+02:00,0.0,14.0,0.0
2023-05-28 03:00:00+02:00,55.0,0.0,55.0
2023-05-28 04:00:00+02:00,130.0,10.0,130.0
2023-05-28 05:00:00+02:00,332.0,107.0,332.0
2023-05-28 06:00:00+02:00,288.0,68.0,288.0
2023-05-28 07:00:00+02:00,237.0,4.0,237.0
2023-05-28 08:00:00+02:00,72.0,0.0,72.0
2023-05-28 09:00:00+02:00,0.0,0.0,0.0
2023-05-28 10:00:00+02:00,0.0,0.0,0.0
2023-05-28 11:00:00+02:00,0.0,0.0,0.0
2023-05-28 12:00:00+02:00,0.0,0.0,0.0
2023-05-28 13:00:00+02:00,0.0,0.0,0.0
2023-05-28 14:00:00+02:00,0.0,0.0,0.0
2023-05-28 15:00:00+02:00,0.0,0.0,0.0
2023-05-28 16:00:00+02:00,0.0,0.0,0.0
2023-05-28 17:00:00+02:00,0.0,0.0,0.0
2023-05-28 18:00:00+02:00,0.0,0.0,0.0
2023-05-28 19:00:00+02:00,0.0,0.0,0.0
2023-05-28 20:00:00+02:00,0.0,0.0,0.0
2023-05-28 21:00:00+02:00,0.0,0.0,0.0
2023-05-28 22:00:00+02:00,0.0,0.0,0.0
2023-05-28 23:00:00+02:00,0.0,0.0,0.0
2023-05-29 00:00:00+02:00,0.0,0.0,0.0
2023-05-29 01:00:00+02:00,125.0,0.0,125.0
2023-05-29 02:00:00+02:00,264.0,0.0,264.0
2023-05-29 03:00:00+02:00,265.0,0.0,265.0
2023-05-29 04:00:00+02:00,93.0,0.0,93.0
2023-05-29 05:00:00+02:00,16.0,0.0,16.0
2023-05-29 06:00:00+02:00,0.0,0.0,0.0
2023-05-29 07:00:00+02:00,0.0,0.0,0.0
2023-05-29 08:00:00+02:00,0.0,0.0,0.0
2023-05-29 09:00:00+02:00,0.0,0.0,0.0
2023-05-29 10:00:00+02:00,0.0,0.0,0.0
2023-05-29 11:00:00+02:00,0.0,0.0,0.0
2023-05-29 12:00:00+02:00,0.0,0.0,0.0
2023-05-29 13:00:00+02:00,0.0,0.0,0.0
2023-05-29 14:00:00+02:00,0.0,0.0,0.0
2023-05-29 15:00:00+02:00,0.0,0.0,0.0
2023-05-29 16:00:00+02:00,0.0,0.0,0.0
2023-05-29 17:00:00+02:00,0.0,0.0,0.0
2023-05-29 18:00:00+02:00,0.0,0.0,0.0
2023-05-29 19:00:00+02:00,0.0,0.0,0.0
2023-05-29 20:00:00+02:00,0.0,0.0,0.0
2023-05-29 21:00:00+02:00,0.0,0.0,0.0
2023-05-29 22:00:00+02:00,0.0,0.0,0.0
2023-05-29 23:00:00+02:00,0.0,0.0,0.0
2023-05-30 00:00:00+02:00,0.0,0.0,0.0
2023-05-30 01:00:00+02:00,0.0,0.0,0.0
2023-05-30 02:00:00+02:00,0.0,0.0,0.0
2023-05-30 03:00:00+02:00,0.0,0.0,0.0
2023-05-30 04:00:00+02:00,0.0,0.0,0.0
2023-05-30 05:00:00+02:00,0.0,0.0,0.0
2023-05-30 06:00:00+02:00,0.0,88.0,0.0
2023-05-30 07:00:00+02:00,0.0,104.0,0.0
2023-05-30 08:00:00+02:00,0.0,14.0,0.0
2023-05-30 09:00:00+02:00,0.0,0.0,0.0
2023-05-30 10:00:00+02:00,0.0,0.0,0.0
2023-05-30 11:00:00+02:00,0.0,0.0,0.0
2023-05-30 12:00:00+02:00,0.0,0.0,0.0
2023-05-30 13:00:00+02:00,0.0,0.0,0.0
2023-05-30 14:00:00+02:00,0.0,0.0,0.0
2023-05-30 15:00:00+02:00,0.0,0.0,0.0
2023-05-30 16:00:00+02:00,0.0,0.0,0.0
2023-05-30 17:00:00+02:00,0.0,0.0,0.0
2023-05-30 18:00:00+02:00,0.0,32.0,0.0
2023-05-30 19:00:00+02:00,0.0,134.0,0.0
2023-05-30 20:00:00+02:00,0.0,176.0,0.0
2023-05-30 21:00:00+02:00,0.0,143.0,0.0
2023-05-30 22:00:00+02:00,0.0,0.0,0.0
2023-05-30 23:00:00+02:00,0.0,0.0,0.0
2023-05-31 00:00:00+02:00,0.0,0.0,0.0
2023-05-31 01:00:00+02:00,39.0,0.0,39.0
2023-05-31 02:00:00+02:00,122.0,0.0,122.0
2023-05-31 03:00:00+02:00,139.0,0.0,139.0
2023-05-31 04:00:00+02:00,51.0,0.0,51.0
2023-05-31 05:00:00+02:00,0.0,23.0,0.0
2023-05-31 06:00:00+02:00,0.0,374.0,0.0
2023-05-31 07:00:00+02:00,0.0,272.0,0.0
2023-05-31 08:00:00+02:00,0.0,27.0,0.0
2023-05-31 09:00:00+02:00,0.0,0.0,0.0
2023-05-31 10:00:00+02:00,0.0,0.0,0.0
2023-05-31 11:00:00+02:00,0.0,0.0,0.0
2023-05-31 12:00:00+02:00,0.0,0.0,0.0
2023-05-31 13:00:00+02:00,0.0,0.0,0.0
2023-05-31 14:00:00+02:00,0.0,0.0,0.0
2023-05-31 15:00:00+02:00,0.0,0.0,0.0
2023-05-31 16:00:00+02:00,0.0,0.0,0.0
2023-05-31 17:00:00+02:00,0.0,0.0,0.0
2023-05-31 18:00:00+02:00,0.0,22.0,0.0
2023-05-31 19:00:00+02:00,0.0,259.0,0.0
2023-05-31 20:00:00+02:00,0.0,357.0,0.0
2023-05-31 21:00:00+02:00,0.0,257.0,0.0
2023-05-31 22:00:00+02:00,0.0,97.0,0.0
2023-05-31 23:00:00+02:00,0.0,3.0,0.0
2023-06-01 00:00:00+02:00,0.0,0.0,0.0
2023-06-01 01:00:00+02:00,0.0,0.0,0.0
2023-06-01 02:00:00+02:00,25.0,0.0,25.0
2023-06-01 03:00:00+02:00,35.0,0.0,35.0
2023-06-01 04:00:00+02:00,104.0,0.0,104.0
2023-06-01 05:00:00+02:00,0.0,2.0,0.0
2023-06-01 06:00:00+02:00,75.0,332.0,75.0
2023-06-01 07:00:00+02:00,0.0,373.0,0.0
2023-06-01 08:00:00+02:00,172.0,231.0,172.0
2023-06-01 09:00:00+02:00,222.0,1.0,222.0
2023-06-01 10:00:00+02:00,575.0,0.0,575.0
2023-06-01 11:00:00+02:00,485.0,0.0,485.0
2023-06-01 12:00:00+02:00,343.0,0.0,343.0
2023-06-01 13:00:00+02:00,201.0,0.0,201.0
2023-06-01 14:00:00+02:00,18.0,0.0,18.0
2023-06-01 15:00:00+02:00,0.0,0.0,0.0
2023-06-01 16:00:00+02:00,0.0,0.0,0.0
2023-06-01 17:00:00+02:00,0.0,0.0,0.0
2023-06-01 18:00:00+02:00,0.0,221.0,0.0
2023-06-01 19:00:00+02:00,0.0,491.0,0.0
2023-06-01 20:00:00+02:00,0.0,545.0,0.0
2023-06-01 21:00:00+02:00,0.0,492.0,0.0
2023-06-01 22:00:00+02:00,0.0,321.0,0.0
2023-06-01 23:00:00+02:00,0.0,145.0,0.0
2023-06-02 00:00:00+02:00,0.0,29.0,0.0
2023-06-02 01:00:00+02:00,0.0,91.0,0.0
2023-06-02 02:00:00+02:00,79.0,105.0,79.0
2023-06-02 03:00:00+02:00,180.0,182.0,180.0
2023-06-02 04:00:00+02:00,62.0,236.0,62.0
2023-06-02 05:00:00+02:00,0.0,462.0,0.0
2023-06-02 06:00:00+02:00,58.0,844.0,58.0
2023-06-02 07:00:00+02:00,0.0,795.0,0.0
2023-06-02 08:00:00+02:00,0.0,612.0,0.0
2023-06-02 09:00:00+02:00,0.0,258.0,0.0
2023-06-02 10:00:00+02:00,55.0,7.0,55.0
2023-06-02 11:00:00+02:00,0.0,0.0,0.0
2023-06-02 12:00:00+02:00,0.0,0.0,0.0
2023-06-02 13:00:00+02:00,0.0,0.0,0.0
