end,production_resource_name,start,avail_qty,nominal_power,Total_Capacity
2022-01-09 11:00:00+00:00,AET Leventina,2022-01-09 07:00:00+00:00,56.0,226.0,226
2022-01-11 10:00:00+00:00,AET Leventina,2022-01-11 06:00:00+00:00,105.0,226.0,226
2022-01-18 10:00:00+00:00,AET Leventina,2022-01-18 06:00:00+00:00,105.0,226.0,226
2022-02-15 10:00:00+00:00,AET Leventina,2022-02-15 06:00:00+00:00,105.0,226.0,226
2022-02-16 14:00:00+00:00,AET Leventina,2022-02-16 09:30:00+00:00,90.0,226.0,226
2022-02-17 10:00:00+00:00,AET Leventina,2022-02-17 06:00:00+00:00,121.0,226.0,226
2022-02-22 10:00:00+00:00,AET Leventina,2022-02-22 06:00:00+00:00,105.0,226.0,226
2022-02-24 10:00:00+00:00,AET Leventina,2022-02-24 06:00:00+00:00,124.0,226.0,226
2022-03-31 22:30:00+00:00,AET Leventina,2022-03-28 19:30:00+00:00,56.0,226.0,226
2022-05-12 14:30:00+00:00,AET Leventina,2022-05-12 12:30:00+00:00,71.0,226.0,226
2022-12-06 10:00:00+00:00,AET Leventina,2022-12-06 06:00:00+00:00,91.0,226.0,226
2022-12-14 10:00:00+00:00,AET Leventina,2022-12-14 06:00:00+00:00,117.0,226.0,226
2022-12-20 10:00:00+00:00,AET Leventina,2022-12-20 06:00:00+00:00,98.0,226.0,226
2022-01-19 05:00:00+00:00,Blenio (OFIBLE),2022-01-15 08:00:00+00:00,72.0,540.0,540
2022-01-15 08:00:00+00:00,Blenio (OFIBLE),2022-01-14 23:00:00+00:00,0.0,120.0,540
2022-01-24 05:00:00+00:00,Blenio (OFIBLE),2022-01-19 05:00:00+00:00,150.0,420.0,540
2022-02-21 23:00:00+00:00,Blenio (OFIBLE),2022-02-13 15:00:00+00:00,0.0,120.0,540
2022-02-23 16:00:00+00:00,Blenio (OFIBLE),2022-02-22 06:00:00+00:00,304.0,420.0,540
2022-04-21 16:00:00+00:00,Blenio (OFIBLE),2022-04-21 04:00:00+00:00,304.0,420.0,540
2022-04-28 15:00:00+00:00,Blenio (OFIBLE),2022-04-27 05:00:00+00:00,0.0,120.0,540
2022-05-10 22:00:00+00:00,Blenio (OFIBLE),2022-05-09 05:00:00+00:00,260.0,420.0,540
2022-05-25 15:00:00+00:00,Blenio (OFIBLE),2022-05-23 05:00:00+00:00,253.0,420.0,540
2022-06-07 18:00:00+00:00,Blenio (OFIBLE),2022-06-07 17:45:00+00:00,505.0,840.0,540
2022-06-07 17:45:00+00:00,Blenio (OFIBLE),2022-06-07 05:00:00+00:00,201.0,420.0,540
2022-06-07 18:45:00+00:00,Blenio (OFIBLE),2022-06-07 18:45:00+00:00,304.0,420.0,540
2022-06-08 18:00:00+00:00,Blenio (OFIBLE),2022-06-08 04:00:00+00:00,201.0,420.0,540
2022-06-09 18:00:00+00:00,Blenio (OFIBLE),2022-06-09 04:00:00+00:00,201.0,420.0,540
2022-06-10 15:00:00+00:00,Blenio (OFIBLE),2022-06-10 04:00:00+00:00,201.0,420.0,540
2022-06-22 13:30:00+00:00,Blenio (OFIBLE),2022-06-22 12:00:00+00:00,0.0,120.0,540
2022-07-17 15:00:00+00:00,Blenio (OFIBLE),2022-07-16 05:00:00+00:00,251.0,420.0,540
2022-08-06 18:00:00+00:00,Blenio (OFIBLE),2022-08-06 04:00:00+00:00,176.0,420.0,540
2022-08-15 15:00:00+00:00,Blenio (OFIBLE),2022-08-08 05:00:00+00:00,223.0,420.0,540
2022-08-20 22:00:00+00:00,Blenio (OFIBLE),2022-08-18 09:00:00+00:00,291.0,900.0,540
2022-08-18 09:00:00+00:00,Blenio (OFIBLE),2022-08-16 05:00:00+00:00,291.0,420.0,540
2022-08-27 22:00:00+00:00,Blenio (OFIBLE),2022-08-21 22:00:00+00:00,90.0,420.0,540
2022-08-30 16:00:00+00:00,Blenio (OFIBLE),2022-08-28 22:00:00+00:00,295.0,420.0,540
2022-09-09 16:00:00+00:00,Blenio (OFIBLE),2022-09-06 22:00:00+00:00,304.0,540.0,540
2022-09-06 22:00:00+00:00,Blenio (OFIBLE),2022-09-05 05:00:00+00:00,304.0,420.0,540
2022-09-14 10:00:00+00:00,Blenio (OFIBLE),2022-09-12 05:00:00+00:00,304.0,420.0,540
2022-09-16 16:00:00+00:00,Blenio (OFIBLE),2022-09-14 11:00:00+00:00,304.0,420.0,540
2022-09-20 14:00:00+00:00,Blenio (OFIBLE),2022-09-19 22:00:00+00:00,72.0,420.0,540
2022-10-21 16:00:00+00:00,Blenio (OFIBLE),2022-10-03 04:00:00+00:00,304.0,420.0,540
2022-11-11 17:00:00+00:00,Blenio (OFIBLE),2022-10-24 04:00:00+00:00,304.0,420.0,540
2022-11-30 17:00:00+00:00,Blenio (OFIBLE),2022-11-29 07:00:00+00:00,304.0,660.0,540
2022-11-29 07:00:00+00:00,Blenio (OFIBLE),2022-11-14 05:00:00+00:00,304.0,420.0,540
2022-12-02 17:00:00+00:00,Blenio (OFIBLE),2022-11-30 17:00:00+00:00,304.0,420.0,540
2022-12-21 17:00:00+00:00,Blenio (OFIBLE),2022-12-20 23:00:00+00:00,0.0,120.0,540
2022-04-27 13:00:00+00:00,Electra-Massa (EM),2022-01-01 00:00:00+00:00,110.0,340.0,340
2022-04-27 17:15:00+00:00,Electra-Massa (EM),2022-04-27 17:00:00+00:00,207.0,340.0,340
2022-04-29 09:30:00+00:00,Electra-Massa (EM),2022-04-27 17:15:00+00:00,207.0,340.0,340
2022-05-19 07:30:00+00:00,Electra-Massa (EM),2022-05-19 07:15:00+00:00,146.0,340.0,340
2022-05-19 08:15:00+00:00,Electra-Massa (EM),2022-05-19 07:30:00+00:00,146.0,340.0,340
2022-07-08 14:00:00+00:00,Electra-Massa (EM),2022-07-08 12:00:00+00:00,207.0,340.0,340
2022-08-03 03:15:00+00:00,Electra-Massa (EM),2022-08-03 01:00:00+00:00,207.0,340.0,340
2022-08-03 03:30:00+00:00,Electra-Massa (EM),2022-08-03 03:15:00+00:00,207.0,340.0,340
2022-08-18 13:45:00+00:00,Electra-Massa (EM),2022-08-18 10:00:00+00:00,207.0,340.0,340
2022-08-18 13:45:00+00:00,Electra-Massa (EM),2022-08-18 13:45:00+00:00,207.0,340.0,340
2022-09-14 14:00:00+00:00,Electra-Massa (EM),2022-09-14 10:00:00+00:00,13.0,340.0,340
2022-09-15 14:00:00+00:00,Electra-Massa (EM),2022-09-15 10:00:00+00:00,13.0,340.0,340
2022-09-18 16:15:00+00:00,Electra-Massa (EM),2022-09-18 16:15:00+00:00,207.0,340.0,340
2022-09-18 17:30:00+00:00,Electra-Massa (EM),2022-09-18 16:15:00+00:00,207.0,340.0,340
2022-09-19 17:00:00+00:00,Electra-Massa (EM),2022-09-19 15:45:00+00:00,207.0,340.0,340
2022-09-19 15:45:00+00:00,Electra-Massa (EM),2022-09-19 15:45:00+00:00,207.0,340.0,340
2022-09-21 10:00:00+00:00,Electra-Massa (EM),2022-09-21 04:00:00+00:00,13.0,340.0,340
2022-09-29 13:30:00+00:00,Electra-Massa (EM),2022-09-29 04:00:00+00:00,207.0,340.0,340
2022-09-29 13:45:00+00:00,Electra-Massa (EM),2022-09-29 13:30:00+00:00,207.0,340.0,340
2022-10-06 12:00:00+00:00,Electra-Massa (EM),2022-10-06 10:00:00+00:00,207.0,340.0,340
2022-10-08 11:00:00+00:00,Electra-Massa (EM),2022-10-07 22:00:00+00:00,236.0,340.0,340
2022-10-18 14:00:00+00:00,Electra-Massa (EM),2022-10-17 11:00:00+00:00,110.0,340.0,340
2022-10-25 15:00:00+00:00,Electra-Massa (EM),2022-10-25 05:00:00+00:00,146.0,340.0,340
2022-12-07 18:30:00+00:00,Electra-Massa (EM),2022-12-07 18:30:00+00:00,207.0,340.0,340
2022-12-09 09:00:00+00:00,Electra-Massa (EM),2022-12-07 18:30:00+00:00,207.0,340.0,340
2022-04-15 12:30:00+00:00,Emosson (ESA),2022-04-10 13:00:00+00:00,35.0,230.0,420
2022-09-17 11:00:00+00:00,Emosson (ESA),2022-09-17 06:00:00+00:00,35.0,230.0,420
2022-10-20 16:00:00+00:00,Emosson (ESA),2022-10-20 06:00:00+00:00,45.0,420.0,420
2022-11-10 15:00:00+00:00,Emosson (ESA),2022-11-10 08:00:00+00:00,45.0,420.0,420
2022-12-23 16:00:00+00:00,Gde-Dixence (GD),2022-01-05 05:00:00+00:00,51744.0,82182.0,1926
2022-01-05 05:00:00+00:00,Gde-Dixence (GD),2022-01-01 00:00:00+00:00,0.0,672.0,1926
2022-12-31 23:00:00+00:00,Gde-Dixence (GD),2022-12-23 16:00:00+00:00,0.0,672.0,1926
2022-01-05 06:00:00+00:00,Hongrin-Léman (FMHL),2022-01-01 00:00:00+00:00,356.0,484.0,484
2022-02-09 15:00:00+00:00,Hongrin-Léman (FMHL),2022-02-09 08:15:00+00:00,630.0,968.0,484
2022-02-09 08:15:00+00:00,Hongrin-Léman (FMHL),2022-01-05 06:00:00+00:00,268.0,484.0,484
2022-02-28 06:00:00+00:00,Hongrin-Léman (FMHL),2022-02-09 15:00:00+00:00,268.0,484.0,484
2022-03-04 14:00:00+00:00,Hongrin-Léman (FMHL),2022-03-04 12:00:00+00:00,690.0,968.0,484
2022-03-04 12:00:00+00:00,Hongrin-Léman (FMHL),2022-02-28 06:00:00+00:00,328.0,484.0,484
2022-03-10 16:45:00+00:00,Hongrin-Léman (FMHL),2022-03-04 14:00:00+00:00,328.0,484.0,484
2022-03-10 17:00:00+00:00,Hongrin-Léman (FMHL),2022-03-10 16:45:00+00:00,328.0,484.0,484
2022-04-01 13:00:00+00:00,Hongrin-Léman (FMHL),2022-03-18 12:00:00+00:00,1024.0,1452.0,484
2022-03-18 12:00:00+00:00,Hongrin-Léman (FMHL),2022-03-10 17:00:00+00:00,300.0,484.0,484
2022-04-07 17:30:00+00:00,Hongrin-Léman (FMHL),2022-04-01 13:00:00+00:00,300.0,484.0,484
2022-04-07 17:45:00+00:00,Hongrin-Léman (FMHL),2022-04-07 17:30:00+00:00,328.0,484.0,484
2022-04-14 13:00:00+00:00,Hongrin-Léman (FMHL),2022-04-14 11:00:00+00:00,568.0,968.0,484
2022-04-14 11:00:00+00:00,Hongrin-Léman (FMHL),2022-04-07 17:45:00+00:00,206.0,484.0,484
2022-04-18 19:15:00+00:00,Hongrin-Léman (FMHL),2022-04-14 13:00:00+00:00,206.0,484.0,484
2022-04-18 19:30:00+00:00,Hongrin-Léman (FMHL),2022-04-18 19:15:00+00:00,328.0,484.0,484
2022-04-18 19:45:00+00:00,Hongrin-Léman (FMHL),2022-04-18 19:30:00+00:00,206.0,484.0,484
2022-04-18 20:00:00+00:00,Hongrin-Léman (FMHL),2022-04-18 19:45:00+00:00,206.0,484.0,484
2022-04-26 16:15:00+00:00,Hongrin-Léman (FMHL),2022-04-18 20:00:00+00:00,328.0,484.0,484
2022-04-26 16:30:00+00:00,Hongrin-Léman (FMHL),2022-04-26 16:15:00+00:00,328.0,484.0,484
2022-05-05 05:00:00+00:00,Hongrin-Léman (FMHL),2022-04-26 18:00:00+00:00,568.0,968.0,484
2022-04-26 18:00:00+00:00,Hongrin-Léman (FMHL),2022-04-26 16:30:00+00:00,206.0,484.0,484
2022-05-25 12:30:00+00:00,Hongrin-Léman (FMHL),2022-05-25 12:15:00+00:00,206.0,484.0,484
2022-08-19 15:00:00+00:00,Hongrin-Léman (FMHL),2022-07-30 10:45:00+00:00,2382.0,3388.0,484
2022-07-30 10:45:00+00:00,Hongrin-Léman (FMHL),2022-05-25 12:30:00+00:00,328.0,484.0,484
2022-08-24 13:15:00+00:00,Hongrin-Léman (FMHL),2022-08-24 08:45:00+00:00,626.0,968.0,484
2022-08-24 08:45:00+00:00,Hongrin-Léman (FMHL),2022-08-22 05:00:00+00:00,264.0,484.0,484
2022-08-25 11:45:00+00:00,Hongrin-Léman (FMHL),2022-08-24 13:15:00+00:00,264.0,484.0,484
2022-08-25 12:00:00+00:00,Hongrin-Léman (FMHL),2022-08-25 11:45:00+00:00,148.0,484.0,484
2022-09-16 16:00:00+00:00,Hongrin-Léman (FMHL),2022-08-25 12:00:00+00:00,176.0,484.0,484
2022-09-21 13:00:00+00:00,Hongrin-Léman (FMHL),2022-09-21 11:00:00+00:00,360.0,484.0,484
2022-09-23 13:00:00+00:00,Hongrin-Léman (FMHL),2022-09-23 11:00:00+00:00,298.0,484.0,484
2022-10-14 14:00:00+00:00,Hongrin-Léman (FMHL),2022-09-26 05:00:00+00:00,298.0,484.0,484
2022-10-28 13:00:00+00:00,Hongrin-Léman (FMHL),2022-10-28 11:00:00+00:00,294.0,484.0,484
2022-11-02 16:00:00+00:00,Hongrin-Léman (FMHL),2022-11-02 06:00:00+00:00,362.0,484.0,484
2022-11-10 15:00:00+00:00,Hongrin-Léman (FMHL),2022-11-10 11:00:00+00:00,360.0,484.0,484
2022-11-11 14:00:00+00:00,Hongrin-Léman (FMHL),2022-11-11 12:00:00+00:00,294.0,484.0,484
2022-11-12 17:15:00+00:00,Hongrin-Léman (FMHL),2022-11-12 16:00:00+00:00,362.0,484.0,484
2022-11-12 16:00:00+00:00,Hongrin-Léman (FMHL),2022-11-12 16:00:00+00:00,362.0,484.0,484
2022-11-18 16:00:00+00:00,Hongrin-Léman (FMHL),2022-11-18 06:00:00+00:00,341.0,484.0,484
2022-11-25 14:00:00+00:00,Hongrin-Léman (FMHL),2022-11-25 12:00:00+00:00,294.0,484.0,484
2022-11-28 12:00:00+00:00,Hongrin-Léman (FMHL),2022-11-28 07:00:00+00:00,360.0,484.0,484
2022-12-01 14:30:00+00:00,Hongrin-Léman (FMHL),2022-12-01 09:00:00+00:00,360.0,484.0,484
2022-12-08 16:00:00+00:00,Hongrin-Léman (FMHL),2022-12-08 12:00:00+00:00,298.0,484.0,484
2022-12-12 12:00:00+00:00,Hongrin-Léman (FMHL),2022-12-12 11:45:00+00:00,362.0,484.0,484
2022-12-12 14:00:00+00:00,Hongrin-Léman (FMHL),2022-12-12 12:00:00+00:00,722.0,968.0,484
2022-12-16 14:00:00+00:00,Hongrin-Léman (FMHL),2022-12-16 12:00:00+00:00,294.0,484.0,484
2022-12-20 15:00:00+00:00,Hongrin-Léman (FMHL),2022-12-20 06:00:00+00:00,298.0,484.0,484
2022-12-22 14:00:00+00:00,Hongrin-Léman (FMHL),2022-12-22 12:00:00+00:00,294.0,484.0,484
2022-07-01 14:00:00+00:00,KKB - KernKW Beznau,2022-04-29 06:00:00+00:00,0.0,365.0,
2022-07-15 18:00:00+00:00,KKB - KernKW Beznau,2022-07-15 13:00:00+00:00,480.0,730.0,
2022-07-16 18:00:00+00:00,KKB - KernKW Beznau,2022-07-16 13:00:00+00:00,480.0,730.0,
2022-07-17 18:00:00+00:00,KKB - KernKW Beznau,2022-07-17 13:00:00+00:00,480.0,730.0,
2022-07-18 20:00:00+00:00,KKB - KernKW Beznau,2022-07-18 14:00:00+00:00,366.0,730.0,
2022-07-19 20:00:00+00:00,KKB - KernKW Beznau,2022-07-19 14:00:00+00:00,366.0,730.0,
2022-07-20 20:00:00+00:00,KKB - KernKW Beznau,2022-07-20 14:00:00+00:00,366.0,730.0,
2022-07-21 20:00:00+00:00,KKB - KernKW Beznau,2022-07-21 14:00:00+00:00,366.0,730.0,
2022-07-22 20:00:00+00:00,KKB - KernKW Beznau,2022-07-22 14:00:00+00:00,366.0,730.0,
2022-07-23 20:00:00+00:00,KKB - KernKW Beznau,2022-07-23 14:00:00+00:00,366.0,730.0,
2022-07-24 20:00:00+00:00,KKB - KernKW Beznau,2022-07-24 14:00:00+00:00,366.0,730.0,
2022-07-25 20:00:00+00:00,KKB - KernKW Beznau,2022-07-25 14:00:00+00:00,366.0,730.0,
2022-07-28 20:00:00+00:00,KKB - KernKW Beznau,2022-07-27 14:00:00+00:00,488.0,1095.0,
2022-07-27 14:00:00+00:00,KKB - KernKW Beznau,2022-07-27 11:00:00+00:00,122.0,365.0,
2022-07-29 20:00:00+00:00,KKB - KernKW Beznau,2022-07-29 14:00:00+00:00,366.0,730.0,
2022-07-30 20:00:00+00:00,KKB - KernKW Beznau,2022-07-30 14:00:00+00:00,366.0,730.0,
2022-07-31 20:00:00+00:00,KKB - KernKW Beznau,2022-07-31 14:00:00+00:00,366.0,730.0,
2022-08-01 20:00:00+00:00,KKB - KernKW Beznau,2022-08-01 14:00:00+00:00,366.0,730.0,
2022-08-02 20:00:00+00:00,KKB - KernKW Beznau,2022-08-02 08:00:00+00:00,366.0,730.0,
2022-08-05 01:00:00+00:00,KKB - KernKW Beznau,2022-08-04 08:00:00+00:00,366.0,730.0,
2022-08-06 01:00:00+00:00,KKB - KernKW Beznau,2022-08-05 08:00:00+00:00,366.0,730.0,
2022-08-06 22:00:00+00:00,KKB - KernKW Beznau,2022-08-06 10:00:00+00:00,366.0,730.0,
2022-08-07 22:00:00+00:00,KKB - KernKW Beznau,2022-08-07 10:00:00+00:00,183.0,365.0,
2022-08-22 09:00:00+00:00,KKB - KernKW Beznau,2022-08-08 04:00:00+00:00,0.0,365.0,
2022-08-23 01:30:00+00:00,KKB - KernKW Beznau,2022-08-23 01:30:00+00:00,185.0,365.0,
2022-08-23 17:00:00+00:00,KKB - KernKW Beznau,2022-08-23 01:30:00+00:00,185.0,365.0,
2022-10-07 07:00:00+00:00,KKB - KernKW Beznau,2022-10-07 07:00:00+00:00,0.0,365.0,
2022-10-07 19:00:00+00:00,KKB - KernKW Beznau,2022-10-07 07:00:00+00:00,0.0,365.0,
2022-03-05 08:15:00+00:00,KKL - KernKW Leibstadt AG,2022-03-05 07:15:00+00:00,870.0,1233.0,
2022-03-13 07:45:00+00:00,KKL - KernKW Leibstadt AG,2022-03-13 06:45:00+00:00,870.0,1233.0,
2022-07-12 12:00:00+00:00,KKL - KernKW Leibstadt AG,2022-06-12 17:00:00+00:00,0.0,1233.0,
2022-09-25 21:45:00+00:00,KKL - KernKW Leibstadt AG,2022-09-25 21:30:00+00:00,0.0,1233.0,
2022-09-26 10:00:00+00:00,KKL - KernKW Leibstadt AG,2022-09-25 21:45:00+00:00,0.0,1233.0,
2022-10-11 14:00:00+00:00,KKL - KernKW Leibstadt AG,2022-10-11 08:00:00+00:00,1044.0,1233.0,
2022-12-03 09:15:00+00:00,KKL - KernKW Leibstadt AG,2022-12-03 05:30:00+00:00,883.0,1233.0,
2022-03-09 16:00:00+00:00,KLL - KW Linth-Limmern AG,2022-01-04 12:00:00+00:00,0.0,6674.0,1524
2022-01-04 12:00:00+00:00,KLL - KW Linth-Limmern AG,2022-01-01 00:00:00+00:00,0.0,250.0,1524
2022-03-11 15:15:00+00:00,KLL - KW Linth-Limmern AG,2022-03-11 15:00:00+00:00,0.0,250.0,1524
2022-03-14 16:00:00+00:00,KLL - KW Linth-Limmern AG,2022-03-11 15:15:00+00:00,0.0,250.0,1524
2022-03-15 13:45:00+00:00,KLL - KW Linth-Limmern AG,2022-03-15 06:00:00+00:00,0.0,1000.0,1524
2022-03-15 17:00:00+00:00,KLL - KW Linth-Limmern AG,2022-03-15 16:45:00+00:00,0.0,250.0,1524
2022-03-15 18:45:00+00:00,KLL - KW Linth-Limmern AG,2022-03-15 17:00:00+00:00,0.0,250.0,1524
2022-03-15 18:45:00+00:00,KLL - KW Linth-Limmern AG,2022-03-15 18:45:00+00:00,0.0,250.0,1524
2022-03-16 02:15:00+00:00,KLL - KW Linth-Limmern AG,2022-03-16 00:45:00+00:00,0.0,250.0,1524
2022-03-16 00:45:00+00:00,KLL - KW Linth-Limmern AG,2022-03-16 00:45:00+00:00,0.0,250.0,1524
2022-03-16 10:00:00+00:00,KLL - KW Linth-Limmern AG,2022-03-16 03:00:00+00:00,0.0,750.0,1524
2022-03-16 03:00:00+00:00,KLL - KW Linth-Limmern AG,2022-03-16 02:45:00+00:00,0.0,250.0,1524
2022-03-16 02:45:00+00:00,KLL - KW Linth-Limmern AG,2022-03-16 02:45:00+00:00,0.0,250.0,1524
2022-03-20 08:15:00+00:00,KLL - KW Linth-Limmern AG,2022-03-20 08:15:00+00:00,0.0,250.0,1524
2022-03-20 09:15:00+00:00,KLL - KW Linth-Limmern AG,2022-03-20 08:15:00+00:00,0.0,250.0,1524
2022-03-20 09:15:00+00:00,KLL - KW Linth-Limmern AG,2022-03-20 09:15:00+00:00,0.0,250.0,1524
2022-03-26 19:30:00+00:00,KLL - KW Linth-Limmern AG,2022-03-26 19:15:00+00:00,0.0,250.0,1524
2022-03-26 22:30:00+00:00,KLL - KW Linth-Limmern AG,2022-03-26 19:30:00+00:00,0.0,250.0,1524
2022-03-31 12:30:00+00:00,KLL - KW Linth-Limmern AG,2022-03-31 11:00:00+00:00,0.0,694.0,1524
2022-03-31 14:00:00+00:00,KLL - KW Linth-Limmern AG,2022-03-31 12:30:00+00:00,0.0,102.0,1524
2022-04-06 09:30:00+00:00,KLL - KW Linth-Limmern AG,2022-04-06 08:30:00+00:00,0.0,250.0,1524
2022-04-17 21:30:00+00:00,KLL - KW Linth-Limmern AG,2022-04-17 21:15:00+00:00,0.0,250.0,1524
2022-04-19 14:00:00+00:00,KLL - KW Linth-Limmern AG,2022-04-19 05:00:00+00:00,0.0,500.0,1524
2022-04-19 05:00:00+00:00,KLL - KW Linth-Limmern AG,2022-04-17 21:30:00+00:00,0.0,250.0,1524
2022-04-26 09:30:00+00:00,KLL - KW Linth-Limmern AG,2022-04-26 05:00:00+00:00,0.0,138.0,1524
2022-05-04 15:00:00+00:00,KLL - KW Linth-Limmern AG,2022-05-03 05:00:00+00:00,0.0,250.0,1524
2022-05-10 14:00:00+00:00,KLL - KW Linth-Limmern AG,2022-05-10 05:00:00+00:00,0.0,138.0,1524
2022-05-14 15:15:00+00:00,KLL - KW Linth-Limmern AG,2022-05-14 15:15:00+00:00,0.0,250.0,1524
2022-05-14 17:00:00+00:00,KLL - KW Linth-Limmern AG,2022-05-14 15:15:00+00:00,0.0,250.0,1524
