Dispa_SET_Time_Step,Biomass_Actual_Aggregated,Biomass_Actual_Consumption,Fossil_Brown_coal-Lignite_Actual_Aggregated,Fossil_Brown_coal-Lignite_Actual_Consumption,Fossil_Coal-derived_gas_Actual_Aggregated,Fossil_Coal-derived_gas_Actual_Consumption,Fossil_Gas_Actual_Aggregated,Fossil_Gas_Actual_Consumption,Fossil_Hard_coal_Actual_Aggregated,Fossil_Hard_coal_Actual_Consumption,Fossil_Oil_Actual_Aggregated,Fossil_Oil_Actual_Consumption,Fossil_Oil_shale_Actual_Aggregated,Fossil_Oil_shale_Actual_Consumption,Fossil_Peat_Actual_Aggregated,Fossil_Peat_Actual_Consumption,Geothermal_Actual_Aggregated,Geothermal_Actual_Consumption,Hydro_Pumped_Storage_Actual_Aggregated,Hydro_Pumped_Storage_Actual_Consumption,Hydro_Run-of-river_and_poundage_Actual_Aggregated,Hydro_Run-of-river_and_poundage_Actual_Consumption,Hydro_Water_Reservoir_Actual_Aggregated,Hydro_Water_Reservoir_Actual_Consumption,Marine_Actual_Aggregated,Marine_Actual_Consumption,Nuclear_Actual_Aggregated,Nuclear_Actual_Consumption,Other_Actual_Aggregated,Other_Actual_Consumption,Other_renewable_Actual_Aggregated,Other_renewable_Actual_Consumption,Solar_Actual_Aggregated,Solar_Actual_Consumption,Waste_Actual_Aggregated,Waste_Actual_Consumption,Wind_Offshore_Actual_Aggregated,Wind_Offshore_Actual_Consumption,Wind_Onshore_Actual_Aggregated,Wind_Onshore_Actual_Consumption
2023-01-01 11:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1167,28,1215,11,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,4134,1064,n/e,n/e,96,0,426,0,1988,19,2047,0
2023-01-01 12:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1179,28,1210,11,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,4231,1064,n/e,n/e,89,0,417,0,1854,3,1638,0
2023-01-01 13:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1234,26,1215,12,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,485,0,3696,1134,n/e,n/e,20,0,431,0,1775,7,1755,0
2023-01-01 14:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1287,24,1223,11,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,485,0,3008,1207,n/e,n/e,23,0,433,0,1868,13,1650,0
2023-01-01 15:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1289,24,1230,10,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,485,0,2581,1094,n/e,n/e,3,0,430,0,1392,9,1368,0
2023-01-01 16:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1389,26,1362,10,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,485,0,2960,998,n/e,n/e,1,1,426,0,1223,6,1200,0
2023-01-01 17:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1491,24,1410,10,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,2874,992,n/e,n/e,1,1,433,0,1265,7,1285,0
2023-01-01 18:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1604,24,1365,10,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,2139,1047,n/e,n/e,1,1,431,0,1084,2,1304,0
2023-01-01 19:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1661,24,1232,10,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,1811,1123,n/e,n/e,1,1,429,0,987,2,1176,0
2023-01-01 20:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1619,24,1219,14,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,1888,1189,n/e,n/e,1,1,425,0,1017,5,1114,0
2023-01-01 21:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1784,24,1223,16,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,1393,1266,n/e,n/e,1,1,426,0,972,6,678,0
2023-01-01 22:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1799,19,1245,18,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,1225,1190,n/e,n/e,1,1,431,0,888,8,723,1
2023-01-01 23:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1725,19,1206,20,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,1195,1353,n/e,n/e,1,1,439,0,1312,4,688,0
2023-01-02 00:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1798,25,1202,22,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,1370,1377,n/e,n/e,1,1,422,0,964,3,922,0
2023-01-02 01:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1834,23,1244,25,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,1553,1277,n/e,n/e,1,1,417,0,622,20,1155,0
2023-01-02 02:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1627,23,1226,24,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,2130,1283,n/e,n/e,1,1,426,0,587,18,1199,0
2023-01-02 03:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1522,23,1281,26,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,2157,1398,n/e,n/e,1,1,416,0,458,18,1150,0
2023-01-02 04:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1479,25,1381,22,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,2022,1486,n/e,n/e,1,1,430,0,417,2,1109,0
2023-01-02 05:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1594,23,1480,22,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,1621,1651,n/e,n/e,1,1,414,0,416,2,1231,0
2023-01-02 06:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1845,28,1662,22,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,1943,1738,n/e,n/e,1,1,374,4,503,5,1183,0
2023-01-02 07:00:00+00:00,44,0,n/e,n/e,n/e,n/e,2026,28,1939,19,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,2056,1642,n/e,n/e,1,1,376,10,796,6,919,0
2023-01-02 08:00:00+00:00,45,0,n/e,n/e,n/e,n/e,2098,29,2025,15,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,2002,1591,n/e,n/e,1,1,411,1,878,8,705,0
2023-01-02 09:00:00+00:00,45,0,n/e,n/e,n/e,n/e,2154,30,2030,18,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,2091,1464,n/e,n/e,10,0,402,1,946,5,952,0
2023-01-02 10:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1810,26,2050,19,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,1833,1468,n/e,n/e,31,0,398,4,1356,12,951,0
2023-01-02 11:00:00+00:00,45,0,n/e,n/e,n/e,n/e,2001,24,1911,19,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,2341,1390,n/e,n/e,39,0,415,1,1233,7,1176,0
2023-01-02 12:00:00+00:00,45,0,n/e,n/e,n/e,n/e,2135,24,2017,22,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,2691,1229,n/e,n/e,50,0,400,1,990,6,1341,0
2023-01-02 13:00:00+00:00,45,0,n/e,n/e,n/e,n/e,2147,24,2088,27,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,2585,1332,n/e,n/e,27,0,409,1,1129,5,963,0
2023-01-02 14:00:00+00:00,44,0,n/e,n/e,n/e,n/e,2076,24,2083,25,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,2551,1336,n/e,n/e,18,0,409,0,1022,4,1190,0
2023-01-02 15:00:00+00:00,44,0,n/e,n/e,n/e,n/e,2136,24,2101,31,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,2618,1342,n/e,n/e,1,1,410,0,1083,6,1014,1
2023-01-02 16:00:00+00:00,45,0,n/e,n/e,n/e,n/e,2269,24,2340,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,3395,1280,n/e,n/e,0,1,411,0,883,4,1113,0
2023-01-02 17:00:00+00:00,45,0,n/e,n/e,n/e,n/e,2446,25,2560,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,3486,1229,n/e,n/e,0,1,410,0,1042,6,1026,0
2023-01-02 18:00:00+00:00,45,0,n/e,n/e,n/e,n/e,2476,26,2603,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,3595,1198,n/e,n/e,0,1,400,0,1012,3,871,0
2023-01-02 19:00:00+00:00,45,0,n/e,n/e,n/e,n/e,2292,27,2577,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,3157,1205,n/e,n/e,0,1,381,0,1045,4,948,0
2023-01-02 20:00:00+00:00,45,0,n/e,n/e,n/e,n/e,2191,25,2483,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,2760,1254,n/e,n/e,0,1,370,0,786,3,877,0
2023-01-02 21:00:00+00:00,45,0,n/e,n/e,n/e,n/e,2233,25,2458,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,2594,1236,n/e,n/e,0,1,363,0,632,2,819,0
2023-01-02 22:00:00+00:00,45,0,n/e,n/e,n/e,n/e,2068,24,2609,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,2098,1224,n/e,n/e,0,1,387,0,614,3,721,0
2023-01-02 23:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1654,26,2526,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,1299,1296,n/e,n/e,0,1,398,0,607,2,598,0
2023-01-03 00:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1445,29,2367,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,1357,1385,n/e,n/e,0,1,408,0,544,2,582,0
2023-01-03 01:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1640,29,2174,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,487,0,941,1491,n/e,n/e,0,1,406,0,417,1,531,0
2023-01-03 02:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1629,29,2154,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,1030,1417,n/e,n/e,0,1,411,0,368,2,376,0
2023-01-03 03:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1586,29,2146,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,485,0,1003,1420,n/e,n/e,0,1,415,0,424,2,336,1
2023-01-03 04:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1686,30,2489,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,899,1456,n/e,n/e,0,1,406,0,374,1,334,0
2023-01-03 05:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1792,30,2888,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,1237,1479,n/e,n/e,0,1,400,0,500,3,417,0
2023-01-03 06:00:00+00:00,45,0,n/e,n/e,n/e,n/e,2108,30,3088,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,1955,1464,n/e,n/e,0,1,394,0,524,4,577,0
2023-01-03 07:00:00+00:00,44,0,n/e,n/e,n/e,n/e,2675,26,3109,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,2289,1566,n/e,n/e,0,1,383,0,689,6,755,0
2023-01-03 08:00:00+00:00,45,0,n/e,n/e,n/e,n/e,2484,26,3096,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,2632,1580,n/e,n/e,4,0,385,0,1088,7,749,0
2023-01-03 09:00:00+00:00,45,0,n/e,n/e,n/e,n/e,2489,25,3045,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,2466,1473,n/e,n/e,21,0,387,0,1529,11,960,0
2023-01-03 10:00:00+00:00,45,0,n/e,n/e,n/e,n/e,2666,25,3015,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,489,0,2687,1383,n/e,n/e,30,0,392,0,1871,17,1034,0
2023-01-03 11:00:00+00:00,45,0,n/e,n/e,n/e,n/e,2554,25,3039,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,489,0,3070,1318,n/e,n/e,60,0,384,0,1983,17,1168,0
2023-01-03 12:00:00+00:00,45,0,n/e,n/e,n/e,n/e,2591,25,3063,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,3275,1301,n/e,n/e,24,0,393,0,1820,14,1250,0
2023-01-03 13:00:00+00:00,45,0,n/e,n/e,n/e,n/e,2338,25,3027,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,3008,1296,n/e,n/e,18,0,379,0,2172,19,1340,0
2023-01-03 14:00:00+00:00,44,0,n/e,n/e,n/e,n/e,2517,24,2971,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,3212,1295,n/e,n/e,12,0,386,0,2148,19,1446,0
2023-01-03 15:00:00+00:00,44,0,n/e,n/e,n/e,n/e,2486,24,2975,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,4066,1314,n/e,n/e,4,0,412,0,2336,19,1696,0
2023-01-03 16:00:00+00:00,45,0,n/e,n/e,n/e,n/e,2461,24,3010,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,5118,1212,n/e,n/e,0,1,403,0,2331,19,1939,0
2023-01-03 17:00:00+00:00,45,0,n/e,n/e,n/e,n/e,2313,23,3000,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,5790,1112,n/e,n/e,0,1,399,0,2396,19,2148,0
2023-01-03 18:00:00+00:00,45,0,n/e,n/e,n/e,n/e,2321,23,2956,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,6146,1074,n/e,n/e,0,1,409,0,2407,19,2323,0
2023-01-03 19:00:00+00:00,45,0,n/e,n/e,n/e,n/e,2069,25,2905,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,5956,1074,n/e,n/e,0,1,409,0,2407,19,2401,0
2023-01-03 20:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1660,33,2791,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,5407,1081,n/e,n/e,0,1,405,0,2406,19,2410,0
2023-01-03 21:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1438,30,2486,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,5112,1068,n/e,n/e,0,1,401,0,2407,19,2480,0
2023-01-03 22:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1411,29,1916,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,4656,1107,n/e,n/e,0,1,400,0,2398,19,2398,0
2023-01-03 23:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1265,29,1694,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,4475,1231,n/e,n/e,0,1,397,0,2394,6,2364,0
2023-01-04 00:00:00+00:00,45,0,n/e,n/e,n/e,n/e,928,42,1515,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,4563,1279,n/e,n/e,0,1,410,0,2408,19,2519,0
2023-01-04 01:00:00+00:00,45,0,n/e,n/e,n/e,n/e,925,35,1472,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,4484,1322,n/e,n/e,0,1,402,0,2406,19,2416,0
2023-01-04 02:00:00+00:00,45,0,n/e,n/e,n/e,n/e,918,33,1446,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,4095,1360,n/e,n/e,0,1,403,0,2223,19,2176,0
2023-01-04 03:00:00+00:00,45,0,n/e,n/e,n/e,n/e,910,33,1441,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,4228,1381,n/e,n/e,0,1,403,0,2088,19,2220,0
2023-01-04 04:00:00+00:00,45,0,n/e,n/e,n/e,n/e,917,34,1458,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,4244,1423,n/e,n/e,0,1,396,0,2312,19,2337,0
2023-01-04 05:00:00+00:00,45,0,n/e,n/e,n/e,n/e,916,33,1477,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,4124,1523,n/e,n/e,0,1,407,0,2285,19,2407,0
2023-01-04 06:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1102,29,1596,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,4375,1632,n/e,n/e,0,1,404,0,2392,19,2400,0
2023-01-04 07:00:00+00:00,44,0,n/e,n/e,n/e,n/e,1260,28,1870,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,4599,1408,n/e,n/e,0,1,397,0,2394,19,2403,0
2023-01-04 08:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1311,28,2176,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,5306,1346,n/e,n/e,0,1,411,0,2407,19,2420,0
2023-01-04 09:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1284,28,2423,5,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,5278,1329,n/e,n/e,6,0,413,0,2405,19,2449,0
2023-01-04 10:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1233,28,2390,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,5305,1290,n/e,n/e,10,0,413,0,2396,19,2451,0
2023-01-04 11:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1109,30,2352,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,5466,1196,n/e,n/e,18,0,402,0,2394,19,2487,0
2023-01-04 12:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1154,30,2357,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,5287,1211,n/e,n/e,24,0,373,0,2390,19,2454,0
2023-01-04 13:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1141,29,2335,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,5065,1257,n/e,n/e,19,0,367,0,2391,19,2473,0
2023-01-04 14:00:00+00:00,45,0,n/e,n/e,n/e,n/e,1304,28,2338,4,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,n/e,0,0,n/e,n/e,n/e,n/e,486,0,5056,1276,n/e,n/e,14,0,395,0,2388,19,2386,0
