index,FR -> IT,FR -> BE,FR -> ES,FR -> DE,FR -> UK,FR -> CH
2022-01-02 07:00:00+0000,1754.0,0.0,3338.0,1389.0,0.0,1821.0
2022-01-02 08:00:00+0000,1814.0,0.0,3298.0,1466.0,0.0,1833.0
2022-01-02 09:00:00+0000,1646.0,0.0,3281.0,1333.0,0.0,1555.0
2022-01-02 10:00:00+0000,1711.0,0.0,3199.0,1571.0,251.0,1649.0
2022-01-02 11:00:00+0000,1654.0,0.0,3164.0,1150.0,61.0,1488.0
2022-01-02 12:00:00+0000,1682.0,0.0,3212.0,1613.0,782.0,1751.0
2022-01-02 13:00:00+0000,1805.0,0.0,3056.0,1732.0,1000.0,2028.0
2022-01-02 14:00:00+0000,2110.0,0.0,3019.0,2368.0,599.0,2487.0
2022-01-02 15:00:00+0000,2455.0,0.0,3145.0,2798.0,117.0,2780.0
2022-01-02 16:00:00+0000,2587.0,69.0,3126.0,2814.0,197.0,2674.0
2022-01-02 17:00:00+0000,2529.0,0.0,3034.0,2170.0,833.0,2318.0
2022-01-02 18:00:00+0000,2566.0,0.0,2939.0,1823.0,943.0,2147.0
2022-01-02 19:00:00+0000,2213.0,0.0,2910.0,1662.0,547.0,1982.0
2022-01-02 20:00:00+0000,1946.0,0.0,2728.0,1613.0,117.0,1818.0
2022-01-02 21:00:00+0000,1842.0,0.0,2659.0,1297.0,0.0,1628.0
2022-01-02 22:00:00+0000,1599.0,0.0,2856.0,826.0,0.0,1462.0
2022-01-02 23:00:00+0000,1641.0,0.0,2956.0,1043.0,0.0,1863.0
2022-01-03 00:00:00+0000,1536.0,0.0,2969.0,1318.0,0.0,1894.0
2022-01-03 01:00:00+0000,1475.0,0.0,2845.0,1521.0,0.0,1829.0
2022-01-03 02:00:00+0000,1583.0,0.0,2958.0,1700.0,0.0,1955.0
2022-01-03 03:00:00+0000,1473.0,0.0,3085.0,1537.0,0.0,1856.0
2022-01-03 04:00:00+0000,1625.0,0.0,2990.0,893.0,0.0,1700.0
2022-01-03 05:00:00+0000,1809.0,0.0,3040.0,677.0,0.0,1496.0
2022-01-03 06:00:00+0000,1959.0,0.0,3422.0,426.0,0.0,1371.0
2022-01-03 07:00:00+0000,1887.0,0.0,3525.0,190.0,0.0,1072.0
2022-01-03 08:00:00+0000,1830.0,0.0,3564.0,74.0,0.0,888.0
2022-01-03 09:00:00+0000,1970.0,0.0,3577.0,254.0,0.0,1217.0
2022-01-03 10:00:00+0000,2126.0,0.0,3508.0,354.0,0.0,1518.0
2022-01-03 11:00:00+0000,2037.0,0.0,3646.0,276.0,0.0,1390.0
2022-01-03 12:00:00+0000,2329.0,0.0,3623.0,421.0,151.0,1696.0
2022-01-03 13:00:00+0000,2502.0,0.0,3536.0,494.0,490.0,1765.0
2022-01-03 14:00:00+0000,2565.0,0.0,3575.0,400.0,911.0,1462.0
2022-01-03 15:00:00+0000,2685.0,0.0,2383.0,447.0,865.0,1548.0
2022-01-03 16:00:00+0000,2290.0,0.0,2544.0,16.0,1625.0,358.0
2022-01-03 17:00:00+0000,2340.0,0.0,1306.0,0.0,2012.0,140.0
2022-01-03 18:00:00+0000,2526.0,0.0,1347.0,0.0,1658.0,472.0
2022-01-03 19:00:00+0000,2172.0,0.0,3351.0,0.0,1856.0,448.0
2022-01-03 20:00:00+0000,2404.0,0.0,3124.0,3.0,2038.0,1028.0
2022-01-03 21:00:00+0000,2348.0,0.0,894.0,92.0,2045.0,1462.0
2022-01-03 22:00:00+0000,2120.0,0.0,430.0,42.0,1934.0,1427.0
2022-01-03 23:00:00+0000,2152.0,0.0,1026.0,84.0,1553.0,1559.0
2022-01-04 00:00:00+0000,2253.0,0.0,35.0,394.0,1122.0,2038.0
2022-01-04 01:00:00+0000,2173.0,0.0,272.0,473.0,1157.0,1959.0
2022-01-04 02:00:00+0000,2054.0,281.0,1172.0,506.0,1221.0,1941.0
2022-01-04 03:00:00+0000,2130.0,839.0,1138.0,796.0,1170.0,2281.0
2022-01-04 04:00:00+0000,2525.0,1195.0,0.0,1053.0,480.0,2493.0
2022-01-04 05:00:00+0000,2683.0,1181.0,0.0,1012.0,562.0,2149.0
2022-01-04 06:00:00+0000,2684.0,592.0,0.0,693.0,758.0,1706.0
2022-01-04 07:00:00+0000,2712.0,905.0,0.0,354.0,1390.0,1057.0
2022-01-04 08:00:00+0000,2784.0,1447.0,0.0,504.0,944.0,1130.0
2022-01-04 09:00:00+0000,2813.0,2061.0,0.0,518.0,1145.0,1149.0
2022-01-04 10:00:00+0000,2582.0,1600.0,0.0,382.0,1370.0,954.0
2022-01-04 11:00:00+0000,2162.0,1122.0,0.0,222.0,1578.0,380.0
2022-01-04 12:00:00+0000,2217.0,933.0,0.0,276.0,1537.0,729.0
2022-01-04 13:00:00+0000,2223.0,811.0,0.0,185.0,1661.0,734.0
2022-01-04 14:00:00+0000,2511.0,1096.0,0.0,165.0,1597.0,1098.0
2022-01-04 15:00:00+0000,2777.0,655.0,0.0,44.0,1124.0,1235.0
2022-01-04 16:00:00+0000,2558.0,378.0,0.0,0.0,2026.0,253.0
2022-01-04 17:00:00+0000,2469.0,0.0,0.0,0.0,2034.0,263.0
2022-01-04 18:00:00+0000,2286.0,0.0,0.0,0.0,1226.0,380.0
2022-01-04 19:00:00+0000,1891.0,0.0,1513.0,0.0,2030.0,78.0
2022-01-04 20:00:00+0000,1838.0,0.0,1759.0,0.0,2041.0,309.0
2022-01-04 21:00:00+0000,1626.0,0.0,318.0,0.0,1793.0,467.0
2022-01-04 22:00:00+0000,1789.0,0.0,0.0,0.0,1116.0,649.0
2022-01-04 23:00:00+0000,1945.0,0.0,242.0,29.0,736.0,1345.0
2022-01-05 00:00:00+0000,1936.0,0.0,476.0,140.0,863.0,1611.0
2022-01-05 01:00:00+0000,1840.0,0.0,246.0,197.0,1567.0,1674.0
2022-01-05 02:00:00+0000,1910.0,0.0,497.0,348.0,1244.0,1802.0
2022-01-05 03:00:00+0000,1929.0,0.0,550.0,315.0,714.0,1700.0
2022-01-05 04:00:00+0000,1836.0,0.0,736.0,166.0,0.0,1538.0
2022-01-05 05:00:00+0000,2280.0,0.0,0.0,11.0,0.0,1332.0
2022-01-05 06:00:00+0000,2118.0,0.0,0.0,0.0,0.0,574.0
2022-01-05 07:00:00+0000,2084.0,0.0,0.0,0.0,17.0,131.0
2022-01-05 08:00:00+0000,2101.0,0.0,0.0,0.0,70.0,4.0
2022-01-05 09:00:00+0000,2240.0,0.0,0.0,0.0,1367.0,128.0
2022-01-05 10:00:00+0000,2514.0,0.0,0.0,0.0,1697.0,639.0
2022-01-05 11:00:00+0000,2414.0,0.0,0.0,0.0,1260.0,722.0
2022-01-05 12:00:00+0000,2636.0,0.0,0.0,0.0,1850.0,1121.0
2022-01-05 13:00:00+0000,2465.0,0.0,0.0,0.0,1993.0,876.0
2022-01-05 14:00:00+0000,2498.0,0.0,0.0,0.0,2044.0,755.0
2022-01-05 15:00:00+0000,2425.0,0.0,0.0,0.0,2045.0,557.0
2022-01-05 16:00:00+0000,1825.0,0.0,0.0,0.0,2045.0,0.0
2022-01-05 17:00:00+0000,1455.0,0.0,0.0,0.0,2045.0,0.0
2022-01-05 18:00:00+0000,1466.0,0.0,0.0,0.0,2045.0,0.0
2022-01-05 19:00:00+0000,1384.0,0.0,0.0,0.0,2045.0,0.0
2022-01-05 20:00:00+0000,1570.0,0.0,0.0,0.0,2045.0,0.0
2022-01-05 21:00:00+0000,748.0,0.0,449.0,0.0,2045.0,0.0
2022-01-05 22:00:00+0000,0.0,0.0,1477.0,0.0,2045.0,0.0
2022-01-05 23:00:00+0000,0.0,0.0,1123.0,0.0,2036.0,0.0
2022-01-06 00:00:00+0000,0.0,0.0,292.0,0.0,2045.0,0.0
2022-01-06 01:00:00+0000,0.0,0.0,0.0,0.0,2045.0,0.0
2022-01-06 02:00:00+0000,0.0,0.0,0.0,0.0,2046.0,0.0
2022-01-06 03:00:00+0000,0.0,0.0,14.0,0.0,2020.0,0.0
2022-01-06 04:00:00+0000,0.0,0.0,0.0,0.0,1880.0,0.0
2022-01-06 05:00:00+0000,159.0,0.0,0.0,0.0,349.0,0.0
2022-01-06 06:00:00+0000,0.0,0.0,0.0,0.0,1136.0,0.0
2022-01-06 07:00:00+0000,0.0,0.0,0.0,0.0,1739.0,0.0
2022-01-06 08:00:00+0000,0.0,0.0,0.0,0.0,1954.0,0.0
2022-01-06 09:00:00+0000,0.0,0.0,0.0,0.0,2022.0,0.0
2022-01-06 10:00:00+0000,0.0,0.0,0.0,0.0,1213.0,0.0
2022-01-06 11:00:00+0000,16.0,0.0,0.0,0.0,1573.0,0.0
2022-01-06 12:00:00+0000,416.0,0.0,0.0,0.0,928.0,0.0
2022-01-06 13:00:00+0000,426.0,0.0,0.0,1.0,950.0,0.0
2022-01-06 14:00:00+0000,353.0,180.0,0.0,204.0,866.0,0.0
2022-01-06 15:00:00+0000,120.0,35.0,0.0,162.0,1148.0,0.0
2022-01-06 16:00:00+0000,210.0,0.0,0.0,154.0,1196.0,0.0
2022-01-06 17:00:00+0000,67.0,0.0,0.0,0.0,604.0,0.0
2022-01-06 18:00:00+0000,288.0,0.0,0.0,0.0,74.0,0.0
2022-01-06 19:00:00+0000,524.0,0.0,348.0,0.0,880.0,255.0
2022-01-06 20:00:00+0000,555.0,0.0,2315.0,0.0,1420.0,380.0
2022-01-06 21:00:00+0000,630.0,0.0,2081.0,0.0,1173.0,723.0
2022-01-06 22:00:00+0000,540.0,0.0,1191.0,1.0,0.0,774.0
2022-01-06 23:00:00+0000,810.0,0.0,1328.0,14.0,0.0,1053.0
2022-01-07 00:00:00+0000,960.0,0.0,763.0,199.0,10.0,1598.0
2022-01-07 01:00:00+0000,971.0,0.0,0.0,297.0,1115.0,1694.0
2022-01-07 02:00:00+0000,570.0,0.0,1926.0,213.0,621.0,1356.0
2022-01-07 03:00:00+0000,654.0,0.0,2188.0,334.0,819.0,1439.0
2022-01-07 04:00:00+0000,1046.0,0.0,738.0,334.0,237.0,1603.0
2022-01-07 05:00:00+0000,1335.0,0.0,0.0,148.0,0.0,1447.0
2022-01-07 06:00:00+0000,1209.0,0.0,0.0,2.0,0.0,970.0
2022-01-07 07:00:00+0000,1388.0,0.0,0.0,23.0,0.0,894.0
2022-01-07 08:00:00+0000,1114.0,0.0,0.0,0.0,243.0,726.0
2022-01-07 09:00:00+0000,1201.0,0.0,0.0,0.0,1696.0,957.0
2022-01-07 10:00:00+0000,1449.0,0.0,0.0,0.0,2017.0,1328.0
2022-01-07 11:00:00+0000,1486.0,0.0,0.0,0.0,2044.0,1349.0
2022-01-07 12:00:00+0000,1766.0,0.0,0.0,59.0,2045.0,1709.0
2022-01-07 13:00:00+0000,1984.0,0.0,0.0,441.0,2045.0,1890.0
2022-01-07 14:00:00+0000,2213.0,0.0,0.0,413.0,1994.0,1917.0
2022-01-07 15:00:00+0000,2132.0,0.0,0.0,465.0,2045.0,1780.0
2022-01-07 16:00:00+0000,2189.0,0.0,0.0,264.0,2045.0,988.0
2022-01-07 17:00:00+0000,1992.0,0.0,0.0,0.0,2045.0,301.0
2022-01-07 18:00:00+0000,1926.0,0.0,448.0,0.0,2045.0,0.0
2022-01-07 19:00:00+0000,1546.0,0.0,1983.0,0.0,2045.0,295.0
2022-01-07 20:00:00+0000,1688.0,0.0,2807.0,0.0,1976.0,716.0
2022-01-07 21:00:00+0000,1726.0,0.0,2683.0,0.0,2042.0,1006.0
2022-01-07 22:00:00+0000,1264.0,0.0,2416.0,0.0,1686.0,676.0
2022-01-07 23:00:00+0000,1603.0,0.0,2092.0,0.0,2037.0,845.0
2022-01-08 00:00:00+0000,1330.0,0.0,1919.0,0.0,1657.0,1020.0
2022-01-08 01:00:00+0000,1165.0,0.0,2067.0,0.0,1950.0,655.0
2022-01-08 02:00:00+0000,796.0,0.0,1934.0,0.0,1945.0,613.0
2022-01-08 03:00:00+0000,882.0,0.0,1873.0,0.0,1870.0,661.0
2022-01-08 04:00:00+0000,1027.0,0.0,1958.0,0.0,844.0,955.0
2022-01-08 05:00:00+0000,1213.0,0.0,1447.0,0.0,375.0,847.0
2022-01-08 06:00:00+0000,980.0,0.0,1489.0,0.0,0.0,211.0
2022-01-08 07:00:00+0000,1052.0,0.0,1600.0,0.0,0.0,414.0
2022-01-08 08:00:00+0000,1500.0,0.0,1634.0,0.0,0.0,741.0
2022-01-08 09:00:00+0000,1504.0,0.0,1257.0,0.0,876.0,846.0
2022-01-08 10:00:00+0000,1730.0,0.0,1098.0,0.0,550.0,1402.0
2022-01-08 11:00:00+0000,1541.0,0.0,1021.0,0.0,1788.0,1399.0
2022-01-08 12:00:00+0000,1499.0,0.0,2272.0,57.0,1861.0,1709.0
2022-01-08 13:00:00+0000,1604.0,0.0,2329.0,210.0,2043.0,1764.0
2022-01-08 14:00:00+0000,1748.0,0.0,1757.0,490.0,2046.0,2153.0
2022-01-08 15:00:00+0000,1712.0,0.0,2078.0,574.0,2047.0,2176.0
2022-01-08 16:00:00+0000,1861.0,0.0,1599.0,606.0,2045.0,2021.0
2022-01-08 17:00:00+0000,1801.0,0.0,2608.0,463.0,2045.0,1667.0
2022-01-08 18:00:00+0000,1915.0,0.0,2596.0,466.0,2046.0,1583.0
2022-01-08 19:00:00+0000,1633.0,0.0,2590.0,642.0,2046.0,1761.0
2022-01-08 20:00:00+0000,1757.0,0.0,2513.0,805.0,2046.0,2086.0
2022-01-08 21:00:00+0000,1675.0,0.0,2426.0,769.0,2045.0,2114.0
2022-01-08 22:00:00+0000,1270.0,0.0,1695.0,576.0,1935.0,1755.0
2022-01-08 23:00:00+0000,1413.0,0.0,1426.0,914.0,1749.0,2233.0
2022-01-09 00:00:00+0000,1382.0,0.0,0.0,1268.0,1671.0,2416.0
2022-01-09 01:00:00+0000,1416.0,0.0,0.0,1567.0,1667.0,2622.0
2022-01-09 02:00:00+0000,1497.0,123.0,0.0,2270.0,1425.0,3087.0
2022-01-09 03:00:00+0000,1555.0,348.0,0.0,2498.0,1736.0,3288.0
2022-01-09 04:00:00+0000,1749.0,273.0,0.0,2559.0,1687.0,3350.0
2022-01-09 05:00:00+0000,2015.0,33.0,0.0,2196.0,1150.0,3364.0
2022-01-09 06:00:00+0000,2074.0,0.0,0.0,1706.0,1464.0,3227.0
2022-01-09 07:00:00+0000,1678.0,0.0,0.0,748.0,2029.0,2522.0
2022-01-09 08:00:00+0000,1489.0,0.0,0.0,524.0,1394.0,2257.0
2022-01-09 09:00:00+0000,1203.0,0.0,0.0,59.0,2031.0,1640.0
2022-01-09 10:00:00+0000,988.0,0.0,0.0,0.0,2044.0,745.0
2022-01-09 11:00:00+0000,1331.0,0.0,0.0,0.0,1944.0,907.0
2022-01-09 12:00:00+0000,1683.0,0.0,0.0,29.0,1956.0,1704.0
2022-01-09 13:00:00+0000,1701.0,0.0,0.0,41.0,2034.0,1765.0
2022-01-09 14:00:00+0000,1549.0,0.0,0.0,131.0,2028.0,1490.0
2022-01-09 15:00:00+0000,2113.0,759.0,0.0,964.0,1786.0,1942.0
2022-01-09 16:00:00+0000,2337.0,1197.0,0.0,1214.0,2041.0,1526.0
2022-01-09 17:00:00+0000,2228.0,132.0,0.0,633.0,2045.0,734.0
2022-01-09 18:00:00+0000,2326.0,0.0,0.0,335.0,2045.0,724.0
2022-01-09 19:00:00+0000,2188.0,0.0,0.0,355.0,2040.0,1416.0
2022-01-09 20:00:00+0000,1844.0,0.0,0.0,58.0,2046.0,1462.0
2022-01-09 21:00:00+0000,1881.0,0.0,0.0,312.0,2040.0,1565.0
2022-01-09 22:00:00+0000,1561.0,0.0,0.0,34.0,2033.0,1531.0
2022-01-09 23:00:00+0000,1330.0,0.0,0.0,5.0,1092.0,1684.0
2022-01-10 00:00:00+0000,1043.0,0.0,0.0,0.0,1304.0,1546.0
2022-01-10 01:00:00+0000,633.0,0.0,0.0,10.0,1348.0,1428.0
2022-01-10 02:00:00+0000,1096.0,300.0,0.0,670.0,1039.0,2085.0
2022-01-10 03:00:00+0000,1396.0,368.0,0.0,1204.0,637.0,2416.0
2022-01-10 04:00:00+0000,1865.0,657.0,0.0,1848.0,0.0,2837.0
2022-01-10 05:00:00+0000,2114.0,231.0,0.0,2355.0,0.0,2142.0
2022-01-10 06:00:00+0000,2321.0,339.0,0.0,2930.0,0.0,922.0
2022-01-10 07:00:00+0000,2060.0,77.0,0.0,2188.0,305.0,75.0
2022-01-10 08:00:00+0000,2017.0,89.0,0.0,1995.0,346.0,0.0
2022-01-10 09:00:00+0000,2267.0,313.0,0.0,2225.0,287.0,246.0
2022-01-10 10:00:00+0000,2202.0,5.0,0.0,1876.0,67.0,181.0
2022-01-10 11:00:00+0000,2202.0,0.0,0.0,1852.0,67.0,181.0
2022-01-10 12:00:00+0000,2215.0,0.0,0.0,1976.0,563.0,161.0
2022-01-10 13:00:00+0000,2501.0,24.0,0.0,2414.0,371.0,598.0
2022-01-10 14:00:00+0000,2849.0,276.0,0.0,2813.0,212.0,919.0
2022-01-10 15:00:00+0000,2621.0,330.0,0.0,2969.0,81.0,932.0
2022-01-10 16:00:00+0000,2568.0,685.0,0.0,3017.0,52.0,492.0
2022-01-10 17:00:00+0000,2105.0,32.0,0.0,2086.0,0.0,0.0
2022-01-10 18:00:00+0000,2249.0,0.0,0.0,2198.0,0.0,245.0
2022-01-10 19:00:00+0000,1843.0,0.0,163.0,1956.0,0.0,716.0
2022-01-10 20:00:00+0000,1183.0,0.0,1806.0,1593.0,0.0,941.0
2022-01-10 21:00:00+0000,1496.0,0.0,1047.0,1232.0,0.0,1594.0
2022-01-10 22:00:00+0000,1573.0,0.0,815.0,492.0,0.0,1673.0
2022-01-10 23:00:00+0000,1343.0,0.0,0.0,503.0,0.0,1771.0
2022-01-11 00:00:00+0000,909.0,0.0,0.0,2.0,0.0,1201.0
2022-01-11 01:00:00+0000,1244.0,0.0,0.0,103.0,75.0,1448.0
2022-01-11 02:00:00+0000,1077.0,0.0,595.0,21.0,282.0,1455.0
2022-01-11 03:00:00+0000,1387.0,0.0,0.0,401.0,13.0,1836.0
2022-01-11 04:00:00+0000,1337.0,0.0,0.0,809.0,0.0,2013.0
2022-01-11 05:00:00+0000,1377.0,0.0,0.0,1031.0,0.0,1446.0
2022-01-11 06:00:00+0000,1235.0,0.0,0.0,841.0,0.0,57.0
2022-01-11 07:00:00+0000,1320.0,0.0,0.0,519.0,0.0,0.0
2022-01-11 08:00:00+0000,1294.0,0.0,0.0,437.0,0.0,0.0
2022-01-11 09:00:00+0000,1470.0,0.0,0.0,441.0,0.0,104.0
2022-01-11 10:00:00+0000,1651.0,0.0,0.0,386.0,0.0,712.0
2022-01-11 11:00:00+0000,1210.0,0.0,0.0,150.0,0.0,745.0
2022-01-11 12:00:00+0000,1418.0,0.0,0.0,369.0,0.0,1172.0
2022-01-11 13:00:00+0000,1999.0,0.0,0.0,1079.0,0.0,1502.0
2022-01-11 14:00:00+0000,2229.0,0.0,0.0,1836.0,0.0,1331.0
2022-01-11 15:00:00+0000,2036.0,0.0,0.0,1582.0,0.0,777.0
2022-01-11 16:00:00+0000,1210.0,0.0,0.0,576.0,389.0,0.0
2022-01-11 17:00:00+0000,843.0,0.0,0.0,66.0,382.0,0.0
2022-01-11 18:00:00+0000,1093.0,0.0,0.0,36.0,0.0,0.0
2022-01-11 19:00:00+0000,1077.0,0.0,0.0,77.0,95.0,0.0
2022-01-11 20:00:00+0000,839.0,0.0,0.0,0.0,0.0,118.0
2022-01-11 21:00:00+0000,974.0,0.0,0.0,1.0,0.0,634.0
2022-01-11 22:00:00+0000,763.0,0.0,0.0,0.0,0.0,732.0
2022-01-11 23:00:00+0000,980.0,0.0,0.0,0.0,0.0,844.0
2022-01-12 00:00:00+0000,1036.0,0.0,0.0,0.0,0.0,1074.0
2022-01-12 01:00:00+0000,1105.0,0.0,0.0,19.0,0.0,1447.0
2022-01-12 02:00:00+0000,1312.0,0.0,0.0,108.0,0.0,1707.0
2022-01-12 03:00:00+0000,1615.0,0.0,0.0,510.0,0.0,2159.0
2022-01-12 04:00:00+0000,1322.0,0.0,0.0,436.0,0.0,1769.0
2022-01-12 05:00:00+0000,1237.0,0.0,0.0,324.0,0.0,827.0
2022-01-12 06:00:00+0000,909.0,0.0,0.0,678.0,0.0,0.0
2022-01-12 07:00:00+0000,938.0,0.0,0.0,677.0,0.0,0.0
2022-01-12 08:00:00+0000,1197.0,0.0,0.0,570.0,0.0,0.0
2022-01-12 09:00:00+0000,1360.0,0.0,0.0,364.0,0.0,0.0
2022-01-12 10:00:00+0000,1618.0,0.0,0.0,381.0,0.0,0.0
2022-01-12 11:00:00+0000,1027.0,0.0,0.0,211.0,0.0,63.0
2022-01-12 12:00:00+0000,1292.0,0.0,0.0,499.0,0.0,769.0
2022-01-12 13:00:00+0000,1677.0,0.0,0.0,790.0,0.0,914.0
2022-01-12 14:00:00+0000,1688.0,0.0,0.0,958.0,0.0,555.0
2022-01-12 15:00:00+0000,1372.0,0.0,0.0,632.0,0.0,0.0
2022-01-12 16:00:00+0000,1007.0,0.0,0.0,542.0,271.0,0.0
2022-01-12 17:00:00+0000,1045.0,0.0,0.0,79.0,976.0,0.0
2022-01-12 18:00:00+0000,1124.0,0.0,0.0,53.0,297.0,0.0
2022-01-12 19:00:00+0000,824.0,0.0,0.0,215.0,0.0,0.0
2022-01-12 20:00:00+0000,127.0,0.0,472.0,0.0,0.0,0.0
2022-01-12 21:00:00+0000,307.0,0.0,0.0,0.0,0.0,0.0
2022-01-12 22:00:00+0000,679.0,0.0,0.0,0.0,0.0,114.0
2022-01-12 23:00:00+0000,1135.0,0.0,0.0,0.0,0.0,827.0
2022-01-13 00:00:00+0000,1042.0,0.0,0.0,0.0,0.0,899.0
2022-01-13 01:00:00+0000,981.0,0.0,0.0,0.0,0.0,1052.0
2022-01-13 02:00:00+0000,944.0,0.0,0.0,0.0,0.0,1250.0
2022-01-13 03:00:00+0000,809.0,0.0,0.0,0.0,0.0,1151.0
2022-01-13 04:00:00+0000,837.0,0.0,0.0,0.0,0.0,1009.0
2022-01-13 05:00:00+0000,1017.0,0.0,0.0,0.0,0.0,417.0
2022-01-13 06:00:00+0000,639.0,0.0,0.0,0.0,0.0,0.0
2022-01-13 07:00:00+0000,1009.0,0.0,0.0,0.0,0.0,0.0
2022-01-13 08:00:00+0000,637.0,0.0,0.0,0.0,0.0,0.0
2022-01-13 09:00:00+0000,737.0,0.0,0.0,0.0,0.0,0.0
2022-01-13 10:00:00+0000,763.0,0.0,0.0,0.0,0.0,0.0
2022-01-13 11:00:00+0000,464.0,0.0,0.0,0.0,0.0,0.0
2022-01-13 12:00:00+0000,806.0,0.0,0.0,0.0,0.0,154.0
2022-01-13 13:00:00+0000,1114.0,0.0,0.0,46.0,0.0,496.0
2022-01-13 14:00:00+0000,1400.0,0.0,0.0,203.0,0.0,565.0
2022-01-13 15:00:00+0000,1506.0,0.0,0.0,149.0,0.0,155.0
2022-01-13 16:00:00+0000,1030.0,0.0,0.0,7.0,26.0,0.0
2022-01-13 17:00:00+0000,937.0,0.0,0.0,0.0,532.0,0.0
2022-01-13 18:00:00+0000,754.0,0.0,0.0,0.0,315.0,0.0
2022-01-13 19:00:00+0000,447.0,0.0,0.0,0.0,476.0,0.0
2022-01-13 20:00:00+0000,23.0,0.0,0.0,0.0,0.0,0.0
2022-01-13 21:00:00+0000,207.0,0.0,0.0,0.0,0.0,0.0
2022-01-13 22:00:00+0000,314.0,0.0,0.0,0.0,0.0,0.0
2022-01-13 23:00:00+0000,720.0,0.0,0.0,0.0,0.0,384.0
2022-01-14 00:00:00+0000,609.0,0.0,0.0,0.0,0.0,619.0
2022-01-14 01:00:00+0000,389.0,0.0,0.0,0.0,0.0,390.0
2022-01-14 02:00:00+0000,500.0,0.0,0.0,0.0,0.0,505.0
2022-01-14 03:00:00+0000,676.0,0.0,0.0,0.0,0.0,759.0
2022-01-14 04:00:00+0000,475.0,0.0,0.0,0.0,0.0,129.0
2022-01-14 05:00:00+0000,371.0,0.0,0.0,0.0,0.0,0.0
2022-01-14 06:00:00+0000,296.0,0.0,0.0,0.0,0.0,0.0
2022-01-14 07:00:00+0000,427.0,0.0,0.0,0.0,0.0,0.0
2022-01-14 08:00:00+0000,369.0,0.0,0.0,0.0,1702.0,0.0
2022-01-14 09:00:00+0000,321.0,0.0,0.0,0.0,2038.0,0.0
2022-01-14 10:00:00+0000,160.0,0.0,0.0,0.0,2040.0,0.0
2022-01-14 11:00:00+0000,0.0,0.0,0.0,0.0,1646.0,0.0
2022-01-14 12:00:00+0000,28.0,0.0,0.0,0.0,2039.0,0.0
2022-01-14 13:00:00+0000,372.0,0.0,0.0,0.0,2044.0,0.0
2022-01-14 14:00:00+0000,679.0,0.0,0.0,0.0,2045.0,0.0
2022-01-14 15:00:00+0000,926.0,0.0,0.0,0.0,2045.0,0.0
2022-01-14 16:00:00+0000,840.0,0.0,0.0,13.0,2044.0,0.0
2022-01-14 17:00:00+0000,675.0,0.0,0.0,0.0,2044.0,0.0
2022-01-14 18:00:00+0000,479.0,0.0,0.0,0.0,2044.0,0.0
2022-01-14 19:00:00+0000,87.0,0.0,0.0,0.0,2044.0,0.0
