Unnamed: 0,Unit,PowerCapacity,Nunits,Zone,Zone_th,Zone_h2,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost_pu,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,CHPPowerLossFactor,CHPMaxHeat,COP,Tnominal,coef_COP_a,coef_COP_b,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency,WaterWithdrawal,WaterConsumption,Sector1,EfficiencySector1,ChargingEfficiencySector1,Sector2,EfficiencySector2,ChargingEfficiencySector2
,links urban central gas CHP_DE_1,18463.39778151696,1,DE,,,COMC,GAS,0.525,5.0,1.0,0.0012681653,0.0012681653,112542.12,0.0,0.0,0.4,0.525,1.0,0.45,back-pressure,1.0,0.0,18463.39778151696,,,,,,,,,,,,,,,,
,links urban central gas CHP_DE_2,9231.69889075848,1,DE,,,GTUR,GAS,0.4,5.0,1.0,0.085923077,0.085923077,112542.12,0.0,0.0,0.2,0.525,1.0,0.65,back-pressure,1.5,0.0,6154.46592717232,,,,,,,,,,,,,,,,
,links urban central gas CHP_DE_3,4615.84944537924,1,DE,,,STUR,GAS,0.395,8.0,6.0,0.0011953144,0.0011953144,117242.17,0.0,0.0,0.3,0.395,7.0,0.95,back-pressure,1.5,0.0,3077.23296358616,,,,,,,,,,,,,,,,
,links urban central gas CHP_DE_4,2307.92472268962,1,DE,,,ICEN,GAS,0.421,,,0.0572,0.0572,1200.0,85.0,0.0,0.8581,0.4063,0.0,0.0,back-pressure,2.0,0.0,1153.96236134481,,,,,,,,,,,,,,,,
,links urban central gas CHP CC_DE,0.3134473283635267,1,DE,,,COMC,GAS,0.525,5.0,1.0,0.2482222222,0.2482222222,112542.12,0.0,0.0,0.4,0.525,1.0,0.45,back-pressure,1.0,0.0,0.3134473283635267,,,,,,,,,,,,,,,,
,links urban central resistive heater_DE,40474.12486144587,1,DE,,,REHE,ELE,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.15,1.0,0.0,0.0,p2h,1.0,0.0,40474.12486144587,1.0,,,,,,,,,,,,,,,
,links urban central solid biomass CHP_DE_1,6924.2554522582195,1,DE,,,STUR,BIO,0.45,8.0,6.0,0.0007565441,0.0007565441,2000.0,0.0,0.0,0.2,0.45,7.0,0.0,back-pressure,1.5,0.0,4616.17030150548,,,,,,,,,,,,,,,,
,links urban central solid biomass CHP_DE_2,3462.1277261291098,1,DE,,,ICEN,BIO,0.421,,,0.0572,0.0572,1200.0,85.0,0.0,0.8581,0.4063,0.0,0.0,back-pressure,2.0,0.0,1731.0638630645549,,,,,,,,,,,,,,,,
,links urban central solid biomass CHP CC_DE_1,7002.671078969528,1,DE,,,STUR,BIO,0.45,8.0,6.0,0.0007565441,0.0007565441,2000.0,0.0,0.0,0.2,0.45,7.0,0.0,back-pressure,1.5,0.0,4668.447385979685,,,,,,,,,,,,,,,,
,links urban central solid biomass CHP CC_DE_2,3501.335539484764,1,DE,,,ICEN,BIO,0.421,,,0.0572,0.0572,1200.0,85.0,0.0,0.8581,0.4063,0.0,0.0,back-pressure,2.0,0.0,1750.667769742382,,,,,,,,,,,,,,,,
,storage_units PHS_DE,7526.22,1,DE,,,HPHS,WAT,0.8,0.0,0.0,0.066666667,0.066666667,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,42151.313651893615,0.0,7526.22,0.8,,,,,,,,
,storage_units hydro_DE,289.5,1,DE,,,HDAM,WAT,0.85,0.0,0.0,0.3157894737,0.3157894737,0.0,0.0,0.0,0.0,0.85,0.3,0.0,,,,,,,,,299999.9552712699,0.0,0.0,0.85,,,,,,,,
,links CCGT_DE_1,11815.522742078672,1,DE,,,COMC,GAS,0.525,5.0,1.0,0.0012681653,0.0012681653,112542.12,0.0,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,links CCGT_DE_3,1027.4367601807542,1,DE,,,COMC,BIO,0.525,5.0,1.0,0.01117,0.01117,112542.12,0.0,0.0,0.4000000000000001,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,links OCGT_DE_1,30457.088686632633,1,DE,,,GTUR,GAS,0.4,5.0,1.0,0.085923077,0.085923077,112542.12,0.0,0.0,0.2,0.525,1.0,0.65,,,,,,,,,,,,,,,,,,,,
,links OCGT_DE_3,5710.704128743619,1,DE,,,GTUR,OIL,0.4,5.0,1.0,0.085923077,0.085923077,112542.12,0.0,0.0,0.2,0.525,1.0,0.65,,,,,,,,,,,,,,,,,,,,
,links OCGT_DE_5,1903.5680429145395,1,DE,,,GTUR,BIO,0.4,5.0,1.0,0.085923077,0.085923077,112542.12,0.0,0.0,0.2,0.525,1.0,0.65,,,,,,,,,,,,,,,,,,,,
,links coal_DE_1_1,1325.101819914015,1,DE,,,STUR,HRD,0.405,24.0,24.0,0.0025789474,0.0025789474,200000.0,0.0,0.0,0.9,0.405,72.0,0.0,,,,,,,,,,,,,,,,,,,,
,links coal_DE_2_1,662.5509099570075,1,DE,,,COMC,HRD,0.525,5.0,1.0,0.0163304094,0.0163304094,112542.12,0.0,0.0,0.4,0.525,1.0,0.45,,,,,,,,,,,,,,,,,,,,
,links coal_DE_3_1,331.2754549785038,1,DE,,,GTUR,HRD,0.4,5.0,1.0,0.085923077,0.085923077,112542.12,0.0,0.0,0.2,0.525,1.0,0.65,,,,,,,,,,,,,,,,,,,,
